total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
120.93984567725978,120.93984567725978,120.98379193293218,0.00036337284396467917,0.02182602882385254,0.02,0.09999999999994813,2,2,2,2,2,"8,16"
120.61012716714399,120.61012716714399,122.0,0.01152368267492082,0.0013120174407958984,0.0,0.12018504251546602,2,2,2,2,2,"12,14"
121.62868468468469,121.62868468468469,122.0,0.0030528597450340585,0.001360177993774414,0.0,0.10000000000000142,2,2,2,2,2,"2,4"
121.13960283241693,121.13960283241693,122.0,0.007102525907843173,0.0013630390167236328,0.0,0.12018504251546602,2,2,2,2,2,"2,14"
120.69387008774929,120.69387008774929,122.0,0.010821841335447294,0.0016040802001953125,0.0,0.12018504251546602,2,2,2,2,2,"9,14"
121.14848166246679,121.14848166246679,121.19115901833382,0.00035227313856009835,0.023608922958374023,0.02,0.14907119849993933,2,2,2,2,2,"7,15"
120.73458806596437,120.73458806596437,120.81263165288087,0.000646406205269475,0.026757001876831055,0.03,0.14907119849991446,2,2,2,2,2,"14,15"
121.01659738590138,121.01659738590138,122.0,0.008126179675691248,0.0014390945434570312,0.0,0.18856180831641467,2,2,2,2,2,"7,25"
120.81106325995871,120.81106325995871,120.88541097784855,0.0006154048800138122,0.029679059982299805,0.03,0.18856180831636138,2,2,2,2,2,"8,25"
120.9539451747593,120.9539451747593,121.01071689929466,0.00046936645558224763,0.02760601043701172,0.03,0.12018504251541273,2,2,2,2,2,"4,18"
121.47142770493298,121.47142770493298,121.4887887335477,0.00014292273452887216,0.02173304557800293,0.02,0.09999999999991971,2,2,2,2,2,"4,6"
120.97656653823431,120.97656653823431,121.03039243828668,0.00044492831622364013,0.02160501480102539,0.02,0.1374368541872002,2,2,2,2,2,"6,22"
117.37478547854786,117.37478547854786,120.84740703910042,0.02958575426906515,0.03304600715637207,0.03,0.166666666666611,2,2,1,2,1,"24,25"
120.35236020576136,120.35236020576136,120.43993225778947,0.0007276305331976005,0.023331880569458008,0.02,0.12018504251538431,2,2,2,2,2,"14,17"
121.02709971568675,121.02709971568675,122.0,0.008038697833780724,0.0013480186462402344,0.0,0.10540925533894807,2,2,2,2,2,"2,17"
120.83171055465704,120.83171055465704,120.91293014400439,0.0006721711459229641,0.02289605140686035,0.02,0.18856180831636138,2,2,2,2,2,"9,25"
121.18295194001703,121.18295194001703,121.22317678295369,0.0003319348331815083,0.027885913848876953,0.03,24.0,2,2,2,2,2,"4,9"
120.56071967632076,120.56071967632076,122.0,0.01193821940963355,0.0013189315795898438,0.0,0.10540925533894807,2,2,2,2,2,"8,17"
120.7257068922694,120.7257068922694,120.79928757042285,0.0006094864138514273,0.021564006805419922,0.02,0.1374368541872002,2,2,2,2,2,"16,22"
120.94294753652382,120.94294753652382,120.99757237038409,0.00045165786821738785,0.021624088287353516,0.02,0.14907119849993933,2,2,2,2,2,"8,15"
119.65166772277455,119.65166772277455,120.4451326580946,0.00663145738309686,0.09597301483154297,0.1,24.0,3,3,3,2,1,"7,16,18"
118.83161133928331,118.83161133928331,120.16069580929224,0.011184603617081089,0.07173490524291992,0.07,24.0,3,3,3,2,1,"9,22,24"
119.12091785178617,119.12091785178617,120.3179404863585,0.010048802982375371,0.043350934982299805,0.04,0.21871842709347433,3,3,3,2,2,"6,10,24"
119.84073305354715,119.84073305354715,120.13837171334742,0.002483618484437005,0.09334707260131836,0.09,24.0,3,3,3,2,2,"4,10,18"
119.51572064472464,119.51572064472464,120.38708327306742,0.0072907783481724045,0.05654311180114746,0.06,24.0,3,3,3,2,2,"4,9,17"
119.07452609780742,119.07452609780742,120.49127528030976,0.011898003955427294,0.03380894660949707,0.03,0.16402698754927414,3,3,3,2,2,"6,8,22"
118.19722196593932,118.19722196593932,120.76516721306145,0.0217259357234481,0.03350496292114258,0.03,0.1999999999998643,3,3,3,2,2,"4,6,22"
119.39942027929646,119.39942027929646,120.72715257849273,0.011120089997844786,0.09169507026672363,0.09,24.0,3,3,3,2,1,"2,7,17"
119.9755617026883,119.9755617026883,120.03550695964229,0.0004996455620065807,0.09131407737731934,0.09,24.0,3,3,3,2,2,"7,14,19"
118.31818438421745,118.31818438421745,120.71856670770696,0.020287518237219488,0.035865068435668945,0.04,0.23069365421593346,3,3,3,2,2,"4,8,16"
119.52025142632068,119.52025142632068,121.13186973820402,0.013484060589320545,0.055047035217285156,0.06,24.0,3,3,3,2,1,"2,4,9"
119.84915803035604,119.84915803035604,120.0224689809871,0.0014460756627690742,0.08107686042785645,0.08,24.0,3,3,3,2,2,"9,12,19"
119.90498976364815,119.90498976364815,120.56664273931224,0.00551814379842174,0.06857085227966309,0.07,24.0,3,3,3,2,1,"6,14,15"
120.34515063773327,120.34515063773327,121.04352189701386,0.005803069384846677,0.04189896583557129,0.04,0.21871842709348854,3,3,3,2,2,"2,4,12"
119.04844005556797,119.04844005556797,120.09439968486983,0.008786000293776566,0.06482982635498047,0.06,24.0,3,3,3,2,1,"7,14,17"
120.37564731532001,120.37564731532001,120.60916321559567,0.0019398932050099424,0.05976295471191406,0.06,24.0,3,3,3,2,2,"2,18,25"
119.14488428195983,119.14488428195983,120.22512668040577,0.009066628457916056,0.08901691436767578,0.09,24.0,3,3,3,2,1,"8,9,18"
118.52436641628408,118.52436641628408,120.05521750092174,0.012915918734051438,0.0380251407623291,0.04,24.0,3,3,3,2,2,"4,17,19"
119.59273364515387,119.59273364515387,120.02645860215917,0.0036266831920759553,0.03994417190551758,0.04,0.18856180831636138,3,3,3,2,2,"8,10,25"
118.20300128037026,118.20300128037026,120.76473085806758,0.021672288773963155,0.03429293632507324,0.03,0.1999999999998643,3,3,3,2,2,"4,6,14"
119.44699952000745,119.44699952000745,119.84448090570312,0.0033276799525557912,0.10219383239746094,0.1,24.0,4,4,4,2,2,"7,16,18,24"
118.25896791631916,118.25896791631916,119.11081774680773,0.007203257778229011,0.09905004501342773,0.1,24.0,4,4,4,2,2,"9,10,14,18"
118.0678992952574,118.0678992952574,118.62969279045329,0.004758223857197501,0.3705291748046875,0.37,0.1932540263436162,4,4,4,2,2,"10,15,16,19"
117.2873079666349,117.2873079666349,118.60322631112096,0.011219614187584628,0.1332399845123291,0.13,24.0,4,4,4,2,2,"10,14,19,24"
118.68239171925433,118.68239171925433,119.7076842080431,0.008638960455179649,0.06649589538574219,0.07,24.0,4,4,4,2,2,"6,10,15,18"
117.79657218815336,117.79657218815336,119.13722070323243,0.011381048617761853,0.15979290008544922,0.16,24.0,4,4,4,2,2,"9,18,22,24"
118.43079052947995,118.43079052947995,119.06891616588929,0.00538817340960414,0.14712190628051758,0.15,24.0,4,4,4,2,2,"9,10,22,24"
118.5371096605952,118.5371096605952,120.2880752652219,0.014771455197787447,0.062406063079833984,0.06,24.0,4,4,4,2,1,"4,6,16,22"
118.22460817937846,118.22460817937846,119.36155224231044,0.009616813964880516,0.2399311065673828,0.24,24.0,4,4,4,2,2,"9,10,15,16"
117.80295370877644,117.80295370877644,119.2329117187912,0.012138558202452139,0.1387171745300293,0.14,24.0,4,4,4,2,2,"7,8,10,22"
118.96039151301352,118.96039151301352,119.87596620105148,0.007696466667544598,0.10447812080383301,0.1,24.0,4,4,4,2,2,"2,17,24,25"
