total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,clustering_gurobi_time,clustering_python_time,total_python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
116.79220814083072,116.79220814083072,119.4203900895761,0.022503058984690627,0.03758406639099121,0.04,0.017164945602416992,0.02,0.06,24.0,4,4,4,2,2,"7,8,10,17"
113.65384539825294,113.65384539825294,115.45023794367341,0.015805822839744302,0.20006513595581055,0.2,0.034388065338134766,0.03,0.23,0.24450077296182493,4,7,7,2,2,"2,6,15,19"
117.61651158283078,117.61651158283078,119.57615231313231,0.016661272332681484,0.04430794715881348,0.04,0.005928993225097656,0.01,0.05,24.0,4,4,4,2,2,"4,10,14,25"
118.06568298310913,118.06568298310913,120.10501107648429,0.017272826801560233,0.0461268424987793,0.05,0.01772618293762207,0.02,0.07,24.0,4,4,4,2,2,"6,7,15,17"
119.45023178325218,119.45023178325218,120.66932404596426,0.010205859331643483,0.047205209732055664,0.05,0.019608020782470703,0.02,0.07,24.0,4,4,4,2,2,"2,4,6,14"
56.600957698184374,56.600957698184374,56.600957698184374,0.0,0.5925559997558594,0.59,0.011517047882080078,0.01,0.6,0.4002671308768271,5,13,8,2,2,"2,6,12,19,22"
113.80879087037556,113.80879087037556,114.90153767515973,0.009601602797351325,0.2483360767364502,0.25,0.025322914123535156,0.03,0.28,0.2445007729618222,5,7,7,2,2,"2,6,10,19,24"
117.00783689571905,117.00783689571905,118.35191993957689,0.011487119833312735,0.06409502029418945,0.06,0.032148122787475586,0.03,0.09,24.0,5,5,5,2,2,"2,16,17,18,22"
118.22588418189645,118.22588418189645,118.68594244468059,0.00389134973248601,0.09953999519348145,0.1,0.027554035186767578,0.03,0.13,24.0,5,5,5,2,2,"7,9,10,15,24"
117.77468444205093,117.77468444205093,118.21759713530383,0.0037606782421126766,0.07535386085510254,0.08,0.031167984008789062,0.03,0.11,24.0,5,5,5,2,2,"12,14,19,24,25"
110.95215038303695,110.95215038303695,114.2114825506187,0.02937601620454986,0.3271758556365967,0.33,0.023865938186645508,0.02,0.35000000000000003,0.2728171923312983,5,6,6,2,2,"6,10,18,22,25"
115.87747905209434,115.87747905209434,117.71216712773695,0.015832999566876955,0.281994104385376,0.28,0.01273798942565918,0.01,0.29000000000000004,0.4310848577235753,5,6,6,2,2,"6,12,15,22,25"
117.23398656710206,117.23398656710206,117.94456679230836,0.006061213527014029,0.08499813079833984,0.09,0.007812976837158203,0.01,0.09999999999999999,24.0,5,5,5,2,2,"16,17,22,24,25"
117.02548654108843,117.02548654108843,117.8272047189659,0.006850799783652144,0.2324199676513672,0.23,0.03800082206726074,0.04,0.27,0.17453559924998374,5,5,5,2,2,"2,6,7,10,22"
101.22628478979539,101.22628478979539,101.22628478979539,0.0,0.5769639015197754,0.58,0.03935098648071289,0.04,0.62,0.28970682401524256,5,7,7,2,2,"6,7,14,16,25"
109.27777786121662,109.27777786121662,111.18316329627245,0.017436165635392804,0.3406829833984375,0.34,0.025468826293945312,0.03,0.37,0.3470054652930474,5,7,8,2,2,"2,9,16,18,24"
117.35373717138611,117.35373717138611,117.91167094534009,0.0047542906378785135,0.21306419372558594,0.21,0.03923916816711426,0.04,0.25,0.2620224891956293,5,6,6,2,2,"7,8,15,16,25"
116.82802784590743,116.82802784590743,118.8652832200209,0.01743807039865937,0.04458498954772949,0.04,0.028486013412475586,0.03,0.07,24.0,5,5,5,2,2,"9,12,14,22,25"
110.67289053685765,110.67289053685765,111.04502766490553,0.00336249578593909,0.36655688285827637,0.37,0.03804516792297363,0.04,0.41,0.2773497720797883,5,7,9,2,2,"2,6,8,10,18"
83.69542416790395,83.69542416790395,83.69542416790395,0.0,0.6987800598144531,0.7,0.03385496139526367,0.03,0.73,0.38181583466003544,5,11,9,2,2,"2,7,15,16,24"
118.13424184403452,118.13424184403452,118.1455398554364,9.5637058532046e-05,0.12791705131530762,0.13,0.013419151306152344,0.01,0.14,0.1647724919562158,5,5,5,2,2,"4,8,12,16,22"
72.07278157733741,72.07278157733741,72.07278157733741,0.0,0.7585737705230713,0.76,0.01797318458557129,0.02,0.78,0.2283266141451245,5,10,5,2,2,"6,10,15,17,22"
116.82305013381132,116.82305013381132,119.36277045561702,0.02173989053441645,0.046801090240478516,0.05,0.012163877487182617,0.01,0.060000000000000005,24.0,5,5,5,2,2,"7,8,12,24,25"
116.368763898114,116.368763898114,117.33232498920536,0.008280238259942372,0.17795586585998535,0.18,0.025977134704589844,0.03,0.21,24.0,5,5,5,2,2,"8,9,12,14,17"
96.59653657809429,96.59653657809429,97.42264273261902,0.00855213016728467,0.4694828987121582,0.47,0.03838181495666504,0.04,0.51,0.3680087159142624,5,9,9,2,2,"6,7,10,16,19"
116.56122194478681,116.56122194478681,117.33885441009878,0.006671450867942337,0.06615805625915527,0.07,0.01178288459777832,0.01,0.08,24.0,6,6,6,2,2,"8,12,14,18,19,24"
116.63061143279694,116.63061143279694,117.65306202914654,0.008766571518307956,0.08494806289672852,0.09,0.02976393699645996,0.03,0.12,24.0,6,6,6,2,2,"2,4,9,12,14,19"
103.27603846368137,103.27603846368137,106.1634699872717,0.027958387700993514,0.8665149211883545,0.87,0.038529157638549805,0.04,0.91,24.0,6,8,6,2,2,"7,8,10,14,15,16"
117.50884992651848,117.50884992651848,119.29192812992743,0.015173990763452761,0.06981897354125977,0.07,0.03966808319091797,0.04,0.11000000000000001,24.0,6,6,6,2,2,"2,6,8,9,15,25"
117.40992937867587,117.40992937867587,119.38023928031112,0.016781458877132217,0.0493471622467041,0.05,0.03905916213989258,0.04,0.09,24.0,6,6,6,2,2,"2,6,7,9,19,24"
112.93290549557402,112.93290549557402,113.59798633470659,0.005889167875510264,0.41019582748413086,0.41,0.029179096221923828,0.03,0.43999999999999995,0.296068199173503,6,7,7,2,2,"9,14,15,17,19,24"
113.78679944434981,113.78679944434981,116.70740343363279,0.025667335785390228,0.2808678150177002,0.28,0.02205204963684082,0.02,0.30000000000000004,0.3275696408834221,6,7,7,2,2,"4,7,9,14,15,19"
108.02970420096958,108.02970420096958,110.8987526529335,0.026557958972345034,0.2957439422607422,0.3,0.011762142181396484,0.01,0.31,0.46309523809520314,6,7,7,2,2,"2,7,10,12,14,22"
107.84003030010416,107.84003030010416,107.84003030010416,0.0,0.451200008392334,0.45,0.03355884552001953,0.03,0.48,24.0,6,7,8,2,2,"7,9,15,19,22,24"
116.29733751767934,116.29733751767934,117.10831541628576,0.006973314401829196,0.10607314109802246,0.11,0.019219160079956055,0.02,0.13,24.0,6,6,6,2,2,"2,7,10,17,24,25"
117.26350232072328,117.26350232072328,117.7411798915393,0.0040735400304653035,0.17759180068969727,0.18,0.03799009323120117,0.04,0.22,0.22167605132909624,6,6,6,2,2,"4,6,8,9,18,25"
115.59933824745619,115.59933824745619,116.9278121622073,0.011492054668231185,0.11064600944519043,0.11,0.0061490535736083984,0.01,0.12,24.0,6,6,6,2,2,"2,4,9,10,14,18"
106.0559480856989,106.0559480856989,106.63966171400882,0.005503827355710881,0.33480405807495117,0.33,0.02427506446838379,0.02,0.35000000000000003,0.35081045295901425,6,8,9,2,2,"7,10,15,16,22,25"
108.96911760731828,108.96911760731828,111.8538683720796,0.02647310383072776,0.3102290630340576,0.31,0.01292109489440918,0.01,0.32,0.32976407423306353,6,8,7,2,2,"7,9,10,12,16,24"
116.23978152318179,116.23978152318179,118.2912452497359,0.01764855112141603,0.06762218475341797,0.07,0.011872053146362305,0.01,0.08,24.0,6,6,6,2,2,"4,6,8,12,18,24"
116.50947123258325,116.50947123258325,118.41883522112003,0.01638805814100035,0.06295490264892578,0.06,0.017975807189941406,0.02,0.08,24.0,6,6,6,2,2,"2,7,8,9,17,24"
112.87060843427702,112.87060843427702,113.3187725427747,0.003970600625925024,0.23464608192443848,0.23,0.020713090896606445,0.02,0.25,0.3377067587492736,6,7,7,2,2,"4,7,14,15,18,25"
116.92464121585871,116.92464121585871,117.1370757818185,0.0018168502699751647,0.22455501556396484,0.22,0.03284502029418945,0.03,0.25,0.24450077296178763,6,6,6,2,2,"4,9,12,15,18,24"
115.18792446854673,115.18792446854673,118.20598118427435,0.02620115545663588,0.09616208076477051,0.1,0.029560089111328125,0.03,0.13,24.0,6,6,6,2,2,"2,4,10,18,24,25"
116.51793848380721,116.51793848380721,117.70055676038368,0.010149667012352903,0.06718707084655762,0.07,0.033029794692993164,0.03,0.1,24.0,6,6,6,2,2,"4,8,9,15,16,19"
104.5424800148663,104.5424800148663,104.5424800148663,0.0,0.3521909713745117,0.35,0.023688077926635742,0.02,0.37,0.34638070514135094,7,9,9,2,2,"6,7,10,12,17,22,24"
92.13501419231429,92.13501419231429,92.13501419231429,0.0,0.8060979843139648,0.81,0.034902095794677734,0.04,0.8500000000000001,0.33727046509009107,7,10,8,2,2,"4,9,12,18,22,24,25"
99.49049949747506,99.49049949747506,101.2858350941607,0.01804529684496367,0.5504000186920166,0.55,0.018470048904418945,0.02,0.5700000000000001,0.49034910333162374,7,10,11,2,2,"4,8,15,17,19,24,25"
102.08044664451141,102.08044664451141,102.08044664451141,0.0,0.576416015625,0.58,0.01247406005859375,0.01,0.59,0.24941208130968995,7,10,8,2,2,"6,9,10,12,14,18,22"
110.90624458870703,110.90624458870703,113.38685582785816,0.02236674092022874,0.2881319522857666,0.29,0.031633853912353516,0.03,0.31999999999999995,0.30522925346605273,7,8,8,2,2,"14,16,17,18,19,22,25"
93.0561978343635,93.0561978343635,93.27705681329783,0.002373393541475349,0.49534010887145996,0.5,0.005833148956298828,0.01,0.51,0.285772357723578,7,10,7,2,2,"2,4,9,18,19,24,25"
113.34839685416418,113.34839685416418,113.37151800678089,0.00020398305806175752,0.2827320098876953,0.28,0.019190073013305664,0.02,0.30000000000000004,0.3070611450893831,7,7,7,2,2,"6,9,10,14,17,22,24"
99.40449835237922,99.40449835237922,99.40449835237922,0.0,0.4462440013885498,0.45,0.019537925720214844,0.02,0.47000000000000003,0.2951575797436966,7,10,8,2,2,"4,8,9,14,16,22,24"
113.71236185230151,113.71236185230151,115.00959036216895,0.01140798140797022,0.43067002296447754,0.43,0.01863718032836914,0.02,0.45,0.3176962099463325,7,8,8,2,2,"6,15,16,17,18,22,25"
115.11736112769889,115.11736112769889,115.54558916762116,0.0037199257846715563,0.2149209976196289,0.22,0.01363992691040039,0.01,0.23,0.2403944784225409,7,7,7,2,2,"4,6,12,16,19,22,25"
114.91028442864356,114.91028442864356,117.26586751480711,0.02049932343197973,0.23185205459594727,0.23,0.039793968200683594,0.04,0.27,24.0,7,7,7,2,2,"2,6,7,8,9,16,24"
91.88529272098059,91.88529272098059,94.50153597092454,0.028472927195089297,0.8768768310546875,0.88,0.017242908477783203,0.02,0.9,0.26090297421673403,7,10,9,2,2,"7,10,14,16,17,18,22"
112.02295420249322,112.02295420249322,113.7163160299499,0.015116203991511782,0.3079841136932373,0.31,0.06034398078918457,0.06,0.37,24.0,7,7,7,2,2,"2,6,7,8,10,16,24"
106.68555003505529,106.68555003505529,106.68555003505529,0.0,0.44931793212890625,0.45,0.013751029968261719,0.01,0.46,0.37607491837076445,7,9,9,2,2,"2,6,12,14,15,18,19"
110.7627354373628,110.7627354373628,112.94268644947711,0.019681267382088814,0.47130799293518066,0.47,0.014472007751464844,0.01,0.48,0.2698914217789613,7,7,7,2,2,"6,7,12,14,15,16,19"
