total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
107.8428168,107.8428165,112.088723,0.03937125,1200.081539,1200.08,0.36202177,11,11,11,2,2,"4,6,7,10,14,17,18,19,22,24,25"
106.2643842,106.2643839,113.1853088,0.0651293,1200.033541,1200.03,0.390492555,11,11,11,2,2,"2,6,7,10,12,15,18,19,22,24,25"
103.350593,103.3505927,114.0060865,0.103100462,1200.203217,1200.2,0.281548652,11,12,12,2,2,"2,6,8,9,10,12,14,16,18,19,22"
107.0698391,107.0698388,112.4336911,0.050096762,1200.127446,1200.13,0.327613861,11,11,11,2,2,"6,7,8,9,12,16,17,18,19,24,25"
106.4202037,106.4202033,114.4605041,0.07555239,1200.025853,1200.03,0.362022489,11,12,12,2,2,"2,4,6,8,12,14,15,16,17,18,25"
99.52775525,99.52775484,113.4949795,0.140334972,1200.128691,1200.13,0.403224685,12,14,14,2,2,"2,6,8,9,12,14,15,16,17,18,22,25"
103.5659413,103.5659409,113.6415103,0.097286514,1200.06105,1200.06,0.321675963,12,12,12,2,2,"2,6,7,8,9,10,12,15,16,17,18,24"
105.6549663,105.654966,111.8269453,0.058416368,1200.029167,1200.03,0.37096634,12,12,12,2,2,"2,6,9,10,12,14,15,16,17,22,24,25"
105.1185633,105.118563,112.7699364,0.072788033,1200.114376,1200.11,0.375829574,12,12,12,2,2,"2,7,8,10,12,14,15,17,18,22,24,25"
104.6479798,104.6479795,114.1459288,0.090760944,1200.122463,1200.12,0.362022489,12,13,13,2,2,"2,4,6,8,9,12,14,15,16,22,24,25"
105.9136188,105.9136184,113.1278589,0.06811438,1200.23562,1200.24,0.362022489,12,12,12,2,2,"2,4,7,8,9,10,12,17,18,22,24,25"
105.1892771,105.1892767,111.7228596,0.062112632,1200.023363,1200.02,0.395355823,12,12,12,2,2,"2,6,9,10,14,15,16,17,18,22,24,25"
105.2971097,105.2971094,113.7777532,0.080540138,1200.110078,1200.11,0.301074918,12,12,12,2,2,"2,4,6,7,8,9,10,15,16,17,19,22"
104.6080472,104.6080469,113.5638615,0.085613057,1200.19285,1200.19,0.309162941,12,12,12,2,2,"4,6,7,8,9,12,14,16,17,18,19,24"
105.813518,105.8135177,113.7669234,0.075164364,1200.03075,1200.03,0.315737865,12,12,12,2,2,"2,4,6,7,8,12,14,17,18,19,22,24"
105.7462452,105.7462448,113.2992988,0.071426215,1200.065939,1200.07,0.342276497,12,12,12,2,2,"2,4,6,8,9,10,12,14,15,16,17,19"
106.2813063,106.281306,111.9494594,0.053331612,1200.092155,1200.09,0.35522847,12,12,12,2,2,"2,6,7,12,14,16,17,18,19,22,24,25"
102.9892693,102.9892689,113.4860021,0.101920649,1200.217011,1200.22,0.329544984,12,12,12,2,2,"2,4,6,7,8,10,12,15,17,18,22,24"
102.4507857,102.4507853,112.8895906,0.101890926,1200.096323,1200.1,0.376904465,12,13,13,2,2,"2,7,8,10,12,14,15,17,18,19,22,25"
102.3422396,102.3422393,112.8381902,0.102557371,1200.135485,1200.14,0.389636727,12,13,13,2,2,"6,7,8,9,10,12,15,17,18,19,24,25"
102.3063238,102.3063235,113.9191763,0.113510607,1200.504884,1200.51,0.342496275,12,13,13,2,2,"2,4,6,7,8,9,10,12,15,19,22,25"
106.3060579,106.3060576,112.1670604,0.055133291,1200.032421,1200.03,0.375829608,12,12,12,2,2,"2,6,7,9,10,14,15,16,17,18,24,25"
104.3260176,104.3260172,112.7831907,0.081064856,1200.046746,1200.05,0.375829109,12,12,12,2,2,"6,8,12,14,15,16,17,18,19,22,24,25"
104.3099575,104.3099572,113.4263501,0.08739715,1200.077497,1200.08,0.314882037,12,12,12,2,2,"2,6,7,8,12,14,15,16,17,18,19,24"
103.4512847,103.4512843,113.6865552,0.098938074,1200.138429,1200.14,0.375829608,12,13,13,2,2,"2,4,6,7,10,12,16,17,18,19,22,25"
99.07740442,99.07740404,113.1713156,0.142251522,1201.052302,1201.05,0.383479417,13,14,14,2,2,"2,6,7,8,10,12,14,15,16,18,19,22,24"
103.3903619,103.3903615,112.647509,0.089535885,1200.09305,1200.09,0.38856109,13,13,13,2,2,"2,6,7,9,12,14,16,17,18,19,22,24,25"
103.2742,103.2741996,112.7379599,0.091637217,1200.231912,1200.23,0.321676051,13,13,13,2,2,"2,4,6,7,10,12,14,15,16,17,18,19,22"
102.7762478,102.7762475,113.0875194,0.100327382,1200.175336,1200.18,0.356084114,13,13,13,2,2,"4,6,7,8,9,10,12,14,15,16,17,19,22"
101.5658334,101.5658331,112.6599779,0.109231072,1200.035392,1200.04,0.302149837,13,13,13,2,2,"2,6,8,9,10,12,14,15,16,17,18,19,22"
101.9882082,101.9882078,113.4093875,0.111985297,1200.110021,1200.11,0.362878317,13,13,13,2,2,"2,4,6,7,8,10,12,14,15,17,18,22,24"
103.1155865,103.1155861,112.6687053,0.092644765,1200.072133,1200.07,0.396430688,13,13,13,2,2,"4,6,8,9,10,12,14,15,17,19,22,24,25"
100.611315,100.6113145,112.7353036,0.120503237,1200.241338,1200.24,0.429763873,13,14,14,2,2,"4,6,8,9,10,12,14,15,16,17,18,19,25"
101.8220835,101.8220832,113.074608,0.110511634,1200.181905,1200.18,0.322750476,13,13,13,2,2,"2,6,7,8,9,12,14,16,17,18,19,22,24"
101.4691778,101.4691773,113.3930636,0.117512397,1200.182571,1200.18,0.429763444,13,14,14,2,2,"4,6,7,8,9,10,12,14,15,16,19,22,25"
102.4830059,102.4830055,112.6947292,0.099643094,1200.016708,1200.02,0.376904206,13,13,13,2,2,"2,6,9,10,12,14,16,17,18,19,22,24,25"
102.0653253,102.065325,111.5214542,0.092647814,1200.040083,1200.04,0.342496275,13,13,13,2,2,"2,4,6,8,9,10,14,15,16,17,19,22,25"
101.9240131,101.9240127,112.7486765,0.106203273,1200.13596,1200.14,0.395355788,13,13,13,2,2,"4,6,7,9,10,12,15,16,17,18,19,24,25"
104.4610543,104.4610539,113.0575617,0.082293903,1200.088782,1200.09,0.40916294,13,13,13,2,2,"2,4,6,7,10,14,15,16,17,18,19,24,25"
101.7201896,101.7201893,112.6474018,0.107424225,1200.016809,1200.02,0.375609714,13,13,13,2,2,"4,6,8,9,10,12,14,15,17,18,19,22,24"
102.0619208,102.0619205,112.3929263,0.101222922,1200.093251,1200.09,0.376904334,13,13,13,2,2,"6,7,8,9,10,14,16,17,18,19,22,24,25"
101.4395567,101.4395563,112.8014134,0.112006178,1200.178166,1200.18,0.375610518,13,13,13,2,2,"4,6,8,9,10,12,14,16,17,18,22,24,25"
104.1250974,104.125097,112.9139962,0.084407117,1200.272418,1200.27,0.409162941,13,13,13,2,2,"4,6,7,9,10,14,15,16,17,18,19,24,25"
102.8815867,102.8815863,113.6822142,0.104981156,1200.325624,1200.33,0.389636726,13,13,13,2,2,"2,4,6,7,8,9,10,12,14,16,19,24,25"
101.5380631,101.5380627,112.4569459,0.107534878,1200.087661,1200.09,0.429758902,13,13,13,2,2,"6,8,9,10,12,14,15,16,18,19,22,24,25"
98.83132401,98.83132366,112.0485042,0.133734732,1200.325401,1200.33,0.35608367,14,14,14,2,2,"2,6,7,8,9,10,12,14,15,16,17,18,19,22"
99.13073321,99.1307328,112.1557623,0.131392446,1200.134517,1200.13,0.403443604,14,14,14,2,2,"2,6,7,8,9,10,12,14,17,18,19,22,24,25"
97.01277556,97.01277513,112.5083908,0.159727578,1200.338137,1200.34,0.429764068,14,15,15,2,2,"2,6,7,8,9,10,12,15,16,17,18,19,24,25"
99.89514481,99.89514438,113.2592093,0.133780926,1200.160188,1200.16,0.429764074,14,14,14,2,2,"2,4,6,8,9,12,14,15,16,17,18,19,24,25"
100.3832728,100.3832724,111.9508815,0.115234429,1200.096257,1200.1,0.410237824,14,14,14,2,2,"4,7,8,10,12,14,15,16,17,18,19,22,24,25"
97.59071239,97.59071198,113.0861165,0.1587795,1200.541431,1200.54,0.410018769,14,15,15,2,2,"2,4,6,7,8,9,10,12,15,16,18,19,22,24"
99.62056605,99.62056565,112.8856806,0.133156391,1200.096304,1200.1,0.402368927,14,14,14,2,2,"2,4,7,8,9,10,12,15,16,17,18,22,24,25"
100.167444,100.1674436,113.3801225,0.131905921,1200.204211,1200.2,0.429764074,14,15,15,2,2,"2,4,6,7,8,9,10,12,14,15,16,18,22,25"
101.0711575,101.0711571,110.4449383,0.092744374,1200.029797,1200.03,0.424044573,14,14,14,2,2,"4,6,7,8,9,10,12,14,15,17,18,19,24,25"
101.4812535,101.4812531,113.0144253,0.113648303,1200.078074,1200.08,0.410237842,14,14,14,2,2,"2,4,6,7,9,10,12,14,16,18,19,22,24,25"
102.0913692,102.0913688,112.7153483,0.104063444,1200.276081,1200.28,0.417031809,14,14,14,2,2,"2,4,7,8,9,10,12,14,15,18,19,22,24,25"
101.5149893,101.5149889,112.4058194,0.10728298,1200.13949,1200.14,0.417031699,14,14,14,2,2,"2,4,8,9,10,12,14,15,16,18,19,22,24,25"
101.127172,101.1271716,112.4214575,0.111683989,1200.278132,1200.28,0.422970005,14,14,14,2,2,"4,6,7,8,9,10,14,15,17,18,19,22,24,25"
99.03416239,99.03416195,113.1505487,0.142540579,1200.27972,1200.28,0.437633007,14,15,15,2,2,"2,4,6,7,8,9,10,15,16,18,19,22,24,25"
101.7856571,101.7856567,112.7292452,0.107516018,1200.098177,1200.1,0.415956955,14,14,14,2,2,"2,4,6,7,8,9,10,14,15,17,18,22,24,25"
99.31009223,99.31009183,112.7424916,0.135257147,1200.251677,1200.25,0.409162941,14,14,14,2,2,"4,6,7,8,10,12,14,15,16,17,18,22,24,25"
95.32782732,95.32782686,112.7492278,0.182752524,1200.278,1200.28,0.456303331,14,16,16,2,2,"4,6,7,8,9,12,14,15,16,17,18,19,22,25"
98.61403582,98.61403542,111.9966587,0.135707085,1200.095004,1200.1,0.394280314,14,14,14,2,2,"6,7,8,9,10,12,14,16,17,18,19,22,24,25"
100.7596955,100.7596952,112.3389837,0.114919845,1200.04888,1200.05,0.349070957,14,14,14,2,2,"2,4,6,7,8,9,10,12,14,15,17,18,19,24"
100.6019862,100.6019858,112.4625523,0.117895948,1200.312418,1200.31,0.41023786,14,14,14,2,2,"2,4,7,8,9,10,12,14,17,18,19,22,24,25"
99.20028821,99.20028778,112.2201071,0.131247798,1200.549739,1200.55,0.42976404,15,15,15,2,2,"2,4,7,8,9,10,12,14,15,16,17,19,22,24,25"
99.40579817,99.40579774,112.0431698,0.127129124,1200.203174,1200.2,0.429764074,15,15,15,2,2,"2,4,7,8,9,10,14,15,16,17,18,19,22,24,25"
97.93671998,97.93671954,112.4434788,0.148123802,1200.2192,1200.22,0.443571179,15,15,15,2,2,"2,4,6,7,8,9,14,15,16,17,18,19,22,24,25"
95.87694404,95.8769436,112.1429507,0.169655044,1200.211468,1200.21,0.436776962,15,16,16,2,2,"2,4,6,7,9,10,12,14,15,16,17,18,19,22,25"
99.50776913,99.5077687,112.4875336,0.130439714,1200.238995,1200.24,0.429763663,15,15,15,2,2,"2,4,6,7,8,9,10,12,14,15,16,19,22,24,25"
99.57250216,99.57250173,112.4401955,0.129229391,1200.211481,1200.21,0.429764074,15,15,15,2,2,"2,4,6,7,8,9,10,14,15,16,17,19,22,24,25"
96.24147989,96.24147947,112.0901799,0.164676401,1200.095769,1200.1,0.415956955,15,15,15,2,2,"4,6,7,8,9,12,14,15,16,17,18,19,22,24,25"
95.57402064,95.5740202,112.2101288,0.174065176,1200.173837,1200.17,0.436558088,15,16,16,2,2,"2,4,6,7,8,9,10,12,15,16,17,18,22,24,25"
97.86342248,97.86342208,112.4883937,0.149442675,1200.085542,1200.09,0.403224114,15,15,15,2,2,"2,4,6,7,8,9,10,14,15,16,17,18,19,22,24"
97.07380708,97.07380665,111.7744582,0.151437881,1200.132988,1200.13,0.429764065,15,15,15,2,2,"2,6,7,8,9,10,12,14,15,16,17,19,22,24,25"
97.22886449,97.22886405,112.6585801,0.158694809,1200.062304,1200.06,0.44464609,15,15,15,2,2,"2,4,6,7,8,9,12,14,15,16,17,18,19,24,25"
96.99006756,96.99006716,112.3254082,0.158112491,1200.141228,1200.14,0.404080583,15,15,15,2,2,"2,4,6,7,9,10,12,14,15,16,17,18,19,22,24"
99.21597419,99.21597377,112.3043527,0.131918062,1200.150731,1200.15,0.422970059,15,15,15,2,2,"2,4,6,7,9,10,12,14,15,16,17,19,22,24,25"
99.21597419,99.21597377,112.3043527,0.131918062,1200.150731,1200.15,0.422970059,15,15,15,2,2,"2,4,6,7,9,10,12,14,15,16,17,19,22,24,25"
98.27548339,98.27548293,111.9143837,0.138782332,1200.13559,1200.14,0.456302365,15,15,15,2,2,"4,6,7,8,9,10,12,14,15,16,17,19,22,24,25"
94.25984822,94.25984784,112.0902812,0.189162552,1200.144674,1200.14,0.389417067,15,16,16,2,2,"2,6,7,8,9,10,12,14,15,16,17,18,19,22,24"
94.18020081,94.18020039,112.1620061,0.190929788,1200.266021,1200.27,0.416812104,15,16,16,2,2,"2,4,6,7,8,9,10,12,14,16,17,18,19,22,24"
96.82702792,96.82702746,112.4691917,0.1615475,1200.117224,1200.12,0.456303378,15,15,15,2,2,"2,4,6,7,8,9,10,12,14,16,17,19,22,24,25"
97.41273173,97.41273129,111.6698255,0.146357607,1200.1442,1200.14,0.442496116,15,15,15,2,2,"2,6,7,8,9,10,14,15,16,17,18,19,22,24,25"
97.93671998,97.93671954,112.4434788,0.148123802,1200.2192,1200.22,0.443571179,15,15,15,2,2,"2,4,6,7,8,9,14,15,16,17,18,19,22,24,25"
94.18042492,94.1804245,111.4933391,0.183827103,1200.308571,1200.31,0.416809472,16,16,16,2,2,"2,4,6,7,8,9,10,12,14,15,16,17,18,19,22,24"
96.57959671,96.57959625,111.6263379,0.155796278,1200.01572,1200.02,0.456303363,16,16,16,2,2,"2,4,6,7,8,9,10,14,15,16,17,18,19,22,24,25"
95.84882257,95.84882214,111.7288837,0.165678213,1200.168502,1200.17,0.429764074,16,16,16,2,2,"2,4,6,7,8,9,10,12,14,15,17,18,19,22,24,25"
95.03820816,95.03820767,111.7034166,0.175352727,1200.526408,1200.53,0.491566911,16,16,16,2,2,"2,4,6,8,9,10,12,14,15,16,17,18,19,22,24,25"
96.20748567,96.20748521,111.6083443,0.160079634,1200.18795,1200.19,0.456302763,16,16,16,2,2,"2,4,7,8,9,10,12,14,15,16,17,18,19,22,24,25"
93.05473868,93.05473821,111.8835007,0.202340717,1200.087627,1200.09,0.469035103,16,17,17,2,2,"2,4,6,7,8,9,10,12,15,16,17,18,19,22,24,25"
95.1695321,95.16953163,111.5034089,0.17162927,1200.082172,1200.08,0.463097272,16,16,16,2,2,"2,4,6,7,8,10,12,14,15,16,17,18,19,22,24,25"
95.32794176,95.32794131,111.4345495,0.168959992,1200.086996,1200.09,0.456302697,16,16,16,2,2,"4,6,7,8,9,10,12,14,15,16,17,18,19,22,24,25"
94.15249278,94.15249233,111.2882033,0.181999547,1200.433044,1200.43,0.451440126,16,16,16,2,2,"2,6,7,8,9,10,12,14,15,16,17,18,19,22,24,25"
92.42849727,92.42849683,111.9588757,0.21130257,1200.13158,1200.13,0.44357096,16,17,17,2,2,"2,4,6,7,8,9,10,12,14,15,16,17,18,19,22,25"
94.79153016,94.79152975,111.9930236,0.18146657,1200.195232,1200.2,0.410237027,16,16,16,2,2,"2,4,6,7,8,9,10,12,14,16,17,18,19,22,24,25"
95.84812494,95.84812451,111.8663847,0.167121269,1200.021875,1200.02,0.422969151,16,16,16,2,2,"2,4,6,7,9,10,12,14,15,16,17,18,19,22,24,25"
95.32794176,95.32794131,111.4345495,0.168959992,1200.086996,1200.09,0.456302697,16,16,16,2,2,"4,6,7,8,9,10,12,14,15,16,17,18,19,22,24,25"
93.69970882,93.69970835,111.9132484,0.194382036,1200.621705,1200.62,0.470110512,16,16,16,2,2,"2,4,6,7,8,9,12,14,15,16,17,18,19,22,24,25"
95.9932268,95.99322636,111.799153,0.164656687,1200.22246,1200.22,0.436776652,16,16,16,2,2,"2,4,6,7,8,9,10,12,14,15,16,17,18,19,24,25"
96.31398527,96.31398481,111.6021156,0.1587322,1200.282434,1200.28,0.45630336,16,16,16,2,2,"2,4,6,7,8,9,10,12,14,15,16,17,19,22,24,25"
96.37459436,96.37459393,112.1669362,0.163864164,1200.08856,1200.09,0.429764074,16,16,16,2,2,"2,4,6,7,8,9,10,12,14,15,16,18,19,22,24,25"
93.19457028,93.19456982,111.0980126,0.192108219,1200.394666,1200.39,0.463097408,17,17,17,2,2,"2,4,6,7,8,9,10,12,14,15,16,17,18,19,22,24,25"
