total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,clustering_gurobi_time,clustering_python_time,total_python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
120.8110632599587,120.81106307139689,120.81106307139689,0.0,0.018754959106445312,0.02,0.009063005447387695,0.01,0.03,0.18856180831641306,2,2,2,2,2,"8,25"
120.95394517475931,120.95394505457426,120.95394505457426,0.0,0.039695024490356445,0.04,0.005215167999267578,0.01,0.05,0.12018504251545747,2,2,2,2,2,"4,18"
121.47142770493278,121.47142760493279,121.47142760493279,0.0,0.03883695602416992,0.04,0.017893075942993164,0.02,0.06,0.09999999999998799,2,2,2,2,2,"4,6"
120.976566538234,120.97656640079714,120.97656640079714,0.0,0.03676199913024902,0.04,0.015497922897338867,0.02,0.06,0.13743685418725704,2,2,2,2,2,"6,22"
117.37478547854786,117.3747853118812,120.84740703910042,0.029585755731028424,0.06627702713012695,0.07,0.005693912506103516,0.01,0.08,0.1666666666666643,2,2,1,2,1,"24,25"
120.35236020576137,120.35236008557632,120.35236008557632,0.0,0.04453611373901367,0.04,0.012951850891113281,0.01,0.05,0.12018504251545659,2,2,2,2,2,"14,17"
121.02709971568676,121.0270996102775,121.0270996102775,0.0,0.01782083511352539,0.02,0.006428956985473633,0.01,0.03,0.10540925533894807,2,2,2,2,2,"2,17"
117.68954677031371,117.68954639915626,120.91293014400438,0.02738887049420415,0.06763696670532227,0.07,0.0047359466552734375,0.0,0.07,0.3711574514838709,2,3,3,2,2,"9,25"
121.18295194001708,121.18295183460782,121.18295183460782,0.0,0.21425819396972656,0.21,0.0014719963073730469,0.0,0.21,0.10540925533894452,2,2,2,2,2,"4,9"
120.56071967632077,120.56071957091152,120.56071957091152,0.0,0.018073081970214844,0.02,0.00762486457824707,0.01,0.03,0.10540925533894407,2,2,2,2,2,"8,17"
119.57303210264514,119.5730319409852,120.79928757042285,0.010255285907970108,0.17799091339111328,0.18,0.004864931106567383,0.0,0.18,0.16165994746931642,2,2,3,2,2,"16,22"
120.94294753652383,120.94294738745263,120.94294738745263,0.0,0.04007411003112793,0.04,0.004845857620239258,0.0,0.04,0.1490711984999844,2,2,2,2,2,"8,15"
119.18945650296031,119.18945632932514,120.45332070540178,0.010603827007856576,1.0425310134887695,1.04,0.010215997695922852,0.01,1.05,0.17363517459175992,3,3,4,2,2,"7,16,18"
119.8362285852947,119.83622838841872,120.18765939096761,0.002932593984932654,0.0579228401184082,0.06,0.014510154724121094,0.01,0.06999999999999999,0.19687598666735262,3,3,3,2,2,"9,22,24"
120.14768418703879,120.14768401250319,120.14768401250319,0.0,0.023038864135742188,0.02,0.022739887237548828,0.02,0.04,0.1745355992499924,3,3,3,2,2,"6,10,24"
119.8407330535472,119.84073290149544,120.15176452360527,0.0025953748327413794,0.05198812484741211,0.05,0.01271200180053711,0.01,0.060000000000000005,0.15205176042695745,3,3,3,2,2,"4,10,18"
120.06370782185637,120.06370767891485,120.3871669162233,0.0026940633732007078,0.18638396263122559,0.19,0.019732952117919922,0.02,0.21,0.1429415203756885,3,3,3,2,2,"4,9,17"
120.25288354104613,120.25288338899438,120.49127528030976,0.0019824214155783437,0.052414894104003906,0.05,0.003503084182739258,0.0,0.05,0.15205176042696122,3,3,3,2,2,"6,8,22"
120.44505004620481,120.44504988628412,120.76516721306146,0.0026577873235933583,0.0530087947845459,0.05,0.004484891891479492,0.0,0.05,0.15992069301028636,3,3,3,2,2,"4,6,22"
120.25930898461017,120.25930885440086,120.72715257849273,0.003890291142935981,0.14690303802490234,0.15,0.034635066986083984,0.03,0.18,0.13020932000068675,3,3,3,2,2,"2,7,17"
118.82377868800326,118.8237785465819,120.08686420737007,0.01062990654091178,0.2629570960998535,0.26,0.00927591323852539,0.01,0.27,0.14142135623730656,3,3,3,2,2,"7,14,19"
120.43187370536506,120.4318735641628,120.71856670770694,0.0023805420862393154,0.05529618263244629,0.06,0.004745006561279297,0.0,0.06,0.1412022659166549,3,3,3,2,2,"4,8,16"
120.48932231046469,120.48932216926242,121.13186973820403,0.005332817525846509,0.18937110900878906,0.19,0.00131988525390625,0.0,0.19,0.14120226591665752,3,3,3,2,2,"2,4,9"
117.90662800828461,117.90662783093484,120.04490876804505,0.01813537522399733,3.8600919246673584,3.86,0.0017249584197998047,0.0,3.86,0.17734977207977787,3,3,4,2,2,"9,12,19"
120.3502746121322,120.350274463061,120.5666456116538,0.0017978450781116386,0.7081890106201172,0.71,0.02309584617614746,0.02,0.73,0.1490711984999874,3,3,3,2,2,"6,14,15"
120.44940721760997,120.44940708427664,121.04352189701386,0.004932484327810133,0.05426478385925293,0.05,0.008720874786376953,0.01,0.060000000000000005,0.13333333333333028,3,3,3,2,2,"2,4,12"
118.84690244882425,118.84690232492461,120.09440174776228,0.010496692790755532,0.06161308288574219,0.06,0.012531042098999023,0.01,0.06999999999999999,0.12389964000350098,3,3,3,2,2,"7,14,17"
119.72030599174458,119.72030574502566,120.60916321559567,0.00742445038908488,0.042079925537109375,0.04,0.00536799430847168,0.01,0.05,0.2467189285484498,3,3,4,2,2,"2,18,25"
120.00043357430322,120.00043344360957,120.22522697472188,0.001873272659618735,0.05586600303649902,0.06,0.02496790885925293,0.03,0.09,0.13069365421606,3,3,3,2,2,"8,9,18"
116.94481328568637,116.94481307759834,120.05521750092174,0.026597198639836242,1.3627631664276123,1.36,0.0161287784576416,0.02,1.3800000000000001,0.20808802290397066,3,3,5,2,2,"4,17,19"
119.59273364515354,119.59273345659173,120.02645860215915,0.003626684774496355,0.053521156311035156,0.05,0.014256954193115234,0.01,0.060000000000000005,0.18856180831641,3,3,3,2,2,"8,10,25"
120.47437388077017,120.47437373956791,120.76473085806758,0.0024101151928570476,0.05440211296081543,0.05,0.015386104583740234,0.02,0.07,0.1412022659166552,3,3,3,2,2,"4,6,14"
118.35072811973023,118.35072791973023,119.87619960867673,0.012889415348430525,0.06570005416870117,0.07,0.005288839340209961,0.01,0.08,0.19999999999998697,4,4,4,2,2,"7,16,18,24"
118.25896791631864,118.2589677546587,119.1813338815293,0.007799544883430321,0.061274051666259766,0.06,0.013426065444946289,0.01,0.06999999999999999,0.16165994746931245,4,4,4,2,2,"9,10,14,18"
115.95365223245018,115.95365199313062,119.35709883645808,0.02935178655286413,4.12317419052124,4.12,0.002763986587524414,0.0,4.12,0.23931956005195426,4,5,5,2,2,"10,15,16,19"
114.39134278695165,114.3913425200179,117.820167766023,0.029974517043587254,45.28420114517212,45.28,0.00505518913269043,0.01,45.29,0.266933750004124,4,5,5,2,2,"10,14,19,24"
117.09080056790135,117.09080035216348,119.70769323596443,0.022349261222319346,1.8540070056915283,1.85,0.01917099952697754,0.02,1.87,0.21573786516665205,4,4,6,2,2,"6,10,15,18"
118.41813243684128,118.41813221812285,119.4636015154875,0.008828625125068875,0.0635380744934082,0.06,0.005155086517333984,0.01,0.06999999999999999,0.21871842709362416,4,4,4,2,2,"9,18,22,24"
117.34366519375972,117.34366493701108,119.32870701527824,0.016916482703456612,0.062222957611083984,0.06,0.01502084732055664,0.02,0.08,0.2567486391214524,4,4,4,2,2,"9,10,22,24"
119.26237016011484,119.2623699522459,120.28807630397054,0.008600418993311484,0.08103108406066895,0.08,0.005182981491088867,0.01,0.09,0.20786893258332378,4,4,4,2,2,"4,6,16,22"
118.49824774943029,118.49824755429356,119.68904825175963,0.010049099645296208,0.5349540710449219,0.54,0.029608964920043945,0.03,0.5700000000000001,0.19513673220832203,4,4,4,2,2,"9,10,15,16"
118.67630101026548,118.67630082752007,119.53277843582026,0.0072169220166793885,0.06097412109375,0.06,0.009063959121704102,0.01,0.06999999999999999,0.18274541464301508,4,4,4,2,2,"7,8,10,22"
118.79110224977471,118.7911020320785,119.92009012762033,0.00950397863332352,0.06208181381225586,0.06,0.008976936340332031,0.01,0.06999999999999999,0.21769620994633437,4,4,4,2,2,"2,17,24,25"
117.89148450560172,117.89148426816487,119.6016248286007,0.014506056744063186,0.06215691566467285,0.06,0.012758016586303711,0.01,0.06999999999999999,0.23743685418725774,4,4,4,2,2,"2,10,14,18"
117.60100364423971,117.60100346009592,120.46199448444611,0.024327947382872195,0.4127788543701172,0.41,0.005583047866821289,0.01,0.42,0.18414378629235106,4,4,5,2,2,"2,6,16,22"
117.88589424026573,117.88589401265149,119.98561323252432,0.01781145435133641,2.452538013458252,2.45,0.01326894760131836,0.01,2.46,0.22761423725172214,4,4,5,2,2,"2,9,17,25"
115.88049315892476,115.88049284976182,118.88601848628304,0.025936424350713232,1.1801631450653076,1.18,0.018369197845458984,0.02,1.2,0.3091629412747431,4,5,5,2,2,"10,17,19,25"
118.0335659124493,118.03356575570066,119.4203900895761,0.011749406408222984,1.5729219913482666,1.57,0.004232883453369141,0.0,1.57,0.15674863912146306,4,4,4,2,2,"7,8,10,17"
117.19764745134458,117.19764721500559,120.35584903526163,0.026947655480336927,0.06043219566345215,0.06,0.003592967987060547,0.0,0.06,0.23633899812498,4,4,4,2,2,"2,6,15,19"
118.25871193297303,118.2587117356127,119.57629265943073,0.01114151257425924,0.09592604637145996,0.1,0.015352964401245117,0.02,0.12000000000000001,0.19736032088271255,4,4,4,2,2,"4,10,14,25"
117.96184585507531,117.96184568733372,120.10916306377864,0.01820349083157392,0.07766509056091309,0.08,0.008157968521118164,0.01,0.09,0.16774158503743286,4,4,4,2,2,"6,7,15,17"
117.75327021144429,117.75326998485693,120.67342381331791,0.024798919204846833,0.06165194511413574,0.06,0.013993978500366211,0.01,0.06999999999999999,0.2265873596769424,4,4,4,2,2,"2,4,6,14"
116.73969667791398,116.73969648957126,119.49559215340314,0.023607185445081846,1.315126895904541,1.32,0.003832101821899414,0.0,1.32,0.18834271799575686,5,5,6,2,2,"2,6,12,19,22"
116.41370201319566,116.41370172370705,119.38308603448618,0.025507171980722557,0.06130695343017578,0.06,0.005315065383911133,0.01,0.06999999999999999,0.2894886146142148,5,5,5,2,2,"2,6,10,19,24"
116.55408465327335,116.5540844207478,119.14791278346264,0.02225428971970988,0.07403707504272461,0.07,0.004366159439086914,0.0,0.07,0.23252554583939206,5,5,5,2,2,"2,16,17,18,22"
117.7095916544064,117.70959141038996,119.2434875540983,0.013031190791925043,0.07400393486022949,0.07,0.016830921173095703,0.02,0.09000000000000001,0.244016438746455,5,5,5,2,2,"7,9,10,15,24"
117.31454699610168,117.31454673407919,118.6798559234864,0.011638021263484104,0.24664306640625,0.25,0.004294157028198242,0.0,0.25,0.2620224891956354,5,5,5,2,2,"12,14,19,24,25"
116.78469295412368,116.78469269420299,118.87191032294264,0.017872356218849368,0.06132006645202637,0.06,0.00380706787109375,0.0,0.06,0.2599206930102864,5,5,5,2,2,"6,10,18,22,25"
117.50425928826115,117.50425903513447,119.3916642694619,0.016062441053843725,0.07387113571166992,0.07,0.004753828048706055,0.0,0.07,0.25312667879772827,5,5,5,2,2,"6,12,15,22,25"
115.67038438762269,115.67038407801451,118.81068474279284,0.027148700938524978,0.21215295791625977,0.21,0.013856887817382812,0.01,0.22,0.30960818704235626,5,5,5,2,2,"16,17,22,24,25"
116.88965457580451,116.88965436874336,119.73460250782044,0.024338750545897955,0.06867408752441406,0.07,0.007558107376098633,0.01,0.08,0.20706114508939416,5,5,5,2,2,"2,6,7,10,22"
117.60931904671594,117.6093188248208,119.63186280000016,0.0171971404595238,0.07441592216491699,0.07,0.008248090744018555,0.01,0.08,0.22189514164974825,5,5,5,2,2,"6,7,14,16,25"
117.21539875008487,117.2153985088826,119.61882508213316,0.020504358674926348,2.5106987953186035,2.51,0.005281925201416016,0.01,2.5199999999999996,0.24120226591665772,5,5,6,2,2,"2,9,16,18,24"
118.53722602873962,118.53722580112539,119.59947908709145,0.008961347617062083,0.06991195678710938,0.07,0.0037920475006103516,0.0,0.07,0.22761423749153165,5,5,5,2,2,"7,8,15,16,25"
116.08314056038769,116.0831402858521,118.86530491502677,0.023967000051201715,1.5151939392089844,1.52,0.0012390613555908203,0.0,1.52,0.27453559924998516,5,6,6,2,2,"9,12,14,22,25"
117.0072882321913,117.0072879722706,119.54057950487683,0.021650715750343594,0.06124615669250488,0.06,0.012659072875976562,0.01,0.06999999999999999,0.259920693010288,5,5,5,2,2,"2,6,8,10,18"
117.80989758249379,117.80989733234767,120.04563996776818,0.018977545062392884,0.09156084060668945,0.09,0.018049001693725586,0.02,0.11,0.2501461168707224,5,5,5,2,2,"2,7,15,16,24"
116.7886993096599,116.78869903824832,119.39499935420946,0.02231637425045356,0.3522481918334961,0.35,0.004168033599853516,0.0,0.35,0.27141158591734005,5,5,5,2,2,"4,8,12,16,22"
117.4197482855084,117.41974809225438,118.87211972422789,0.01236905763783794,1.5378239154815674,1.54,0.00433802604675293,0.0,1.54,0.19325402634362832,5,5,5,2,2,"6,10,15,17,22"
117.33790685722099,117.33790666186516,119.36281353808505,0.017257056426403614,0.06856894493103027,0.07,0.005728960037231445,0.01,0.08,0.195355822528972,5,5,5,2,2,"7,8,12,24,25"
115.7421363713532,115.74213618301047,118.78927127498022,0.026326929780798636,0.06728100776672363,0.07,0.012187957763671875,0.01,0.08,0.1883427179957532,5,5,5,2,2,"8,9,12,14,17"
115.5329262337897,115.53292601890766,118.81505269604908,0.028408582645992022,40.20359706878662,40.2,0.02467203140258789,0.02,40.220000000000006,0.2148820371165352,5,5,5,2,2,"6,7,10,16,19"
115.19846037517708,115.19846016029504,117.99215275420391,0.024251127923251202,2.1033380031585693,2.1,0.025747060775756836,0.03,2.13,0.2148820371165302,6,6,6,2,2,"8,12,14,18,19,24"
117.48996627357052,117.48996608522779,118.96431862259003,0.01254875277002577,2.9701931476593018,2.97,0.008521080017089844,0.01,2.98,0.18834271799576,6,6,6,2,2,"2,4,9,12,14,19"
115.3797056175343,115.3797053557309,118.59194070009647,0.02784055770000296,0.8631010055541992,0.86,0.02962183952331543,0.03,0.89,0.2618033988749775,6,6,6,2,2,"7,8,10,14,15,16"
116.30579312661227,116.30579287732198,119.57320942841173,0.028093325966456254,0.08758997917175293,0.09,0.0030679702758789062,0.0,0.09,0.24929028882062443,6,6,6,2,2,"2,6,8,9,15,25"
117.68141705700833,117.6814168746038,119.3849099083273,0.014475463322630387,0.18018007278442383,0.18,0.004364967346191406,0.0,0.18,0.18240453183331773,6,6,6,2,2,"2,6,7,9,19,24"
113.75356057767037,113.75356033035544,117.1548361531306,0.029900390044033835,47.48247694969177,47.48,0.0030350685119628906,0.0,47.48,0.24731492594392,6,6,6,2,2,"9,14,15,17,19,24"
116.57318040714848,116.57318018896794,118.84673051868475,0.019503202417840298,3.8084700107574463,3.81,0.00513911247253418,0.01,3.82,0.21818054416170948,6,6,6,2,2,"4,7,9,14,15,19"
115.33582618438366,115.33582594997542,118.65658484055614,0.028792084881076173,2.341416120529175,2.34,0.00911092758178711,0.01,2.3499999999999996,0.23440825170410473,6,6,6,2,2,"2,7,10,12,14,22"
111.33270358340758,111.33270325249849,114.66297818082096,0.0299128183456529,59.24634909629822,59.25,0.0045659542083740234,0.0,59.25,0.33090908993190127,6,8,8,2,2,"7,9,15,19,22,24"
116.32145236942986,116.32145211928375,118.71560724190375,0.020582232073279833,2.75475811958313,2.75,0.009699106216430664,0.01,2.76,0.2501461168707534,6,6,6,2,2,"2,7,10,17,24,25"
117.45410130347466,117.45410106906641,119.13854384409504,0.014341285316535073,2.8053908348083496,2.81,0.006059885025024414,0.01,2.82,0.23440825170409985,6,6,6,2,2,"4,6,8,9,18,25"
115.97893434883966,115.97893411443141,118.82480161155439,0.024537796616712192,0.10080885887145996,0.1,0.012758016586303711,0.01,0.11,0.2344082517040862,6,6,6,2,2,"2,4,9,10,14,18"
114.62679793036037,114.62679756726295,118.04601869567931,0.029829160379447536,41.93499994277954,41.94,0.004687070846557617,0.0,41.94,0.36309740756640557,6,7,7,2,2,"7,10,15,16,22,25"
115.46511481569033,115.4651145727488,118.62976128363513,0.02740781683365017,0.17872905731201172,0.18,0.023868083953857422,0.02,0.19999999999999998,0.2429415203756673,6,6,6,2,2,"7,9,10,12,16,24"
115.85802067046144,115.8580204625925,119.04854677035436,0.027538242885756826,0.489901065826416,0.49,0.005305051803588867,0.01,0.5,0.20786893258332095,6,6,6,2,2,"4,6,8,12,18,24"
116.1254838441002,116.12548366675043,119.09931633196967,0.02560878604177327,0.0820779800415039,0.08,0.008594989776611328,0.01,0.09,0.17734977207978864,6,6,6,2,2,"2,7,8,9,17,24"
116.294991860713,116.29499158595831,118.9023461779738,0.022420179549076127,3.3586628437042236,3.36,0.01478886604309082,0.01,3.3699999999999997,0.2747546895706382,6,7,7,2,2,"4,7,14,15,18,25"
115.62699680533623,115.62699651574283,118.85874150609827,0.02794974433081836,0.7024149894714355,0.7,0.01484990119934082,0.01,0.71,0.28959340415951007,6,7,7,2,2,"4,9,12,15,18,24"
115.61474595233187,115.61474565120892,118.907864517956,0.028483554136614103,0.09816694259643555,0.1,0.005151987075805664,0.01,0.11,0.3011229589269473,6,6,6,2,2,"2,4,10,18,24,25"
116.92045487780423,116.9204546572031,118.90011083712423,0.016931649690597364,2.3039729595184326,2.3,0.002474069595336914,0.0,2.3,0.22060113295832784,6,6,6,2,2,"4,8,9,15,16,19"
113.90946358876668,113.90946330716994,117.29361977840128,0.02970917756065244,40.44847297668457,40.45,0.014293193817138672,0.01,40.46,0.2815967443393793,7,7,7,2,2,"6,7,10,12,17,22,24"
115.05250322645976,115.05250288360861,118.02295859307648,0.025818262402104317,4.854158878326416,4.85,0.004314899444580078,0.0,4.85,0.3428511539972635,7,7,7,2,2,"4,9,12,18,22,24,25"
114.62485898543798,114.62485863614769,117.90019691040622,0.028574414950036247,2.1826040744781494,2.18,0.002724170684814453,0.0,2.18,0.3492902888206366,7,7,7,2,2,"4,8,15,17,19,24,25"
110.7284118849642,110.72841161722262,114.04740826539056,0.029974209868027266,83.24275588989258,83.24,0.004222869873046875,0.0,83.24,0.26774158503742795,7,9,9,2,2,"6,9,10,12,14,18,22"
112.32802149955316,112.32802120089883,115.68763456850687,0.02990895176190597,41.533474922180176,41.53,0.0064470767974853516,0.01,41.54,0.29865432957413796,7,8,8,2,2,"14,16,17,18,19,22,25"
115.57550597720255,115.5755056485134,118.41167149470168,0.024539506275781196,2.1144678592681885,2.11,0.02544999122619629,0.03,2.1399999999999997,0.32868915586229064,7,7,7,2,2,"2,4,9,18,19,24,25"
111.6629570752377,111.66295678090884,114.97121883584636,0.029627211658281406,50.08464288711548,50.08,0.016180038452148438,0.02,50.1,0.2943288527547885,7,8,8,2,2,"6,9,10,14,17,22,24"
114.84778168271714,114.84778141082123,118.18216822319445,0.029033097299858257,0.44781017303466797,0.45,0.015474081039428711,0.02,0.47000000000000003,0.2718959201327189,7,7,7,2,2,"4,8,9,14,16,22,24"
113.20770033762182,113.2077000365469,116.60193148017922,0.02998233726625097,44.592830181121826,44.59,0.0039520263671875,0.0,44.59,0.3010749183707635,7,8,8,2,2,"6,15,16,17,18,22,25"
114.09661672241614,114.09661636039365,117.41624044455024,0.02909485127649173,42.017884969711304,42.02,0.00486302375793457,0.01,42.03,0.36202248919564184,7,8,8,2,2,"4,6,12,16,19,22,25"
115.62611086045544,115.62611063091046,118.9222237832731,0.02850665074157984,40.53182888031006,40.53,0.011533021926879883,0.01,40.54,0.22954498391242373,7,7,7,2,2,"2,6,7,8,9,16,24"
113.0256562007759,113.02565590644696,116.29032391498102,0.028884309339786307,44.02023506164551,44.02,0.005201101303100586,0.01,44.03,0.2943289447143771,7,7,7,2,2,"7,10,14,16,17,18,22"
113.62505083342519,113.62505059114801,116.97996397425123,0.02952617724391657,45.15435481071472,45.15,0.025661945343017578,0.03,45.18,0.24227718428742806,7,7,7,2,2,"2,6,7,8,10,16,24"
113.37875732929388,113.37875703308222,116.62883124692043,0.028665636305131487,48.4096999168396,48.41,0.015086174011230469,0.02,48.43,0.2962116505790794,7,8,8,2,2,"2,6,12,14,15,18,19"
112.91762395527834,112.91762374740941,116.25693959118028,0.02957302618447537,45.754093170166016,45.75,0.006237030029296875,0.01,45.76,0.20786893258332406,7,7,7,2,2,"6,7,12,14,15,16,19"
115.03047625338019,115.03047584908052,118.46894210388228,0.029891785019763112,42.241779804229736,42.24,0.006681203842163086,0.01,42.25,0.40429967348306023,7,7,7,2,2,"2,7,12,15,22,24,25"
111.71680500158675,111.7168046077957,115.05269962662842,0.029860279575163826,48.352121114730835,48.35,0.024272918701171875,0.02,48.370000000000005,0.3937910490091372,7,8,8,2,2,"9,10,12,14,16,19,25"
109.86248385088645,109.8624835026711,114.32411103482767,0.04061102015819708,120.02211594581604,120.02,0.015433073043823242,0.02,120.03999999999999,0.3482153519524154,7,8,8,2,2,"7,8,12,14,15,18,19"
113.31785915299518,113.317858910718,116.67432538750536,0.02961992495315224,44.197096824645996,44.2,0.018232107162475586,0.02,44.220000000000006,0.24227718428742545,7,8,8,2,2,"2,6,9,10,14,17,19"
116.142873052128,116.14287274890324,118.64699308665539,0.021560688817866252,2.7159440517425537,2.72,0.007292985916137695,0.01,2.73,0.30322475511229585,7,7,7,2,2,"2,6,8,12,14,24,25"
111.2575862836739,111.25758590676938,114.58989786787102,0.029951323623847264,59.664588928222656,59.66,0.025022029876708984,0.03,59.69,0.376904526312179,8,10,10,2,2,"2,6,7,9,14,18,19,25"
108.63229483301394,108.63229448394299,113.07878515273548,0.04093157278795884,120.01613903045654,120.02,0.00591588020324707,0.01,120.03,0.34907095253443654,8,10,10,2,2,"6,8,9,10,14,16,18,24"
113.2522274302287,113.25222721534666,116.62857569903615,0.0298126453378213,43.307273864746094,43.31,0.025494813919067383,0.03,43.34,0.21488203711653453,8,8,8,2,2,"2,6,7,9,12,14,17,18"
114.62215321065429,114.62215297624604,118.04088761934291,0.02982612483125629,42.17512512207031,42.18,0.009332895278930664,0.01,42.19,0.2344082517040983,8,8,8,2,2,"2,4,6,8,9,10,14,16"
109.95792289182056,109.95792256159308,113.25225635388179,0.02995994936557105,64.58903193473816,64.59,0.0038030147552490234,0.0,64.59,0.330227474983074,8,9,9,2,2,"6,8,10,12,18,22,24,25"
111.6599654995821,111.65996518255022,114.83500573683759,0.028434905465862945,49.11999201774597,49.12,0.006588935852050781,0.01,49.129999999999995,0.31703187385806486,8,9,9,2,2,"2,9,12,14,17,19,24,25"
110.67100190059072,110.6710015927218,113.99006150189966,0.029990330451623404,76.28741216659546,76.29,0.005641937255859375,0.01,76.30000000000001,0.3078689325833246,8,9,9,2,2,"2,10,12,15,16,18,22,24"
112.5809733940799,112.5809730398783,115.88117288160626,0.029314010641558114,44.74963021278381,44.75,0.020374059677124023,0.02,44.77,0.35420159716850297,8,8,8,2,2,"2,7,9,10,14,22,24,25"
108.8536898369924,108.85368944671941,113.56240889136978,0.04325732520949734,120.03591704368591,120.04,0.007605075836181641,0.01,120.05000000000001,0.3902729866017977,8,10,10,2,2,"2,8,9,10,14,16,18,24"
107.69179101454574,107.69179063871647,113.81904696930476,0.05689622481200971,120.0227370262146,120.02,0.01660919189453125,0.02,120.03999999999999,0.37582927023957735,8,10,10,2,2,"6,7,9,14,15,17,18,25"
110.17685116608071,110.17685085606195,113.57199826077567,0.03081543335404675,120.0330970287323,120.03,0.019336938858032227,0.02,120.05,0.31001876334054257,8,9,9,2,2,"2,10,12,15,16,18,19,24"
