total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,clustering_gurobi_time,clustering_python_time,total_python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
121.0165974,121.0165972,121.0165972,0,0.020040989,0.02,0.023694038,0.02,0.04,0.188561808,2,2,2,2,2,"7,25"
120.8110633,120.8110631,120.8110631,0,0.020096779,0.02,0.023011923,0.02,0.04,0.188561808,2,2,2,2,2,"8,25"
120.9539452,120.9539451,120.9539451,0,0.019967079,0.02,0.028805971,0.03,0.05,0.120185043,2,2,2,2,2,"4,18"
120.679447,120.6794469,121.4887887,0.006706543,0.270527124,0.27,0.016471148,0.02,0.29,0.13020932,2,2,3,2,2,"4,6"
120.9765665,120.9765664,120.9765664,0,0.020555973,0.02,0.032051086,0.03,0.05,0.137436854,2,2,2,2,2,"6,22"
118.0099934,118.0099932,120.847407,0.024043844,0.126161098,0.13,0.008597851,0.01,0.14,0.256748639,2,2,4,2,2,"24,25"
120.3523602,120.3523601,120.3523601,0,0.070086956,0.07,0.029052019,0.03,0.1,0.120185043,2,2,2,2,2,"14,17"
121.0270997,121.0270996,121.0270996,0,0.070055962,0.07,0.030946016,0.03,0.1,0.105409255,2,2,2,2,2,"2,17"
120.8317106,120.8317104,120.8317104,0,0.019918203,0.02,0.01658392,0.02,0.04,0.188561808,2,2,2,2,2,"9,25"
118.3452241,118.3452236,121.2231768,0.024318288,0.091118097,0.09,0.021558046,0.02,0.11,0.496428571,2,2,3,2,2,"4,9"
120.5607197,120.5607196,120.5607196,0,0.02037406,0.02,0.016700983,0.02,0.04,0.105409255,2,2,2,2,2,"8,17"
119.2189149,119.2189147,120.7992876,0.013256058,0.168615818,0.17,0.022592068,0.02,0.19,0.14294152,2,2,3,2,2,"16,22"
120.9429475,120.9429474,120.9429474,0,0.019831896,0.02,0.022667885,0.02,0.04,0.149071198,2,2,2,2,2,"8,15"
120.0330783,120.0330782,120.4533207,0.003501056,0.200579166,0.2,0.033884048,0.03,0.23,0.134408252,3,3,3,2,2,"7,16,18"
119.6002679,119.6002677,120.1876594,0.004911291,0.082137108,0.08,0.022439957,0.02,0.1,0.228326614,3,3,3,2,2,"9,22,24"
120.1476842,120.147684,120.3179405,0.00141706,0.08225584,0.08,0.023073912,0.02,0.1,0.174535599,3,3,3,2,2,"6,10,24"
119.0985987,119.0985986,120.1517645,0.008842807,0.082838058,0.08,0.028119087,0.03,0.11,0.15205176,3,3,4,2,2,"4,10,18"
118.0948805,118.09488,120.3871669,0.019410553,0.182150126,0.18,0.006757021,0.01,0.19,0.496428571,3,3,3,2,2,"4,9,17"
118.1638293,118.1638291,120.4912753,0.019696774,0.335564137,0.34,0.039350033,0.04,0.38,0.215594414,3,3,4,2,2,"6,8,22"
120.1786803,120.1786801,120.7651672,0.004880126,0.067281961,0.07,0.028445005,0.03,0.1,0.193254026,3,3,3,2,2,"4,6,22"
120.259309,120.2593089,120.7271526,0.003890291,0.189091921,0.19,0.025485992,0.03,0.22,0.13020932,3,3,3,2,2,"2,7,17"
119.5972384,119.5972382,120.0868642,0.004093958,0.102910042,0.1,0.027120113,0.03,0.13,0.171040092,3,3,3,2,2,"7,14,19"
117.2176532,117.2176529,120.7185667,0.029866779,0.166248083,0.17,0.027772903,0.03,0.2,0.201074918,3,3,5,2,2,"4,8,16"
120.9044655,120.9044653,121.1318697,0.00188086,0.181220055,0.18,0.023525,0.02,0.2,0.133333333,3,3,3,2,2,"2,4,9"
118.6620058,118.6620057,120.0449088,0.011654136,1.851351023,1.85,0.032289982,0.03,1.88,0.170555758,3,3,4,2,2,"9,12,19"
119.964164,119.9641638,120.5666456,0.005022182,0.612106085,0.61,0.021538973,0.02,0.63,0.226974624,3,3,3,2,2,"6,14,15"
118.8290235,118.8290233,121.0435219,0.018636008,0.053256989,0.05,0.031522989,0.03,0.08,0.188562587,3,3,3,2,2,"2,4,12"
118.1006134,118.1006132,120.0944017,0.016882119,0.093509912,0.09,0.01712513,0.02,0.11,0.173635175,3,3,3,2,2,"7,14,17"
120.2490331,120.2490329,120.6091632,0.002994871,0.084182024,0.08,0.005730867,0.01,0.09,0.227614237,3,3,3,2,2,"2,18,25"
119.4714152,119.471415,120.225227,0.006309559,0.068665981,0.07,0.031530857,0.03,0.1,0.170315734,3,3,3,2,2,"8,9,18"
117.8159577,117.8159576,120.0552175,0.019006423,1.536445856,1.54,0.030763865,0.03,1.57,0.163542653,3,3,4,2,2,"4,17,19"
119.5046378,119.5046375,120.0264586,0.004366534,0.053156853,0.05,0.024921179,0.03,0.08,0.246718929,3,3,3,2,2,"8,10,25"
119.3553358,119.3553356,120.7647309,0.011808398,0.586382866,0.59,0.020260096,0.02,0.61,0.210092521,3,3,4,2,2,"4,6,14"
118.8996275,118.8996273,119.8761996,0.008213418,0.100968122,0.1,0.035621166,0.04,0.14,0.234408252,4,4,4,2,2,"7,16,18,24"
116.4784158,116.4784155,119.1813339,0.023205315,0.534559011,0.53,0.006942987,0.01,0.54,0.238562587,4,5,5,2,2,"9,10,14,18"
118.2347768,118.2347766,119.3570988,0.00949232,0.809735775,0.81,0.029739141,0.03,0.84,0.213855159,4,4,4,2,2,"10,15,16,19"
116.0644865,116.0644863,118.9963212,0.025260396,1.17582798,1.18,0.00582695,0.01,1.19,0.230693654,4,4,5,2,2,"10,14,19,24"
119.1371872,119.137187,119.7076932,0.004788649,0.081463099,0.08,0.02522397,0.03,0.11,0.193254026,4,4,4,2,2,"6,10,15,18"
118.0050057,118.0050055,119.4636015,0.012360459,0.09524107,0.1,0.007189989,0.01,0.11,0.271411586,4,4,4,2,2,"9,18,22,24"
117.6635473,117.663547,119.328707,0.014151876,0.096414089,0.1,0.006431103,0.01,0.11,0.248927747,4,4,4,2,2,"9,10,22,24"
118.0142579,118.0142577,120.2880763,0.019267322,0.186093092,0.19,0.025177956,0.03,0.22,0.219793345,4,4,5,2,2,"4,6,16,22"
117.8965118,117.8965116,119.6890483,0.015204323,0.070847034,0.07,0.003938913,0,0.07,0.193254026,4,4,4,2,2,"9,10,15,16"
116.8146999,116.8146996,119.5327784,0.023268294,0.423094988,0.42,0.038473845,0.04,0.46,0.232443092,4,4,4,2,2,"7,8,10,22"
116.9174162,116.917416,119.9200901,0.025682009,0.1873312,0.19,0.018445969,0.02,0.21,0.257823557,4,4,5,2,2,"2,17,24,25"
116.5529256,116.5529253,119.6016248,0.026157211,0.921366215,0.92,0.00563693,0.01,0.93,0.249071198,4,4,6,2,2,"2,10,14,18"
117.4318049,117.4318047,120.4619945,0.025803825,0.400575161,0.4,0.027514935,0.03,0.43,0.208943851,4,4,5,2,2,"2,6,16,22"
119.0844513,119.084451,119.9856132,0.007567421,0.094573021,0.09,0.006657124,0.01,0.1,0.242496275,4,4,4,2,2,"2,9,17,25"
116.2009655,116.2009652,118.8860185,0.023106979,2.563554049,2.56,0.026465893,0.03,2.59,0.33112818,4,5,5,2,2,"10,17,19,25"
118.2920538,118.2920536,119.4203901,0.009538565,0.09513092,0.1,0.018537045,0.02,0.12,0.18226108,4,4,4,2,2,"7,8,10,17"
119.7693601,119.7693599,120.355849,0.004896821,1.019645214,1.02,0.03320694,0.03,1.05,0.208943851,4,4,4,2,2,"2,6,15,19"
117.5812492,117.5812489,119.5762927,0.016967363,2.816992998,2.82,0.006416082,0.01,2.83,0.261334835,4,5,5,2,2,"4,10,14,25"
118.9747703,118.9747702,120.1091631,0.009534735,0.094685078,0.09,0.018157005,0.02,0.11,0.184143786,4,4,4,2,2,"6,7,15,17"
117.3993601,117.3993599,120.6734238,0.02788826,0.474541187,0.47,0.022552967,0.02,0.49,0.174535599,4,4,6,2,2,"2,4,6,14"
117.2901791,117.2901788,119.4955922,0.018803052,1.254817963,1.25,0.012606144,0.01,1.26,0.264030927,5,5,5,2,2,"2,6,12,19,22"
116.6541654,116.6541651,119.383086,0.023393258,1.506560802,1.51,0.036744833,0.04,1.55,0.315956955,5,5,6,2,2,"2,6,10,19,24"
116.2176237,116.2176235,119.1479128,0.025213812,0.536416054,0.54,0.029738903,0.03,0.57,0.201074918,5,5,6,2,2,"2,16,17,18,22"
117.2641953,117.264195,119.2434876,0.016878916,0.094663143,0.09,0.025610924,0.03,0.12,0.246332665,5,5,5,2,2,"7,9,10,15,24"
115.4287834,115.428783,118.6798559,0.028165184,1.129324913,1.13,0.026520014,0.03,1.16,0.317031874,5,5,6,2,2,"12,14,19,24,25"
117.5130384,117.5130382,118.8719103,0.011563586,0.19036293,0.19,0.025069952,0.03,0.22,0.246332665,5,5,5,2,2,"6,10,18,22,25"
117.3428256,117.3428253,119.3916643,0.017460283,1.515774012,1.52,0.011615038,0.01,1.53,0.262022489,5,6,6,2,2,"6,12,15,22,25"
116.3876666,116.3876664,118.8106847,0.020818515,0.329987049,0.33,0.005502939,0.01,0.34,0.267741585,5,5,6,2,2,"16,17,22,24,25"
117.1215188,117.1215186,119.7346025,0.022310878,0.208408117,0.21,0.037023067,0.04,0.25,0.174535599,5,5,5,2,2,"2,6,7,10,22"
116.2486322,116.248632,119.6318628,0.029103403,2.291249037,2.29,0.038231134,0.04,2.33,0.260947571,5,6,7,2,2,"6,7,14,16,25"
117.9772063,117.977206,119.6188251,0.013914714,3.003339052,3,0.024698019,0.02,3.02,0.263542653,5,5,5,2,2,"2,9,16,18,24"
116.9364981,116.9364978,119.5994791,0.022772884,2.25980401,2.26,0.038533926,0.04,2.3,0.324490224,5,6,6,2,2,"7,8,15,16,25"
117.3239528,117.3239526,118.8653049,0.013137576,1.839174986,1.84,0.028640985,0.03,1.87,0.215594414,5,5,5,2,2,"9,12,14,22,25"
116.6027809,116.6027805,119.5405795,0.025194931,0.087753057,0.09,0.039912939,0.04,0.13,0.318718427,5,5,5,2,2,"2,6,8,10,18"
118.217833,118.2178328,120.04564,0.015461349,0.098005056,0.1,0.028176785,0.03,0.13,0.242277184,5,5,5,2,2,"2,7,15,16,24"
118.0364262,118.036426,119.3949994,0.011509781,0.551070929,0.55,0.01364994,0.01,0.56,0.174535599,5,5,5,2,2,"4,8,12,16,22"
115.5100885,115.5100883,118.8721197,0.029105955,0.507962942,0.51,0.016612053,0.02,0.53,0.228326614,5,6,6,2,2,"6,10,15,17,22"
117.3886799,117.3886797,119.3628135,0.016817072,0.10029006,0.1,0.013293982,0.01,0.11,0.250810453,5,5,5,2,2,"7,8,12,24,25"
116.3123295,116.3123293,118.7892713,0.02129561,0.084048986,0.08,0.025491953,0.03,0.11,0.185883041,5,5,5,2,2,"8,9,12,14,17"
113.2205233,113.220523,116.588376,0.029745959,9.460911036,9.46,0.03769803,0.04,9.5,0.283878183,5,7,7,2,2,"6,7,10,16,19"
116.5612219,116.5612217,117.9921528,0.012276219,1.989686012,1.99,0.015086889,0.02,2.01,0.221676051,6,6,6,2,2,"8,12,14,18,19,24"
116.2394283,116.239428,118.9643186,0.023442051,0.100820065,0.1,0.03045702,0.03,0.13,0.304744919,6,6,6,2,2,"2,4,9,12,14,19"
114.787349,114.7873487,118.0992831,0.028852782,5.354545832,5.35,0.04160881,0.04,5.39,0.208943851,6,6,6,2,2,"7,8,10,14,15,16"
116.1964364,116.1964361,119.5732094,0.029060902,0.099039793,0.1,0.039041042,0.04,0.14,0.234408252,6,6,6,2,2,"2,6,8,9,15,25"
116.2589907,116.2589904,119.3849099,0.026887551,1.676036835,1.68,0.038600922,0.04,1.72,0.24821537,6,6,7,2,2,"2,6,7,9,19,24"
113.4632322,113.4632319,116.8581436,0.029920809,7.222285032,7.22,0.03075099,0.03,7.25,0.285218705,6,7,7,2,2,"9,14,15,17,19,24"
115.6098538,115.6098535,118.8467305,0.027998279,2.44002986,2.44,0.020483017,0.02,2.46,0.281548704,6,6,6,2,2,"4,7,9,14,15,19"
116.3999188,116.3999186,118.6565848,0.019387181,1.519132853,1.52,0.012475014,0.01,1.53,0.215737865,6,6,6,2,2,"2,7,10,12,14,22"
114.8107705,114.8107702,118.2510109,0.029964442,5.330749035,5.33,0.034606934,0.03,5.36,0.302368927,6,7,7,2,2,"7,9,15,19,22,24"
115.9436628,115.9436625,118.7156072,0.023907687,2.28558898,2.29,0.017914057,0.02,2.31,0.315956955,6,6,6,2,2,"2,7,10,17,24,25"
116.4506033,116.4506031,119.1385438,0.02308224,2.633497953,2.63,0.037708998,0.04,2.67,0.23020932,6,6,6,2,2,"4,6,8,9,18,25"
116.7367597,116.7367595,118.8248016,0.017886758,1.481603146,1.48,0.006550074,0.01,1.49,0.207868933,6,6,6,2,2,"2,4,9,10,14,18"
115.0918376,115.0918373,118.5312958,0.02988447,5.186594963,5.19,0.023607969,0.02,5.21,0.293473117,6,7,7,2,2,"7,10,15,16,22,25"
113.5648247,113.5648245,116.8194631,0.028658862,6.925064087,6.93,0.011527061,0.01,6.94,0.24821537,6,7,7,2,2,"7,9,10,12,16,24"
116.6078287,116.6078285,119.0485468,0.020930998,0.133990049,0.13,0.012193203,0.01,0.14,0.207868933,6,6,6,2,2,"4,6,8,12,18,24"
116.6365876,116.6365873,119.0993163,0.02111455,0.309103012,0.31,0.016657114,0.02,0.33,0.268816503,6,6,6,2,2,"2,7,8,9,17,24"
115.6671388,115.6671385,118.9023462,0.027969981,4.23111701,4.23,0.021688938,0.02,4.25,0.337706759,6,7,7,2,2,"4,7,14,15,18,25"
117.2026038,117.2026035,118.8587415,0.014130556,2.967694044,2.97,0.032173157,0.03,3,0.23020932,6,6,6,2,2,"4,9,12,15,18,24"
115.4499843,115.449984,118.9078645,0.02995133,0.315623999,0.32,0.027662992,0.03,0.35,0.318718427,6,6,6,2,2,"2,4,10,18,24,25"
116.5179385,116.5179383,118.9001108,0.020444685,2.551633835,2.55,0.032779932,0.03,2.58,0.227614237,6,6,6,2,2,"4,8,9,15,16,19"
112.2330914,112.2330911,115.5347321,0.029417715,7.412521839,7.41,0.024262905,0.02,7.43,0.323463346,7,7,7,2,2,"6,7,10,12,17,22,24"
111.8003966,111.8003963,115.1539306,0.029995728,16.87318707,16.87,0.041087866,0.04,16.91,0.306150526,7,8,8,2,2,"4,9,12,18,22,24,25"
109.6296934,109.6296929,112.8755474,0.029607439,20.78181291,20.78,0.028943062,0.03,20.81,0.418771122,7,9,9,2,2,"4,8,15,17,19,24,25"
113.0520643,113.052064,116.2959413,0.028693658,6.940125942,6.94,0.016569853,0.02,6.96,0.282404532,7,8,8,2,2,"6,9,10,12,14,18,22"
111.7368878,111.7368875,115.077933,0.029901007,14.56592202,14.57,0.030345201,0.03,14.6,0.298169995,7,8,8,2,2,"14,16,17,18,19,22,25"
115.9039017,115.9039013,118.4116715,0.021636633,2.141799927,2.14,0.006546021,0.01,2.15,0.302149837,7,7,7,2,2,"2,4,9,18,19,24,25"
113.3483969,113.3483965,116.6535643,0.02915937,6.28946209,6.29,0.017942905,0.02,6.31,0.307061145,7,7,7,2,2,"6,9,10,14,17,22,24"
111.8374625,111.8374622,115.0830931,0.029020963,14.66011691,14.66,0.022377014,0.02,14.68,0.304744919,7,8,8,2,2,"4,8,9,14,16,22,24"
113.7535269,113.7535266,117.158371,0.02993177,5.934099913,5.93,0.024744987,0.02,5.95,0.31769621,7,8,8,2,2,"6,15,16,17,18,22,25"
115.1113741,115.1113739,118.2477771,0.027246684,5.28805089,5.29,0.012328148,0.01,5.3,0.240394478,7,7,7,2,2,"4,6,12,16,19,22,25"
116.4243956,116.4243954,119.2122492,0.023945616,2.908679008,2.91,0.044914961,0.05,2.96,0.24821537,7,7,7,2,2,"2,6,7,8,9,16,24"
113.9633834,113.9633832,117.3106791,0.029371679,1.14509511,1.15,0.018816948,0.02,1.17,0.215594414,7,7,7,2,2,"7,10,14,16,17,18,22"
113.1299562,113.129956,116.3055612,0.028070419,9.916108847,9.92,0.041381121,0.04,9.96,0.290273464,7,7,7,2,2,"2,6,7,8,10,16,24"
113.7232895,113.7232893,117.0632595,0.029369272,7.528110027,7.53,0.012505054,0.01,7.54,0.241202266,7,8,8,2,2,"2,6,12,14,15,18,19"
114.1212761,114.1212759,117.4599916,0.029255857,5.710673809,5.71,0.012252092,0.01,5.72,0.214882037,7,7,7,2,2,"6,7,12,14,15,16,19"
116.1426542,116.1426539,118.6236917,0.021361986,1.398718834,1.4,0.014060974,0.01,1.41,0.295355823,7,7,7,2,2,"2,7,12,15,22,24,25"
107.2966123,107.2966118,110.4889512,0.029752471,60.65740395,60.66,0.024563074,0.02,60.68,0.483698541,7,9,9,2,2,"9,10,12,14,16,19,25"
113.3063127,113.3063124,116.698038,0.029934127,7.013588905,7.01,0.017041922,0.02,7.03,0.230693654,7,8,8,2,2,"7,8,12,14,15,18,19"
112.6857572,112.6857569,116.0535929,0.029886972,8.417929888,8.42,0.017221928,0.02,8.44,0.310018769,7,8,8,2,2,"2,6,9,10,14,17,19"
116.0364987,116.0364984,118.6469931,0.022497186,0.921592951,0.92,0.012320995,0.01,0.93,0.262022489,7,7,7,2,2,"2,6,8,12,14,24,25"
113.1018833,113.1018831,116.4871001,0.029930687,6.703772068,6.7,0.059215069,0.06,6.76,0.268816503,8,9,9,2,2,"2,6,7,9,14,18,19,25"
109.0924895,109.0924891,112.3597739,0.029949677,36.21043515,36.21,0.038964033,0.04,36.25,0.38347945,8,10,10,2,2,"6,8,9,10,14,16,18,24"
109.5066337,109.5066335,112.7899541,0.029982847,23.36149907,23.36,0.040415049,0.04,23.4,0.23548317,8,9,9,2,2,"2,6,7,9,12,14,17,18"
112.7774493,112.777449,116.0033584,0.028604207,7.225193024,7.23,0.046847105,0.05,7.28,0.275610518,8,9,9,2,2,"2,4,6,8,9,10,14,16"
113.2783899,113.2783896,116.6745356,0.029980528,5.327435017,5.33,0.012956858,0.01,5.34,0.302149837,8,8,8,2,2,"6,8,10,12,18,22,24,25"
112.3523398,112.3523394,115.6783406,0.029603311,8.243547916,8.24,0.026535988,0.03,8.27,0.372705595,8,8,8,2,2,"2,9,12,14,17,19,24,25"
103.5478076,103.5478072,106.6512313,0.02997093,763.6398129,763.64,0.025099039,0.03,763.67,0.380521826,8,10,10,2,2,"2,10,12,15,16,18,22,24"
111.0263841,111.0263838,114.2500527,0.029035161,15.69440103,15.69,0.038336039,0.04,15.73,0.360304082,8,9,9,2,2,"2,7,9,10,14,22,24,25"
111.743778,111.7437777,115.0847561,0.029898563,12.15005207,12.15,0.022611856,0.02,12.17,0.304744919,8,9,9,2,2,"2,8,9,10,14,16,18,24"
111.1891228,111.1891225,114.5143056,0.02990565,14.96672487,14.97,0.017596006,0.02,14.99,0.31769621,8,9,9,2,2,"6,7,9,14,15,17,18,25"
108.0494495,108.0494492,111.2779574,0.029879914,109.304291,109.3,0.025924921,0.03,109.33,0.347188493,8,9,9,2,2,"2,10,12,15,16,18,19,24"
113.3328173,113.332817,116.6881937,0.0296064,7.070554018,7.07,0.032387972,0.03,7.1,0.23548317,8,8,8,2,2,"2,4,6,7,9,14,17,19"
108.1530169,108.1530164,111.363108,0.029681018,37.76987481,37.77,0.027622938,0.03,37.8,0.466767408,8,9,9,2,2,"6,10,12,14,16,17,22,25"
111.7819565,111.7819563,115.0732123,0.029443536,7.80619812,7.81,0.025691986,0.03,7.84,0.262878317,8,8,8,2,2,"2,8,10,12,16,17,18,19"
111.8489256,111.8489253,115.1499083,0.029512872,8.012068987,8.01,0.021440029,0.02,8.03,0.320868264,8,8,8,2,2,"2,6,7,9,10,17,22,24"
112.8876469,112.8876467,116.2522635,0.029805004,6.707798958,6.71,0.006878138,0.01,6.72,0.248927747,8,8,8,2,2,"2,4,9,10,14,16,19,22"
111.1274609,111.1274606,114.4312405,0.029729644,15.73633718,15.74,0.012565851,0.01,15.75,0.255009385,8,9,9,2,2,"2,7,9,12,14,15,16,19"
112.8038785,112.8038782,115.9810052,0.028165052,7.011253834,7.01,0.007452965,0.01,7.02,0.315956955,8,8,8,2,2,"2,4,9,16,17,22,24,25"
110.3829292,110.3829288,113.6409164,0.029515322,15.70781708,15.71,0.026087046,0.03,15.74,0.358898476,8,9,9,2,2,"8,12,14,16,17,18,19,25"
114.5347359,114.5347356,117.9223311,0.029577013,5.784115076,5.78,0.034657955,0.03,5.81,0.267741585,8,8,8,2,2,"2,4,6,9,16,18,22,25"
107.7580476,107.7580472,110.9468404,0.029592158,50.22842312,50.23,0.012597084,0.01,50.24,0.382623622,9,11,11,2,2,"7,8,9,12,14,15,18,22,25"
109.5973943,109.5973939,112.8699016,0.029859356,17.62698603,17.63,0.027045965,0.03,17.66,0.412832942,9,9,9,2,2,"7,9,10,12,15,16,17,24,25"
110.7265423,110.7265419,114.0358817,0.029887503,8.907416105,8.91,0.029496908,0.03,8.94,0.391156891,9,9,9,2,2,"2,7,8,12,14,17,22,24,25"
110.7522955,110.7522952,114.0723326,0.029977143,10.9193058,10.92,0.016807079,0.02,10.94,0.284143786,9,9,9,2,2,"2,6,8,10,14,15,17,18,22"
107.8306579,107.8306576,111.0550087,0.029901989,54.20534897,54.21,0.026463985,0.03,54.24,0.350002665,9,10,10,2,2,"2,7,8,9,10,12,14,17,22"
109.7732066,109.7732061,113.0252043,0.029624699,17.41335607,17.41,0.039112091,0.04,17.45,0.424900806,9,9,9,2,2,"2,7,8,10,15,16,18,24,25"
106.8514361,106.8514358,110.0459637,0.029896911,102.1206388,102.12,0.018126011,0.02,102.14,0.303224755,9,10,10,2,2,"2,6,10,14,16,17,19,22,24"
113.0105007,113.0105003,116.3862834,0.029871411,5.880237103,5.88,0.058562994,0.06,5.94,0.336558088,9,9,9,2,2,"2,6,7,10,14,15,18,24,25"
112.0260887,112.0260883,115.3743184,0.02988795,6.975390911,6.98,0.019537926,0.02,7,0.363097408,9,9,9,2,2,"2,7,8,10,14,15,17,24,25"
104.9100278,104.9100275,107.9868642,0.029328337,41.95241189,41.95,0.01178813,0.01,41.96,0.328689156,9,10,10,2,2,"6,7,8,9,10,12,16,18,19"
108.8140144,108.814014,112.069783,0.029920493,34.11316395,34.11,0.017705917,0.02,34.13,0.392231809,9,10,10,2,2,"2,6,8,10,16,17,18,22,25"
110.9899161,110.9899157,114.3165448,0.029972355,8.893939972,8.89,0.02508688,0.03,8.92,0.319036372,9,9,9,2,2,"4,7,8,12,14,15,17,18,24"
109.6309551,109.6309547,112.8780196,0.029618139,20.92761803,20.93,0.014199972,0.01,20.94,0.321676051,9,10,10,2,2,"2,4,7,9,12,14,15,16,24"
109.8645069,109.8645066,112.9926443,0.028472687,19.58071399,19.58,0.012833118,0.01,19.59,0.33548317,9,10,10,2,2,"4,8,9,10,12,14,16,22,25"
109.303086,109.3030857,112.5758187,0.029941817,24.72636008,24.73,0.02444911,0.02,24.75,0.363097408,9,10,10,2,2,"2,8,9,10,15,16,19,22,24"
106.5670066,106.5670062,109.7536027,0.02990228,562.6311851,562.63,0.018965006,0.02,562.65,0.344016439,9,11,11,2,2,"2,4,8,9,15,16,17,18,19"
109.8645069,109.8645066,113.1491747,0.029897445,16.83358097,16.83,0.027452946,0.03,16.86,0.33548317,9,10,10,2,2,"4,8,9,10,12,16,18,22,25"
108.8685899,108.8685894,112.0977392,0.029660986,27.22421408,27.22,0.025978088,0.03,27.25,0.479499609,9,10,10,2,2,"2,4,7,10,14,15,17,18,25"
107.1743547,107.1743543,110.3722727,0.029838467,41.29682612,41.3,0.017855167,0.02,41.32,0.443926049,9,11,11,2,2,"2,4,7,10,14,15,17,19,25"
111.7834604,111.7834601,115.1346798,0.029979566,7.093583107,7.09,0.012588024,0.01,7.1,0.253934466,9,9,9,2,2,"4,7,9,10,12,15,18,19,22"
106.4220864,106.4220861,109.6068148,0.029925449,31.34130502,31.34,0.025989056,0.03,31.37,0.315594414,10,10,10,2,2,"6,7,12,14,15,17,18,19,22,24"
109.7854797,109.7854794,113.0640564,0.029863485,15.92624211,15.93,0.012063026,0.01,15.94,0.307868933,10,10,10,2,2,"2,4,7,8,9,12,14,15,18,19"
103.7999919,103.7999915,106.9123826,0.029984503,482.339139,482.34,0.02827096,0.03,482.37,0.459973394,10,11,11,2,2,"8,9,10,12,14,15,17,18,24,25"
107.4725345,107.4725342,110.6383029,0.029456537,30.98861098,30.99,0.049825191,0.05,31.04,0.343352103,10,11,11,2,2,"2,4,6,8,9,14,15,17,19,24"
107.2121626,107.2121623,110.4021638,0.029754102,43.73071408,43.73,0.035240173,0.04,43.77,0.318552038,10,10,10,2,2,"4,6,8,9,10,12,15,16,17,24"
