total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,clustering_gurobi_time,clustering_python_time,total_python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
120.6938701,120.69387,120.69387,0,0.068695068,0.07,0.019340992,0.02,0.09,0.120185043,2,2,2,2,2,"9,14"
121.1484817,121.1484815,121.1484815,0,0.021117926,0.02,0.007544994,0.01,0.03,0.149071198,2,2,2,2,2,"7,15"
120.7345881,120.7345879,120.7345879,0,0.019444942,0.02,0.015928984,0.02,0.04,0.149071198,2,2,2,2,2,"14,15"
121.0165974,121.0165972,121.0165972,0,0.021209955,0.02,0.005899906,0.01,0.03,0.188561808,2,2,2,2,2,"7,25"
117.4534471,117.4534468,120.885411,0.029219783,0.077360153,0.08,0.00487113,0,0.08,0.33112818,2,3,3,2,2,"8,25"
120.9539452,120.9539451,120.9539451,0,0.053084135,0.05,0.005631924,0.01,0.06,0.120185043,2,2,2,2,2,"4,18"
118.791653,118.7916529,121.4887887,0.022704759,0.398024082,0.4,0.015539169,0.02,0.42,0.164026988,2,2,4,2,2,"4,6"
120.9765665,120.9765664,120.9765664,0,0.02016592,0.02,0.0225811,0.02,0.04,0.137436854,2,2,2,2,2,"6,22"
117.3747855,117.3747853,120.847407,0.029585756,0.087471008,0.09,0.01265502,0.01,0.1,0.166666667,2,2,1,2,1,"24,25"
120.3523602,120.3523601,120.3523601,0,0.07028389,0.07,0.013324976,0.01,0.08,0.120185043,2,2,2,2,2,"14,17"
121.0270997,121.0270996,121.0270996,0,0.020163059,0.02,0.013900995,0.01,0.03,0.105409255,2,2,2,2,2,"2,17"
120.8317106,120.8317104,120.8317104,0,0.021201849,0.02,0.007422924,0.01,0.03,0.188561808,2,2,2,2,2,"9,25"
121.1829519,121.1829518,121.1829518,0,0.162933111,0.16,0.008899927,0.01,0.17,0.105409255,2,2,2,2,2,"4,9"
120.5607197,120.5607196,120.5607196,0,0.021172047,0.02,0.006775141,0.01,0.03,0.105409255,2,2,2,2,2,"8,17"
118.9063512,118.906351,120.7992876,0.015919558,0.095108986,0.1,0.015563011,0.02,0.12,0.161659947,2,2,3,2,2,"16,22"
120.9429475,120.9429474,120.9429474,0,0.052425861,0.05,0.00672698,0.01,0.06,0.149071198,2,2,2,2,2,"8,15"
118.4616893,118.4616892,120.4533207,0.016812452,0.899139881,0.9,0.005949974,0.01,0.91,0.141202266,3,3,4,2,2,"7,16,18"
119.8362286,119.8362284,120.1876594,0.002932594,0.083381891,0.08,0.019388914,0.02,0.1,0.196875987,3,3,3,2,2,"9,22,24"
120.1476842,120.147684,120.147684,0,0.026484966,0.03,0.009860992,0.01,0.04,0.174535599,3,3,3,2,2,"6,10,24"
119.7460527,119.7460526,120.0359668,0.002421076,0.024824858,0.02,0.006887913,0.01,0.03,0.15205176,3,3,3,2,2,"4,10,18"
118.0948805,118.09488,120.3871669,0.019410553,0.096635818,0.1,0.022014856,0.02,0.12,0.496428571,3,3,3,2,2,"4,9,17"
120.2528835,120.2528834,120.4912753,0.001982421,0.067303896,0.07,0.008561134,0.01,0.08,0.15205176,3,3,3,2,2,"6,8,22"
120.5336059,120.5336058,120.7651672,0.001921136,0.06283617,0.06,0.005842924,0.01,0.07,0.15205176,3,3,3,2,2,"4,6,22"
119.8003774,119.8003772,120.7271526,0.007735997,0.16535902,0.17,0.030920982,0.03,0.2,0.190081972,3,3,3,2,2,"2,7,17"
118.1164292,118.116429,120.0868642,0.016682143,0.202010155,0.2,0.008239985,0.01,0.21,0.171040092,3,3,3,2,2,"7,14,19"
118.0154562,118.015456,120.7185667,0.022904718,0.223615885,0.22,0.002640963,0,0.22,0.167741585,3,3,5,2,2,"4,8,16"
120.9044655,120.9044653,121.1318697,0.00188086,0.184813023,0.18,0.009592056,0.01,0.19,0.133333333,3,3,3,2,2,"2,4,9"
116.607094,116.6070938,120.0449088,0.029482039,1.183511972,1.18,0.003046036,0,1.18,0.195710678,3,4,5,2,2,"9,12,19"
118.8466881,118.8466879,120.5666456,0.014472071,0.866346121,0.87,0.015714884,0.02,0.89,0.171040092,3,3,4,2,2,"6,14,15"
120.7768947,120.7768946,121.0435219,0.002207602,0.053650141,0.05,0.004245996,0,0.05,0.141202266,3,3,3,2,2,"2,4,12"
116.989109,116.9891088,120.0944017,0.026543436,1.574908972,1.57,0.013146877,0.01,1.58,0.185092521,3,4,5,2,2,"7,14,17"
120.4644959,120.4644957,120.6091632,0.001200914,0.08720994,0.09,0.006701946,0.01,0.1,0.195355823,3,3,3,2,2,"2,18,25"
119.7150774,119.7150772,120.225227,0.004261366,0.080209017,0.08,0.033190966,0.03,0.11,0.153034042,3,3,3,2,2,"8,9,18"
119.4365146,119.4365144,120.0552175,0.005180184,0.085252047,0.09,0.029188156,0.03,0.12,0.190081972,3,3,3,2,2,"4,17,19"
119.5927336,119.5927335,120.0264586,0.003626685,0.080692053,0.08,0.007097006,0.01,0.09,0.188561808,3,3,3,2,2,"8,10,25"
117.8801387,117.8801385,120.7647309,0.024470554,0.175384045,0.18,0.005146027,0.01,0.19,0.196459896,3,3,4,2,2,"4,6,14"
117.6721943,117.6721941,119.8761996,0.018730045,0.218600035,0.22,0.006749868,0.01,0.23,0.2,4,4,5,2,2,"7,16,18,24"
116.1057158,116.1057156,119.1813339,0.026489809,0.804064035,0.8,0.009187937,0.01,0.81,0.164026988,4,4,5,2,2,"9,10,14,18"
118.0678993,118.0678991,119.3570988,0.010919138,0.085958004,0.09,0.004826069,0,0.09,0.193254026,4,4,4,2,2,"10,15,16,19"
117.6430408,117.6430406,118.9963212,0.011503279,0.172533989,0.17,0.003439188,0,0.17,0.22658736,4,4,4,2,2,"10,14,19,24"
116.7987141,116.7987139,119.7076932,0.024905919,1.239541054,1.24,0.006690979,0.01,1.25,0.226974624,4,5,5,2,2,"6,10,15,18"
117.9609925,117.9609923,119.4636015,0.012738187,0.085561991,0.09,0.006181955,0.01,0.1,0.218718427,4,4,4,2,2,"9,18,22,24"
116.4587647,116.4587644,119.328707,0.024643423,0.15981102,0.16,0.005492926,0.01,0.17,0.263542653,4,4,5,2,2,"9,10,22,24"
117.9101613,117.910161,120.2880763,0.020167178,0.37449193,0.37,0.016177893,0.02,0.39,0.241202266,4,4,4,2,2,"4,6,16,22"
116.4136288,116.4136285,119.6890483,0.028136051,1.479567051,1.48,0.00981617,0.01,1.49,0.259920693,4,4,5,2,2,"9,10,15,16"
118.9331673,118.9331671,119.5327784,0.005041582,0.225692987,0.23,0.005832195,0.01,0.24,0.159920693,4,4,4,2,2,"7,8,10,22"
117.0974133,117.097413,119.9200901,0.024105376,0.246437073,0.25,0.005646944,0.01,0.26,0.269891422,4,4,6,2,2,"2,17,24,25"
116.4642053,116.4642051,119.6016248,0.026938918,1.243920803,1.24,0.009217978,0.01,1.25,0.174535599,4,4,5,2,2,"2,10,14,18"
117.4430144,117.4430142,120.4619945,0.025705916,0.28242588,0.28,0.016388178,0.02,0.3,0.174535599,4,4,5,2,2,"2,6,16,22"
117.0446269,117.0446266,119.9856132,0.025127054,0.092884064,0.09,0.007170916,0.01,0.1,0.255940852,4,4,4,2,2,"2,9,17,25"
117.1953318,117.1953315,118.8860185,0.014426231,0.094894886,0.09,0.00405097,0,0.09,0.246332665,4,4,4,2,2,"10,17,19,25"
117.4202041,117.4202039,119.4203901,0.017034429,0.086596966,0.09,0.006346941,0.01,0.1,0.197950905,4,4,4,2,2,"7,8,10,17"
118.8651465,118.8651463,120.355849,0.012541126,0.07025218,0.07,0.017338991,0.02,0.09,0.267789626,4,4,4,2,2,"2,6,15,19"
117.9878269,117.9878266,119.5762927,0.013462966,0.084524155,0.08,0.009223223,0.01,0.09,0.285385094,4,4,4,2,2,"4,10,14,25"
117.2980544,117.2980542,120.1091631,0.02396552,0.193279982,0.19,0.009463072,0.01,0.2,0.211979167,4,4,4,2,2,"6,7,15,17"
119.3618039,119.3618037,120.6734238,0.010988609,0.083238125,0.08,0.004759073,0,0.08,0.205570136,4,4,4,2,2,"2,4,6,14"
117.1769872,117.176987,119.4955922,0.019787206,1.092226028,1.09,0.005369902,0.01,1.1,0.174535599,5,5,5,2,2,"2,6,12,19,22"
117.0466705,117.0466702,119.383086,0.019961404,0.329443932,0.33,0.003040075,0,0.33,0.256940131,5,5,5,2,2,"2,6,10,19,24"
116.9410386,116.9410384,119.1479128,0.018871685,0.083464146,0.08,0.004407883,0,0.08,0.184143786,5,5,5,2,2,"2,16,17,18,22"
117.9640683,117.9640681,119.2434876,0.010845841,0.107077122,0.11,0.013853073,0.01,0.12,0.21747712,5,5,5,2,2,"7,9,10,15,24"
115.8120344,115.812034,118.6798559,0.024762728,1.045670986,1.05,0.008081913,0.01,1.06,0.342496275,5,5,6,2,2,"12,14,19,24,25"
116.3916972,116.391697,118.8719103,0.021309195,0.105242968,0.11,0.006710052,0.01,0.12,0.254201597,5,5,5,2,2,"6,10,18,22,25"
117.3428256,117.3428253,119.3916643,0.017460283,3.265884876,3.27,0.016180038,0.02,3.29,0.262022489,5,6,6,2,2,"6,12,15,22,25"
116.3676089,116.3676086,118.8106847,0.020994469,0.176167965,0.18,0.005577087,0.01,0.19,0.347407583,5,5,5,2,2,"16,17,22,24,25"
116.3537838,116.3537836,119.7346025,0.029056373,0.081925869,0.08,0.006253004,0.01,0.09,0.237436854,5,5,5,2,2,"2,6,7,10,22"
116.2605136,116.2605133,119.6318628,0.028998233,1.387424946,1.39,0.00692606,0.01,1.4,0.33112818,5,6,7,2,2,"6,7,14,16,25"
117.3281758,117.3281756,119.6188251,0.019523439,0.099439859,0.1,0.007535934,0.01,0.11,0.2,5,5,5,2,2,"2,9,16,18,24"
116.8563542,116.856354,119.5994791,0.023474334,0.087822914,0.09,0.005617857,0.01,0.1,0.227614237,5,5,5,2,2,"7,8,15,16,25"
115.8443022,115.8443019,118.8653049,0.026078132,2.628162146,2.63,0.005985975,0.01,2.64,0.33112818,5,6,6,2,2,"9,12,14,22,25"
117.3120051,117.3120049,119.5405795,0.018996986,0.832681894,0.83,0.008434057,0.01,0.84,0.207868933,5,5,6,2,2,"2,6,8,10,18"
117.7134089,117.7134087,120.04564,0.019812792,1.711602926,1.71,0.016079187,0.02,1.73,0.242277184,5,5,5,2,2,"2,7,15,16,24"
116.3499448,116.3499446,119.3949994,0.026171519,0.346739054,0.35,0.00970912,0.01,0.36,0.22658736,5,5,6,2,2,"4,8,12,16,22"
116.7783525,116.7783523,118.8721197,0.017929414,0.126238108,0.13,0.005411148,0.01,0.14,0.22658736,5,5,5,2,2,"6,10,15,17,22"
117.3496172,117.349617,119.3628135,0.017155544,0.356520891,0.36,0.011968851,0.01,0.37,0.188561808,5,5,5,2,2,"7,8,12,24,25"
116.9031414,116.9031412,118.7892713,0.016134126,1.029399872,1.03,0.014091015,0.01,1.04,0.152549707,5,5,5,2,2,"8,9,12,14,17"
117.8118066,117.8118065,119.2288928,0.012028389,0.190507889,0.19,0.003965139,0,0.19,0.181548704,5,5,5,2,2,"6,7,10,16,19"
114.5816018,114.5816015,117.9921528,0.029765261,1.437162876,1.44,0.00833106,0.01,1.45,0.274535599,6,6,6,2,2,"8,12,14,18,19,24"
117.2010616,117.2010614,118.9643186,0.015044721,1.70615983,1.71,0.007519007,0.01,1.72,0.214882037,6,6,6,2,2,"2,4,9,12,14,19"
116.0859669,116.0859667,118.5919407,0.021587226,1.518567085,1.52,0.01037097,0.01,1.53,0.213855159,6,6,6,2,2,"7,8,10,14,15,16"
117.1538078,117.1538076,119.5732094,0.0206515,0.201038837,0.2,0.005856037,0.01,0.21,0.21747712,6,6,6,2,2,"2,6,8,9,15,25"
117.6814171,117.6814169,119.3849099,0.014475463,0.203713894,0.2,0.002079964,0,0.2,0.182404532,6,6,6,2,2,"2,6,7,9,19,24"
113.0336545,113.0336542,116.3930793,0.029720575,11.4986949,11.5,0.028120995,0.03,11.53,0.314882037,6,7,7,2,2,"9,14,15,17,19,24"
115.898878,115.8988778,118.8467305,0.025434696,2.307505846,2.31,0.008817196,0.01,2.32,0.221676051,6,6,7,2,2,"4,7,9,14,15,19"
115.2919984,115.2919981,118.6565848,0.029183176,3.61547184,3.62,0.006715059,0.01,3.63,0.242277184,6,6,6,2,2,"2,7,10,12,14,22"
114.2876639,114.2876636,117.7064704,0.029914049,6.494573832,6.49,0.005882025,0.01,6.5,0.33020932,6,7,7,2,2,"7,9,15,19,22,24"
116.3138344,116.3138341,118.7156072,0.020649076,1.361471891,1.36,0.007492065,0.01,1.37,0.337633007,6,6,6,2,2,"2,7,10,17,24,25"
116.4272164,116.4272162,119.1385438,0.023287748,0.100877047,0.1,0.005628109,0.01,0.11,0.234408252,6,6,6,2,2,"4,6,8,9,18,25"
116.7399807,116.7399805,118.8248016,0.017858673,0.79024291,0.79,0.009692907,0.01,0.8,0.201074918,6,6,6,2,2,"2,4,9,10,14,18"
115.2855964,115.2855961,118.5560223,0.028368039,1.220386028,1.22,0.006119013,0.01,1.23,0.33112818,6,7,7,2,2,"7,10,15,16,22,25"
115.6146303,115.6146301,118.6297613,0.026079149,0.365428925,0.37,0.009771109,0.01,0.38,0.234408252,6,6,6,2,2,"7,9,10,12,16,24"
116.9460258,116.9460256,119.0485468,0.01797856,0.098474979,0.1,0.007274866,0.01,0.11,0.215737865,6,6,6,2,2,"4,6,8,12,18,24"
116.3241313,116.3241311,119.0993163,0.023857348,0.695489883,0.7,0.008177042,0.01,0.71,0.203889091,6,6,6,2,2,"2,7,8,9,17,24"
117.4696185,117.4696183,118.9023462,0.012196582,2.733442068,2.73,0.02937603,0.03,2.76,0.230693654,6,6,6,2,2,"4,7,14,15,18,25"
112.244978,112.2449777,115.6111321,0.029989354,14.20072699,14.2,0.007344007,0.01,14.21,0.276974624,6,8,8,2,2,"4,9,12,15,18,24"
116.9256112,116.9256109,118.9078645,0.016953117,0.307500124,0.31,0.008738995,0.01,0.32,0.294280904,6,6,6,2,2,"2,4,10,18,24,25"
116.8781802,116.8781799,118.9001108,0.017299473,3.69704318,3.7,0.00790596,0.01,3.71,0.221676051,6,6,6,2,2,"4,8,9,15,16,19"
112.5813325,112.5813323,115.9480026,0.029904339,7.365751028,7.37,0.00632596,0.01,7.38,0.250146117,7,7,7,2,2,"6,7,10,12,17,22,24"
114.426293,114.4262926,117.7992183,0.029476841,5.457319021,5.46,0.006061077,0.01,5.47,0.387534931,7,7,7,2,2,"4,9,12,18,22,24,25"
115.187506,115.1875057,117.9001969,0.023550221,1.91693902,1.92,0.028346062,0.03,1.95,0.291156891,7,7,7,2,2,"4,8,15,17,19,24,25"
109.9738603,109.97386,113.2577545,0.029860683,24.64081001,24.64,0.006289005,0.01,24.65,0.329544917,7,9,9,2,2,"6,9,10,12,14,18,22"
111.6269533,111.626953,114.8608771,0.028970818,7.684240103,7.68,0.031790018,0.03,7.71,0.321895142,7,8,8,2,2,"14,16,17,18,19,22,25"
115.4441996,115.4441993,118.4116715,0.025704819,3.120790005,3.12,0.01253891,0.01,3.13,0.342496275,7,7,7,2,2,"2,4,9,18,19,24,25"
114.2223577,114.2223574,117.5226532,0.028893607,2.569580793,2.57,0.006729126,0.01,2.58,0.275610518,7,7,7,2,2,"6,9,10,14,17,22,24"
115.4914018,115.4914015,118.1821682,0.023298416,2.491765022,2.49,0.005403042,0.01,2.5,0.233333333,7,7,7,2,2,"4,8,9,14,16,22,24"
113.7960001,113.7959999,117.1457568,0.029436508,5.962062836,5.96,0.004001141,0,5.96,0.267741585,7,7,7,2,2,"6,15,16,17,18,22,25"
115.9760235,115.9760232,118.2691112,0.019772087,3.32696104,3.33,0.005828142,0.01,3.34,0.242496275,7,7,7,2,2,"4,6,12,16,19,22,25"
116.4969881,116.4969879,119.2122492,0.023307567,0.211174011,0.21,0.007827044,0.01,0.22,0.233333333,7,7,7,2,2,"2,6,7,8,9,16,24"
112.2926312,112.2926309,115.6583609,0.029972848,7.540915012,7.54,0.005353928,0.01,7.55,0.257232973,7,7,7,2,2,"7,10,14,16,17,18,22"
113.6250508,113.6250505,117.0246355,0.029919326,8.86499691,8.87,0.012308836,0.01,8.88,0.242277184,7,7,7,2,2,"2,6,7,8,10,16,24"
113.9388245,113.9388243,117.113367,0.027861817,5.970554829,5.97,0.008800983,0.01,5.98,0.230693654,7,8,8,2,2,"2,6,12,14,15,18,19"
115.6957901,115.6957899,118.300531,0.022513706,2.454986095,2.46,0.010918856,0.01,2.47,0.226974624,7,7,7,2,2,"6,7,12,14,15,16,19"
115.2090264,115.209026,118.6236917,0.029638873,3.246554136,3.25,0.015444994,0.02,3.27,0.363097408,7,7,7,2,2,"2,7,12,15,22,24,25"
110.7060577,110.7060573,113.998185,0.029737557,12.44814682,12.45,0.003618956,0,12.45,0.331284238,7,8,8,2,2,"9,10,12,14,16,19,25"
110.5862651,110.5862648,113.8782907,0.029768849,17.20426512,17.2,0.011626005,0.01,17.21,0.288342709,7,8,8,2,2,"7,8,12,14,15,18,19"
113.8464075,113.8464073,117.2573567,0.029960975,5.599476099,5.6,0.009105921,0.01,5.61,0.201074918,7,7,7,2,2,"2,6,9,10,14,17,19"
115.4060675,115.4060671,118.6469931,0.028082804,2.370612144,2.37,0.006078959,0.01,2.38,0.344427021,7,7,7,2,2,"2,6,8,12,14,24,25"
113.0973232,113.0973228,116.4876003,0.029976638,8.29481101,8.29,0.007524014,0.01,8.3,0.364172326,8,9,9,2,2,"2,6,7,9,14,18,19,25"
110.1805261,110.1805258,113.4666037,0.029824489,18.44502807,18.45,0.009225845,0.01,18.46,0.274535599,8,9,9,2,2,"6,8,9,10,14,16,18,24"
111.9840751,111.9840749,115.288546,0.029508402,7.342477798,7.34,0.01467514,0.01,7.35,0.201074917,8,8,8,2,2,"2,6,7,9,12,14,17,18"
114.6221532,114.622153,118.0390471,0.029810067,5.480336189,5.48,0.009181023,0.01,5.49,0.234408252,8,8,8,2,2,"2,4,6,8,9,10,14,16"
112.8259254,112.825925,116.2084859,0.029980352,5.826767206,5.83,0.005501032,0.01,5.84,0.369891422,8,8,8,2,2,"6,8,10,12,18,22,24,25"
113.8066051,113.8066048,117.2195475,0.029988968,5.303863764,5.3,0.029104948,0.03,5.33,0.289636727,8,8,8,2,2,"2,9,12,14,17,19,24,25"
111.1596274,111.1596271,114.4788417,0.029859893,15.17165899,15.17,0.005852938,0.01,15.18,0.288342718,8,9,9,2,2,"2,10,12,15,16,18,22,24"
113.4086895,113.4086892,116.7097537,0.029107686,6.352481127,6.35,0.006756067,0.01,6.36,0.31407425,8,8,8,2,2,"2,7,9,10,14,22,24,25"
110.458104,110.4581037,113.7435306,0.029743647,18.94451404,18.94,0.010972977,0.01,18.95,0.274535599,8,9,9,2,2,"2,8,9,10,14,16,18,24"
108.6406431,108.6406427,111.8959662,0.029964141,27.26256394,27.26,0.018369913,0.02,27.28,0.377193714,8,10,10,2,2,"6,7,9,14,15,17,18,25"
110.2385249,110.2385246,113.5373877,0.029924775,16.12110996,16.12,0.005349159,0.01,16.13,0.303005665,8,9,9,2,2,"2,10,12,15,16,18,19,24"
114.7422577,114.7422575,118.136738,0.029583526,1.92760396,1.93,0.042578936,0.04,1.97,0.228689156,8,8,8,2,2,"2,4,6,7,9,14,17,19"
110.6946901,110.6946898,113.989357,0.029763553,10.03626108,10.04,0.008632898,0.01,10.05,0.344427021,8,9,9,2,2,"6,10,12,14,16,17,22,25"
109.7531898,109.7531895,113.0270185,0.02982901,16.00106215,16,0.004137039,0,16,0.302149837,8,8,8,2,2,"2,8,10,12,16,17,18,19"
111.4363857,111.4363854,114.7505073,0.029740035,8.852456093,8.85,0.005810022,0.01,8.86,0.276685436,8,8,8,2,2,"2,6,7,9,10,17,22,24"
110.2074682,110.2074678,113.5009332,0.029884231,29.52212405,29.52,0.003404856,0,29.52,0.355009385,8,9,9,2,2,"2,4,9,10,14,16,19,22"
110.7352931,110.7352928,114.0294547,0.029748076,16.34667683,16.35,0.010519028,0.01,16.36,0.256748639,8,9,9,2,2,"2,7,9,12,14,15,16,19"
111.0794276,111.0794272,114.3614949,0.029547036,16.86420989,16.86,0.004724979,0,16.86,0.428689156,8,8,8,2,2,"2,4,9,16,17,22,24,25"
111.3810601,111.3810598,114.7086103,0.029875372,7.941059113,7.94,0.03281188,0.03,7.97,0.328689156,8,9,9,2,2,"8,12,14,16,17,18,19,25"
112.4252827,112.4252823,115.7720091,0.029768454,15.20718312,15.21,0.006778002,0.01,15.22,0.43548317,8,9,9,2,2,"2,4,6,9,16,18,22,25"
104.7173599,104.7173595,107.8560236,0.02997272,818.242135,818.24,0.008452177,0.01,818.25,0.327614237,9,11,11,2,2,"7,8,9,12,14,15,18,22,25"
108.8026784,108.802678,112.0352583,0.029710485,25.49890709,25.5,0.015431166,0.02,25.52,0.430838993,9,10,10,2,2,"7,9,10,12,15,16,17,24,25"
109.8341899,109.8341896,113.1237335,0.029950091,14.79856491,14.8,0.004565954,0,14.8,0.314074194,9,9,9,2,2,"2,7,8,12,14,17,22,24,25"
110.8749333,110.8749331,114.1983836,0.029974769,8.375306129,8.38,0.010558128,0.01,8.39,0.275610518,9,9,9,2,2,"2,6,8,10,14,15,17,18,22"
110.507468,110.5074677,113.781149,0.029624073,14.15879798,14.16,0.006206989,0.01,14.17,0.275610517,9,9,9,2,2,"2,7,8,9,10,12,14,17,22"
109.6566902,109.6566898,112.9376055,0.029919886,21.28614402,21.29,0.007328033,0.01,21.3,0.356084303,9,10,10,2,2,"2,7,8,10,15,16,18,24,25"
108.570979,108.5709787,111.8004936,0.029745655,21.92660522,21.93,0.020736933,0.02,21.95,0.323606231,9,9,9,2,2,"2,6,10,14,16,17,19,22,24"
112.8873636,112.8873632,116.2624188,0.02989755,6.47240901,6.47,0.008927107,0.01,6.48,0.390492555,9,9,9,2,2,"2,6,7,10,14,15,18,24,25"
111.4543847,111.4543843,114.7875337,0.029905952,7.696272135,7.7,0.010465145,0.01,7.71,0.404299673,9,9,9,2,2,"2,7,8,10,14,15,17,24,25"
105.9798533,105.979853,109.1259637,0.029685931,70.79726696,70.8,0.003746986,0,70.8,0.308088023,9,10,10,2,2,"6,7,8,9,10,12,16,18,19"
109.3155385,109.3155381,112.5812491,0.02987417,28.15752101,28.16,0.005823135,0.01,28.17,0.344427021,9,10,10,2,2,"2,6,8,10,16,17,18,22,25"
109.768174,109.7681737,113.0323772,0.029737249,22.570467,22.57,0.014594078,0.01,22.58,0.275610485,9,9,9,2,2,"4,7,8,12,14,15,17,18,24"
109.4048997,109.4048994,112.6488384,0.029650765,32.24935293,32.25,0.007991791,0.01,32.26,0.281548704,9,10,10,2,2,"2,4,7,9,12,14,15,16,24"
110.1893729,110.1893725,113.4574223,0.029658484,14.42680001,14.43,0.007125139,0.01,14.44,0.369891422,9,10,10,2,2,"4,8,9,10,12,14,16,22,25"
105.9113339,105.9113335,109.0708798,0.029831994,284.892453,284.89,0.003900051,0,284.89,0.392012719,9,10,10,2,2,"2,8,9,10,15,16,19,22,24"
111.3432169,111.3432166,114.6142307,0.029377759,9.450291872,9.45,0.065013885,0.07,9.52,0.297950898,9,9,9,2,2,"2,4,8,9,15,16,17,18,19"
110.1893729,110.1893725,113.4600525,0.029682355,16.91572905,16.92,0.009742975,0.01,16.93,0.369891422,9,10,10,2,2,"4,8,9,10,12,16,18,22,25"
110.069057,110.0690565,113.3611097,0.02990898,15.5998292,15.6,0.006365061,0.01,15.61,0.417031874,9,10,10,2,2,"2,4,7,10,14,15,17,18,25"
110.0801025,110.0801021,113.3525182,0.02972759,21.40889692,21.41,0.00386095,0,21.41,0.415956955,9,10,10,2,2,"2,4,7,10,14,15,17,19,25"
108.7868608,108.7868605,112.0404553,0.029907976,21.62820077,21.63,0.003777981,0,21.63,0.338078253,9,9,9,2,2,"4,7,9,10,12,15,18,19,22"
108.4360219,108.4360215,111.6692722,0.029817127,19.42532396,19.43,0.029397964,0.03,19.46,0.32275097,10,10,10,2,2,"6,7,12,14,15,17,18,19,22,24"
109.180459,109.1804587,112.4447047,0.029897713,21.50601411,21.51,0.008416891,0.01,21.52,0.290566307,10,10,10,2,2,"2,4,7,8,9,12,14,15,18,19"
107.2193403,107.2193399,110.4225029,0.029874862,34.78133202,34.78,0.005929947,0.01,34.79,0.412832942,10,10,10,2,2,"8,9,10,12,14,15,17,18,24,25"
106.174496,106.1744956,109.3469264,0.029879405,774.3879142,774.39,0.030171871,0.03,774.42,0.362878317,10,11,11,2,2,"2,4,6,8,9,14,15,17,19,24"
106.8967836,106.8967833,110.0963924,0.029931763,113.4010141,113.4,0.010752916,0.01,113.41,0.362878317,10,11,11,2,2,"4,6,8,9,10,12,15,16,17,24"
107.3700035,107.3700031,110.5749437,0.029849497,149.541847,149.54,0.010625839,0.01,149.55,0.363097408,10,11,11,2,2,"2,6,7,8,9,10,12,14,16,25"
