total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,clustering_gurobi_time,clustering_python_time,total_python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
117.8512978,117.8512975,121.0789976,0.027387905,0.098438978,0.1,0.004941225,0.01,0.11,0.227614237,2,2,3,2,2,"7,25"
120.8110633,120.8110631,120.8110631,0,0.021625042,0.02,0.012101889,0.01,0.03,0.188561808,2,2,2,2,2,"8,25"
120.9539452,120.9539451,120.9539451,0,0.05348897,0.05,0.007050037,0.01,0.06,0.120185043,2,2,2,2,2,"4,18"
121.4714277,121.4714276,121.4714276,0,0.060362101,0.06,0.002449989,0,0.06,0.1,2,2,2,2,2,"4,6"
119.1572108,119.1572106,121.0303924,0.015720256,0.157048225,0.16,0.024104834,0.02,0.18,0.161659947,2,2,3,2,2,"6,22"
117.3747855,117.3747853,120.847407,0.029585756,0.088060141,0.09,0.024300814,0.02,0.11,0.166666667,2,2,1,2,1,"24,25"
120.3523602,120.3523601,120.3523601,0,0.069753885,0.07,0.003595114,0,0.07,0.120185043,2,2,2,2,2,"14,17"
121.0270997,121.0270996,121.0270996,0,0.020153999,0.02,0.005928993,0.01,0.03,0.105409255,2,2,2,2,2,"2,17"
120.8317106,120.8317104,120.8317104,0,0.100187063,0.1,0.002935886,0,0.1,0.188561808,2,2,2,2,2,"9,25"
121.1829519,121.1829518,121.1829518,0,0.185751915,0.19,0.007708073,0.01,0.2,0.105409255,2,2,2,2,2,"4,9"
120.5607197,120.5607196,120.5607196,0,0.021428108,0.02,0.007281065,0.01,0.03,0.105409255,2,2,2,2,2,"8,17"
119.4154082,119.4154081,120.7992876,0.011588785,0.188148975,0.19,0.00591898,0.01,0.2,0.14294152,2,2,3,2,2,"16,22"
120.9429475,120.9429474,120.9429474,0,0.054821014,0.05,0.006165981,0.01,0.06,0.149071198,2,2,2,2,2,"8,15"
118.8727576,118.8727575,120.4533207,0.013296261,1.299563169,1.3,0.005136967,0.01,1.31,0.134408252,3,3,4,2,2,"7,16,18"
119.0383424,119.0383422,120.1876594,0.009655017,0.235782862,0.24,0.022542,0.02,0.26,0.196875987,3,3,4,2,2,"9,22,24"
119.9063701,119.9063699,120.3179405,0.003432433,0.134741783,0.13,0.006844044,0.01,0.14,0.166666667,3,3,3,2,2,"6,10,24"
119.7460527,119.7460526,120.0359668,0.002421076,0.025553942,0.03,0.003875017,0,0.03,0.15205176,3,3,3,2,2,"4,10,18"
120.0637078,120.0637077,120.3871667,0.002694062,0.17741394,0.18,0.02001977,0.02,0.2,0.14294152,3,3,3,2,2,"4,9,17"
118.5714704,118.5714702,120.4912753,0.016191121,0.092992067,0.09,0.00573802,0.01,0.1,0.186460012,3,3,4,2,2,"6,8,22"
119.9882865,119.9882864,120.7651672,0.006474639,0.249599934,0.25,0.0079,0.01,0.26,0.15205176,3,3,4,2,2,"4,6,22"
119.8641303,119.8641302,120.7271526,0.007200005,0.161549091,0.16,0.039317846,0.04,0.2,0.105409255,3,3,3,2,2,"2,7,17"
118.6873291,118.687329,120.0868642,0.011791783,2.517461061,2.52,0.018257856,0.02,2.54,0.157232973,3,3,4,2,2,"7,14,19"
119.4920761,119.492076,120.7185667,0.010264201,0.169761896,0.17,0.007078886,0.01,0.18,0.167741585,3,3,4,2,2,"4,8,16"
118.8821231,118.8821226,121.1318697,0.018924184,0.179564953,0.18,0.007592201,0.01,0.19,0.496428571,3,3,3,2,2,"2,4,9"
118.6075945,118.6075943,120.0449088,0.012118233,1.732549191,1.73,0.024346828,0.02,1.75,0.161659947,3,3,4,2,2,"9,12,19"
118.186962,118.1869618,120.5666456,0.02013491,1.937880993,1.94,0.004964113,0.01,1.95,0.167741585,3,3,4,2,2,"6,14,15"
120.7768947,120.7768946,121.0435219,0.002207602,0.065275192,0.07,0.011298895,0.01,0.08,0.141202266,3,3,3,2,2,"2,4,12"
119.3159611,119.3159609,120.0944017,0.006524197,0.104449987,0.1,0.004086971,0,0.1,0.173635175,3,3,3,2,2,"7,14,17"
118.0238709,118.0238707,120.6091632,0.021904827,0.059458017,0.06,0.011958122,0.01,0.07,0.246332665,3,3,4,2,2,"2,18,25"
118.3312668,118.3312666,120.225227,0.016005578,0.080969095,0.08,0.055306911,0.06,0.14,0.194720642,3,3,3,2,2,"8,9,18"
117.0378284,117.0378281,120.0552175,0.025781317,0.128682137,0.13,0.031932116,0.03,0.16,0.21116744,3,3,4,2,2,"4,17,19"
119.847706,119.8477058,120.0264586,0.0014915,0.181683064,0.18,0.007525921,0.01,0.19,0.195355823,3,3,3,2,2,"8,10,25"
118.9064907,118.9064906,120.7647309,0.015627745,0.169965982,0.17,0.007803202,0.01,0.18,0.134408252,3,3,4,2,2,"4,6,14"
117.598923,117.5989228,119.8761996,0.019364776,0.282819986,0.28,0.014729023,0.01,0.29,0.2,4,4,4,2,2,"7,16,18,24"
117.9837667,117.9837666,119.1813339,0.010150272,0.083675861,0.08,0.003106117,0,0.08,0.18226108,4,4,4,2,2,"9,10,14,18"
115.9536522,115.953652,119.3570988,0.029351787,4.109266043,4.11,0.016699076,0.02,4.13,0.23931956,4,5,5,2,2,"10,15,16,19"
115.5324519,115.5324517,118.9963212,0.029981789,0.59924984,0.6,0.004127979,0,0.6,0.235947571,4,5,5,2,2,"10,14,19,24"
118.5738163,118.5738161,119.7076932,0.009562627,0.088313103,0.09,0.007396936,0.01,0.1,0.213855159,4,4,4,2,2,"6,10,15,18"
118.558764,118.5587638,119.4636015,0.007631977,0.377208948,0.38,0.022297144,0.02,0.4,0.196875987,4,4,4,2,2,"9,18,22,24"
118.1900177,118.1900175,119.328707,0.009634397,0.095400095,0.1,0.022562027,0.02,0.12,0.250810453,4,4,4,2,2,"9,10,22,24"
118.6932783,118.6932781,120.2880763,0.013436298,0.082637072,0.08,0.008315086,0.01,0.09,0.245305787,4,4,4,2,2,"4,6,16,22"
116.4345461,116.4345459,119.6890483,0.027951347,0.558400154,0.56,0.01573801,0.02,0.58,0.221676051,4,4,5,2,2,"9,10,15,16"
118.4458643,118.4458641,119.5327784,0.009176465,0.397473812,0.4,0.006577015,0.01,0.41,0.186460012,4,4,4,2,2,"7,8,10,22"
118.0543951,118.0543949,119.9200901,0.015803692,0.083039045,0.08,0.024534941,0.02,0.1,0.204744919,4,4,4,2,2,"2,17,24,25"
116.8606596,116.8606593,119.6016248,0.023454989,0.093515873,0.09,0.003549099,0,0.09,0.239706824,4,4,5,2,2,"2,10,14,18"
118.023479,118.0234788,120.4619945,0.020661277,0.261471987,0.26,0.005805969,0.01,0.27,0.207061145,4,4,5,2,2,"2,6,16,22"
119.1196768,119.1196765,119.9856132,0.007269468,0.088484049,0.09,0.007175922,0.01,0.1,0.237222425,4,4,4,2,2,"2,9,17,25"
113.4624037,113.4624034,116.7139104,0.028657132,7.905027866,7.91,0.049873829,0.05,7.96,0.317211516,4,6,6,2,2,"10,17,19,25"
117.8828225,117.8828223,119.4203901,0.013043187,0.098234177,0.1,0.005707026,0.01,0.11,0.14821537,4,4,4,2,2,"7,8,10,17"
118.2386546,118.2386544,120.355849,0.017906112,2.420179844,2.42,0.016300201,0.02,2.44,0.174535599,4,4,5,2,2,"2,6,15,19"
118.0292264,118.0292262,119.5762927,0.013107486,0.087516069,0.09,0.00890708,0.01,0.1,0.238562587,4,4,4,2,2,"4,10,14,25"
117.8027855,117.8027853,120.1091631,0.019578296,0.087049961,0.09,0.017922878,0.02,0.11,0.160947571,4,4,4,2,2,"6,7,15,17"
118.9644674,118.9644673,120.6734238,0.014365269,0.874351025,0.87,0.008339882,0.01,0.88,0.133333278,4,4,4,2,2,"2,4,6,14"
116.9992207,116.9992204,119.4955922,0.021336653,2.477277994,2.48,0.007986069,0.01,2.49,0.233333333,5,5,6,2,2,"2,6,12,19,22"
118.2053192,118.205319,119.383086,0.00996374,0.087714911,0.09,0.004261017,0,0.09,0.249071198,5,5,5,2,2,"2,6,10,19,24"
117.1081886,117.1081884,119.1479128,0.017417436,0.086146116,0.09,0.006668091,0.01,0.1,0.194993281,5,5,5,2,2,"2,16,17,18,22"
116.4766023,116.4766021,119.2434876,0.023754861,0.111591816,0.11,0.014251947,0.01,0.12,0.21747712,5,5,5,2,2,"7,9,10,15,24"
116.7320387,116.7320385,118.6798559,0.016686228,0.18046999,0.18,0.023881912,0.02,0.2,0.251513877,5,5,5,2,2,"12,14,19,24,25"
115.554365,115.5543648,118.8719103,0.028709825,0.165996075,0.17,0.006191015,0.01,0.18,0.249412081,5,5,5,2,2,"6,10,18,22,25"
116.3293446,116.3293443,119.3916643,0.02632457,1.459450006,1.46,0.006612778,0.01,1.47,0.288342718,5,6,6,2,2,"6,12,15,22,25"
115.6524352,115.6524349,118.8106847,0.027308114,0.200647116,0.2,0.028245926,0.03,0.23,0.310683105,5,5,5,2,2,"16,17,22,24,25"
117.223464,117.2234638,119.7346025,0.02142181,0.375397921,0.38,0.007015944,0.01,0.39,0.167741585,5,5,5,2,2,"2,6,7,10,22"
118.3883259,118.3883257,119.6318628,0.010503882,3.947566986,3.95,0.006538868,0.01,3.96,0.197360321,5,5,5,2,2,"6,7,14,16,25"
117.9772063,117.977206,119.6188251,0.013914714,0.091825008,0.09,0.015067101,0.02,0.11,0.263542653,5,5,5,2,2,"2,9,16,18,24"
118.3924458,118.3924455,119.5994791,0.010195191,0.087548018,0.09,0.024300814,0.02,0.11,0.228689156,5,5,5,2,2,"7,8,15,16,25"
116.2136565,116.2136562,118.8653049,0.022817015,0.765780926,0.77,0.006162882,0.01,0.78,0.275829608,5,6,6,2,2,"9,12,14,22,25"
116.8589899,116.8589898,119.5405795,0.022947227,0.089734077,0.09,0.005837917,0.01,0.1,0.174535599,5,5,5,2,2,"2,6,8,10,18"
117.9127627,117.9127624,120.04564,0.018088606,0.227122068,0.23,0.014213085,0.01,0.24,0.242277184,5,5,5,2,2,"2,7,15,16,24"
116.6574622,116.6574619,119.3949994,0.023466458,0.099547863,0.1,0.00535512,0.01,0.11,0.259920693,5,5,5,2,2,"4,8,12,16,22"
117.0377633,117.0377631,118.8721197,0.015673203,0.174744844,0.17,0.003491163,0,0.17,0.193254026,5,5,5,2,2,"6,10,15,17,22"
116.2625095,116.2625092,119.3628135,0.026666415,0.091319799,0.09,0.023391962,0.02,0.11,0.22658736,5,5,5,2,2,"7,8,12,24,25"
116.0036503,116.0036501,118.7892713,0.02401322,1.867743015,1.87,0.003623962,0,1.87,0.188342718,5,5,5,2,2,"8,9,12,14,17"
115.8507274,115.8507272,119.2288928,0.02915964,2.336455107,2.34,0.008854866,0.01,2.35,0.206484174,5,5,5,2,2,"6,7,10,16,19"
114.1961082,114.1961079,117.6209401,0.029990796,5.592372894,5.59,0.003945112,0,5.59,0.24821537,6,6,6,2,2,"8,12,14,18,19,24"
117.2010616,117.2010614,118.9643186,0.015044721,1.452025175,1.45,0.018357038,0.02,1.47,0.214882037,6,6,6,2,2,"2,4,9,12,14,19"
116.6161369,116.6161366,118.5919407,0.016942802,2.599428892,2.6,0.014211893,0.01,2.61,0.262878317,6,6,6,2,2,"7,8,10,14,15,16"
116.5251751,116.5251749,119.5732094,0.026157734,3.137317181,3.14,0.023087025,0.02,3.16,0.221676051,6,6,6,2,2,"2,6,8,9,15,25"
116.1315045,116.1315043,119.3849099,0.028014841,2.404505014,2.4,0.004323959,0,2.4,0.195355823,6,6,6,2,2,"2,6,7,9,19,24"
112.4432608,112.4432605,115.7639643,0.029532261,9.983291149,9.98,0.014410973,0.01,9.99,0.318552038,6,7,7,2,2,"9,14,15,17,19,24"
116.4527544,116.4527542,118.8467305,0.02055749,3.800195932,3.8,0.019055128,0.02,3.82,0.218180544,6,6,6,2,2,"4,7,9,14,15,19"
115.6019763,115.6019761,118.6565848,0.026423499,0.116360188,0.12,0.007113934,0.01,0.13,0.22658736,6,6,6,2,2,"2,7,10,12,14,22"
114.7653914,114.7653911,118.1759401,0.029717573,5.298223019,5.3,0.022910118,0.02,5.32,0.309162941,6,7,7,2,2,"7,9,15,19,22,24"
116.082485,116.0824847,118.7156072,0.022683203,0.566670895,0.57,0.024214983,0.02,0.59,0.262022489,6,6,6,2,2,"2,7,10,17,24,25"
116.4160043,116.4160039,119.1385438,0.023386303,3.288906097,3.29,0.012172937,0.01,3.3,0.334408252,6,6,6,2,2,"4,6,8,9,18,25"
116.7399807,116.7399805,118.8248016,0.017858673,0.123614073,0.12,0.003735065,0,0.12,0.201074918,6,6,6,2,2,"2,4,9,10,14,18"
115.0918376,115.0918373,118.5312958,0.02988447,5.732438087,5.73,0.005819082,0.01,5.74,0.293473117,6,7,7,2,2,"7,10,15,16,22,25"
116.1785212,116.1785209,118.6297613,0.021098912,3.629417896,3.63,0.006886959,0.01,3.64,0.275610518,6,6,6,2,2,"7,9,10,12,16,24"
115.9708896,115.9708893,119.0485468,0.026538189,0.467836142,0.47,0.014685154,0.01,0.48,0.207868933,6,6,6,2,2,"4,6,8,12,18,24"
116.3241313,116.3241311,119.0993163,0.023857348,0.181489944,0.18,0.009797096,0.01,0.19,0.203889091,6,6,6,2,2,"2,7,8,9,17,24"
115.549396,115.5493957,118.9023462,0.029017464,3.207765818,3.21,0.023958206,0.02,3.23,0.267741585,6,6,7,2,2,"4,7,14,15,18,25"
110.743985,110.7439846,114.005595,0.029451807,21.56568193,21.57,0.014343977,0.01,21.58,0.364242423,6,8,8,2,2,"4,9,12,15,18,24"
116.3606932,116.3606929,118.9078645,0.021890309,0.694974899,0.7,0.026757002,0.03,0.73,0.308088023,6,6,7,2,2,"2,4,10,18,24,25"
116.9168288,116.9168286,118.9001108,0.016963189,3.864447117,3.86,0.018173933,0.02,3.88,0.220601133,6,6,6,2,2,"4,8,9,15,16,19"
114.4642692,114.4642689,117.8128328,0.029254228,2.234888792,2.24,0.023999929,0.02,2.26,0.275610518,7,7,7,2,2,"6,7,10,12,17,22,24"
114.6306664,114.630666,118.0229586,0.029593238,1.401496887,1.4,0.021790981,0.02,1.42,0.366176824,7,7,7,2,2,"4,9,12,18,22,24,25"
114.8260193,114.826019,117.9001969,0.026772485,1.859200954,1.86,0.0235641,0.02,1.88,0.27475469,7,7,7,2,2,"4,8,15,17,19,24,25"
110.6029155,110.6029152,113.8953714,0.029768259,17.39650917,17.4,0.006186962,0.01,17.41,0.290273464,7,9,9,2,2,"6,9,10,12,14,18,22"
111.5803757,111.5803754,114.925962,0.029983647,15.92067599,15.92,0.007960081,0.01,15.93,0.301074918,7,8,8,2,2,"14,16,17,18,19,22,25"
113.0770073,113.077007,116.4403365,0.029743708,7.31201005,7.31,0.024955988,0.03,7.34,0.302149837,7,8,8,2,2,"2,4,9,18,19,24,25"
114.2605139,114.2605136,117.5226532,0.028550017,3.365095854,3.37,0.023749828,0.02,3.39,0.250810453,7,7,7,2,2,"6,9,10,14,17,22,24"
114.8477817,114.8477814,118.1821682,0.029033097,1.259989977,1.26,0.021161795,0.02,1.28,0.27189592,7,7,7,2,2,"4,8,9,14,16,22,24"
112.0326772,112.0326769,115.360736,0.029706146,23.40245104,23.4,0.005839825,0.01,23.41,0.334408252,7,8,8,2,2,"6,15,16,17,18,22,25"
115.7513047,115.7513044,118.2691112,0.021751865,1.753861904,1.75,0.007128,0.01,1.76,0.281548704,7,7,7,2,2,"4,6,12,16,19,22,25"
115.7570389,115.7570387,119.2122492,0.029848816,0.210965872,0.21,0.02403903,0.02,0.23,0.266933798,7,7,7,2,2,"2,6,7,8,9,16,24"
113.0256562,113.0256559,116.3321974,0.029254787,6.437200069,6.44,0.005928993,0.01,6.45,0.294328945,7,7,7,2,2,"7,10,14,16,17,18,22"
115.7189712,115.7189709,118.8648949,0.027185897,2.440666199,2.44,0.00612402,0.01,2.45,0.275610518,7,7,7,2,2,"2,6,7,8,10,16,24"
114.05646,114.0564598,117.4648946,0.029883751,5.876332998,5.88,0.015700817,0.02,5.9,0.288342718,7,8,8,2,2,"2,6,12,14,15,18,19"
112.917624,112.9176237,116.30157,0.029968274,14.37433004,14.37,0.017072201,0.02,14.39,0.207868933,7,7,7,2,2,"6,7,12,14,15,16,19"
115.2034003,115.2034,118.6236917,0.029689156,2.566920042,2.57,0.025635004,0.03,2.6,0.275610518,7,7,7,2,2,"2,7,12,15,22,24,25"
110.9294696,110.9294692,114.2139011,0.02960829,14.65280509,14.65,0.049993038,0.05,14.7,0.343352103,7,8,8,2,2,"9,10,12,14,16,19,25"
109.8624902,109.8624899,113.1534877,0.02995561,22.31309795,22.31,0.018844128,0.02,22.33,0.348215288,7,8,8,2,2,"7,8,12,14,15,18,19"
114.5092094,114.5092092,117.8885414,0.029511445,2.230597019,2.23,0.010478973,0.01,2.24,0.223415306,7,7,7,2,2,"2,6,9,10,14,17,19"
115.8124041,115.8124038,118.6469931,0.024475697,2.566637993,2.57,0.024153948,0.02,2.59,0.262022489,7,7,7,2,2,"2,6,8,12,14,24,25"
109.6838565,109.6838561,112.9444704,0.029727385,34.6883719,34.69,0.037533045,0.04,34.73,0.395355823,8,10,10,2,2,"2,6,7,9,14,18,19,25"
110.3740337,110.3740333,113.6181119,0.029391682,31.24817801,31.25,0.014878035,0.02,31.27,0.315737864,8,9,9,2,2,"6,8,9,10,14,16,18,24"
111.3371061,111.3371058,114.6744147,0.029974812,15.26788688,15.27,0.011595011,0.01,15.28,0.255009349,8,8,8,2,2,"2,6,7,9,12,14,17,18"
113.8777386,113.8777383,117.269473,0.029784002,6.494434118,6.49,0.005500078,0.01,6.5,0.267741585,8,8,8,2,2,"2,4,6,8,9,10,14,16"
110.3361767,110.3361763,113.4986968,0.028662589,20.99061394,20.99,0.023351908,0.02,21.01,0.360304082,8,9,9,2,2,"6,8,10,12,18,22,24,25"
112.1779895,112.1779892,115.4052664,0.028769255,7.048909903,7.05,0.026039124,0.03,7.08,0.299025823,8,8,8,2,2,"2,9,12,14,17,19,24,25"
109.5293968,109.5293965,112.8150907,0.029998286,17.59111595,17.59,0.022665977,0.02,17.61,0.323606798,8,9,9,2,2,"2,10,12,15,16,18,22,24"
113.2327997,113.2327994,116.6074799,0.02980303,6.25999403,6.26,0.02530694,0.03,6.29,0.291641225,8,8,8,2,2,"2,7,9,10,14,22,24,25"
111.2415586,111.2415583,114.566208,0.02988676,19.14942098,19.15,0.015531063,0.02,19.17,0.295136732,8,9,9,2,2,"2,8,9,10,14,16,18,24"
107.8335855,107.8335851,111.047031,0.029800047,74.3050282,74.31,0.023406982,0.02,74.33,0.343352103,8,10,10,2,2,"6,7,9,14,15,17,18,25"
109.7072223,109.707222,112.9867727,0.029893663,20.91165113,20.91,0.014811993,0.02,20.93,0.350146117,8,9,9,2,2,"2,10,12,15,16,18,19,24"
110.1372948,110.1372945,113.3535412,0.029202159,14.09372711,14.09,0.042117119,0.04,14.13,0.303224755,8,9,9,2,2,"2,4,6,7,9,14,17,19"
111.4073228,111.4073225,114.7289012,0.029814725,14.52013803,14.52,0.006261826,0.01,14.53,0.302149837,8,9,9,2,2,"6,10,12,14,16,17,22,25"
110.6330391,110.6330388,113.9138844,0.029655206,12.334095,12.33,0.056959152,0.06,12.39,0.275610505,8,8,8,2,2,"2,8,10,12,16,17,18,19"
113.7325147,113.7325144,117.0910308,0.029529958,6.111177206,6.11,0.024480104,0.02,6.13,0.276685436,8,8,8,2,2,"2,6,7,9,10,17,22,24"
111.8940037,111.8940034,115.1345712,0.02896105,8.026816845,8.03,0.006468058,0.01,8.04,0.261803399,8,9,9,2,2,"2,4,9,10,14,16,19,22"
111.4567617,111.4567614,114.5343464,0.027612366,13.06171799,13.06,0.016710043,0.02,13.08,0.27211501,8,8,8,2,2,"2,7,9,12,14,15,16,19"
113.8697714,113.869771,117.2460841,0.029650653,6.04664588,6.05,0.023145914,0.02,6.07,0.37842469,8,8,8,2,2,"2,4,9,16,17,22,24,25"
107.8250916,107.8250912,111.0522863,0.029929908,57.56064796,57.56,0.039659977,0.04,57.6,0.368816503,8,9,9,2,2,"8,12,14,16,17,18,19,25"
114.0149217,114.0149215,117.4148699,0.029820206,6.356437922,6.36,0.008265972,0.01,6.37,0.256748639,8,8,8,2,2,"2,4,6,9,16,18,22,25"
108.1794474,108.179447,111.3987734,0.029759131,51.45700002,51.46,0.006191969,0.01,51.47,0.377193714,9,11,11,2,2,"7,8,9,12,14,15,18,22,25"
110.5980995,110.5980992,113.8912712,0.029776027,16.93140388,16.93,0.027603865,0.03,16.96,0.341421356,9,9,9,2,2,"7,9,10,12,15,16,17,24,25"
111.4754386,111.4754383,114.6950207,0.028881541,7.539926052,7.54,0.036966085,0.04,7.58,0.324490224,9,9,9,2,2,"2,7,8,12,14,17,22,24,25"
111.7501687,111.7501685,115.0691935,0.029700403,7.700893879,7.7,0.00428009,0,7.7,0.249071198,9,9,9,2,2,"2,6,8,10,14,15,17,18,22"
110.6850983,110.685098,113.8998617,0.029044232,9.492459059,9.49,0.006369114,0.01,9.5,0.246332633,9,9,9,2,2,"2,7,8,9,10,12,14,17,22"
112.5624357,112.5624354,115.9166243,0.029798475,7.828764915,7.83,0.027484179,0.03,7.86,0.309162941,9,9,9,2,2,"2,7,8,10,15,16,18,24,25"
106.535628,106.5356277,109.728672,0.029971611,159.4992492,159.5,0.022386074,0.02,159.52,0.33548317,9,10,10,2,2,"2,6,10,14,16,17,19,22,24"
110.700006,110.7000056,113.9813374,0.029641659,13.98860002,13.99,0.024927139,0.03,14.02,0.417031874,9,9,9,2,2,"2,6,7,10,14,15,18,24,25"
112.4031662,112.4031658,115.6567968,0.02894608,6.397741079,6.4,0.025213957,0.03,6.43,0.342496275,9,9,9,2,2,"2,7,8,10,14,15,17,24,25"
106.4635704,106.4635701,109.6558022,0.029984267,120.479142,120.48,0.056809902,0.06,120.54,0.357159221,9,10,10,2,2,"6,7,8,9,10,12,16,18,19"
109.1372515,109.1372512,112.4106451,0.029993369,52.98224783,52.98,0.015290976,0.02,53,0.308943851,9,9,9,2,2,"2,6,8,10,16,17,18,22,25"
108.9287562,108.9287558,112.1936085,0.029972367,32.87204099,32.87,0.014800787,0.01,32.88,0.349071198,9,10,10,2,2,"4,7,8,12,14,15,17,18,24"
111.1080555,111.1080552,114.4176401,0.029787083,15.33229184,15.33,0.014278889,0.01,15.34,0.310307957,9,10,10,2,2,"2,4,7,9,12,14,15,16,24"
110.2419316,110.2419313,113.5373631,0.029892726,15.79930401,15.8,0.006163836,0.01,15.81,0.362022489,9,10,10,2,2,"4,8,9,10,12,14,16,22,25"
107.9355118,107.9355114,111.1567421,0.02984403,47.50883198,47.51,0.025336981,0.03,47.54,0.350146117,9,10,10,2,2,"2,8,9,10,15,16,19,22,24"
108.6144886,108.6144883,111.8538149,0.029824075,32.72757196,32.73,0.020437002,0.02,32.75,0.280648279,9,9,9,2,2,"2,4,8,9,15,16,17,18,19"
110.4357896,110.4357892,113.7255072,0.029788513,17.80396795,17.8,0.009435892,0.01,17.81,0.328689156,9,10,10,2,2,"4,8,9,10,12,16,18,22,25"
111.2300854,111.2300851,114.5663111,0.029993918,9.852011204,9.85,0.02360487,0.02,9.87,0.350365207,9,10,10,2,2,"2,4,7,10,14,15,17,18,25"
110.788339,110.7883387,114.0982724,0.029876192,9.04031992,9.04,0.023416996,0.02,9.06,0.350365207,9,10,10,2,2,"2,4,7,10,14,15,17,19,25"
104.2643627,104.2643623,107.3688038,0.029774714,166.5553088,166.56,0.004481077,0,166.56,0.403224755,9,11,11,2,2,"4,7,9,10,12,15,18,19,22"
108.342467,108.3424667,111.581628,0.02989743,18.82874799,18.83,0.034849882,0.04,18.87,0.315956955,10,10,10,2,2,"6,7,12,14,15,17,18,19,22,24"
105.7711421,105.7711418,108.9416236,0.029974923,951.223979,951.22,0.019046068,0.02,951.24,0.303889091,10,11,11,2,2,"2,4,7,8,9,12,14,15,18,19"
107.642912,107.6429116,110.854209,0.029832874,22.38737607,22.39,0.034651041,0.03,22.42,0.382623622,10,11,11,2,2,"8,9,10,12,14,15,17,18,24,25"
107.9230001,107.9229997,111.1297402,0.029713226,28.39402509,28.39,0.016247034,0.02,28.41,0.356084303,10,11,11,2,2,"2,4,6,8,9,14,15,17,19,24"
108.1163659,108.1163656,111.345137,0.029863855,43.32919312,43.33,0.014009953,0.01,43.34,0.321676051,10,10,10,2,2,"4,6,8,9,10,12,15,16,17,24"
