total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,clustering_gurobi_time,clustering_python_time,total_python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
120.3523602,120.3523601,120.3523601,0,0.070119858,0.07,0.013577938,0.01,0.08,0.120185043,2,2,2,2,2,"14,17"
121.0270997,121.0270996,121.0270996,0,0.020172119,0.02,0.006289005,0.01,0.03,0.105409255,2,2,2,2,2,"2,17"
119.4910819,119.4910816,120.9129301,0.011899202,0.101764202,0.1,0.004867077,0,0.1,0.262022489,2,2,3,2,2,"9,25"
118.3452241,118.3452236,121.2231768,0.024318288,0.091046095,0.09,0.001421928,0,0.09,0.496428571,2,2,3,2,2,"4,9"
120.5607197,120.5607196,120.5607196,0,0.020530224,0.02,0.008198977,0.01,0.03,0.105409255,2,2,2,2,2,"8,17"
119.5730321,119.5730319,120.7992876,0.010255286,0.100917101,0.1,0.006620169,0.01,0.11,0.161659947,2,2,3,2,2,"16,22"
120.9429475,120.9429474,120.9429474,0,0.055310011,0.06,0.005136013,0.01,0.07,0.149071198,2,2,2,2,2,"8,15"
117.4689689,117.4689687,120.4533207,0.02540545,0.568743944,0.57,0.010227919,0.01,0.58,0.190081972,3,4,5,2,2,"7,16,18"
118.2343548,118.2343545,120.1876594,0.01652062,0.222337961,0.22,0.017343044,0.02,0.24,0.256748639,3,3,4,2,2,"9,22,24"
120.1476842,120.147684,120.147684,0,0.02660799,0.03,0.024104834,0.02,0.05,0.174535599,3,3,3,2,2,"6,10,24"
119.8407331,119.8407329,120.1517645,0.002595375,0.085035086,0.09,0.012161016,0.01,0.1,0.15205176,3,3,3,2,2,"4,10,18"
119.9489651,119.9489649,120.3871667,0.003653235,0.18492794,0.19,0.020247936,0.02,0.21,0.163542653,3,3,3,2,2,"4,9,17"
118.1894854,118.1894853,120.4912753,0.019475421,0.078197002,0.08,0.00274086,0,0.08,0.176274854,3,3,4,2,2,"6,8,22"
118.9166924,118.9166923,120.7651672,0.015544285,0.066484928,0.07,0.003851891,0,0.07,0.15205176,3,3,3,2,2,"4,6,22"
118.2797673,118.2797669,120.7271526,0.020691499,0.092389822,0.09,0.033640146,0.03,0.12,0.463095238,3,3,3,2,2,"2,7,17"
118.7484725,118.7484723,120.0868642,0.011270813,0.094739199,0.09,0.008457899,0.01,0.1,0.167741585,3,3,4,2,2,"7,14,19"
120.4318737,120.4318736,120.7185667,0.002380542,0.0689888,0.07,0.004654884,0,0.07,0.141202266,3,3,3,2,2,"4,8,16"
120.9044655,120.9044653,121.1318697,0.00188086,0.187867165,0.19,0.001119852,0,0.19,0.133333333,3,3,3,2,2,"2,4,9"
117.3769725,117.3769723,120.0449088,0.022729641,2.025861979,2.03,0.002291918,0,2.03,0.186460012,3,3,5,2,2,"9,12,19"
119.0235962,119.023596,120.5666456,0.012964233,1.900660992,1.9,0.020985126,0.02,1.92,0.149071198,3,3,3,2,2,"6,14,15"
119.8750987,119.8750986,121.0435219,0.009747006,0.127475023,0.13,0.008806944,0.01,0.14,0.141202266,3,3,4,2,2,"2,4,12"
118.9052875,118.9052874,120.0944017,0.010000517,0.10611701,0.11,0.012387037,0.01,0.12,0.161659947,3,3,4,2,2,"7,14,17"
119.1648406,119.1648404,120.6091632,0.012120377,0.058959961,0.06,0.005309105,0.01,0.07,0.195355823,3,3,4,2,2,"2,18,25"
118.7765343,118.7765341,120.225227,0.012196794,0.071208,0.07,0.024405956,0.02,0.09,0.185091521,3,3,3,2,2,"8,9,18"
118.0576512,118.057651,120.0552175,0.016920263,1.050488949,1.05,0.016448021,0.02,1.07,0.195710678,3,3,4,2,2,"4,17,19"
119.5927336,119.5927335,120.0264586,0.003626685,0.067232132,0.07,0.015335083,0.02,0.09,0.188561808,3,3,3,2,2,"8,10,25"
118.9224717,118.9224716,120.7647309,0.015491263,0.083246946,0.08,0.014879942,0.02,0.1,0.15205176,3,3,3,2,2,"4,6,14"
117.604439,117.6044388,119.8761996,0.019316965,0.08919692,0.09,0.00525713,0.01,0.1,0.2,4,4,4,2,2,"7,16,18,24"
118.2589679,118.2589678,119.1813339,0.007799545,0.083348036,0.08,0.012467146,0.01,0.09,0.161659947,4,4,4,2,2,"9,10,14,18"
115.9536522,115.953652,119.3570988,0.029351787,2.760040998,2.76,0.002469063,0,2.76,0.23931956,4,5,5,2,2,"10,15,16,19"
114.39134,114.3913397,117.8216033,0.029987091,6.34287405,6.34,0.005029917,0.01,6.35,0.266933798,4,5,5,2,2,"10,14,19,24"
117.6275491,117.6275489,119.7076932,0.017684159,1.796911955,1.8,0.01500988,0.02,1.82,0.215737865,4,4,5,2,2,"6,10,15,18"
118.4261646,118.4261644,119.4636015,0.008760202,0.088126898,0.09,0.003801107,0,0.09,0.22658736,4,4,4,2,2,"9,18,22,24"
116.1376495,116.1376493,119.328707,0.027476514,0.224864006,0.22,0.016129971,0.02,0.24,0.245305787,4,4,5,2,2,"9,10,22,24"
119.2623702,119.26237,120.2880763,0.008600419,0.082526922,0.08,0.005157948,0.01,0.09,0.207868933,4,4,4,2,2,"4,6,16,22"
118.2679196,118.2679194,119.6890483,0.012016182,0.084118128,0.08,0.027852058,0.03,0.11,0.195136732,4,4,4,2,2,"9,10,15,16"
117.9049813,117.9049811,119.5327784,0.01380601,0.084882021,0.08,0.008454084,0.01,0.09,0.159920693,4,4,4,2,2,"7,8,10,22"
119.5185235,119.5185232,119.9200901,0.003359872,0.085777044,0.09,0.008566141,0.01,0.1,0.21769621,4,4,4,2,2,"2,17,24,25"
118.7279346,118.7279344,119.6016248,0.00735876,0.081156015,0.08,0.012821198,0.01,0.09,0.159920693,4,4,4,2,2,"2,10,14,18"
118.2029413,118.2029412,120.4619945,0.019111651,0.347622156,0.35,0.00485301,0,0.35,0.186460012,4,4,5,2,2,"2,6,16,22"
117.2825131,117.2825129,119.9856132,0.02304777,2.459847927,2.46,0.013580084,0.01,2.47,0.195355823,4,4,5,2,2,"2,9,17,25"
115.8804932,115.8804928,118.8860185,0.025936424,1.445443153,1.45,0.017643929,0.02,1.47,0.309162941,4,5,5,2,2,"10,17,19,25"
116.3075535,116.3075533,119.4203901,0.02676384,0.085987091,0.09,0.004245043,0,0.09,0.220775627,4,4,4,2,2,"7,8,10,17"
119.3136313,119.3136312,120.355849,0.008735112,0.082642794,0.08,0.002778053,0,0.08,0.1872678,4,4,4,2,2,"2,6,15,19"
116.7918156,116.7918154,119.5762927,0.023841373,0.334157944,0.33,0.014948845,0.02,0.35,0.264026988,4,4,5,2,2,"4,10,14,25"
117.2126468,117.2126466,120.1088342,0.024708832,0.095422029,0.1,0.007227898,0.01,0.11,0.211979167,4,4,4,2,2,"6,7,15,17"
119.5950866,119.5950864,120.6734238,0.009016569,0.187518835,0.19,0.015597105,0.02,0.21,0.174535599,4,4,4,2,2,"2,4,6,14"
117.1602161,117.1602159,119.4955922,0.019933185,2.225832939,2.23,0.003718853,0,2.23,0.221676025,5,5,6,2,2,"2,6,12,19,22"
116.903088,116.9030877,119.383086,0.021214139,0.087175846,0.09,0.004421949,0,0.09,0.25205176,5,5,5,2,2,"2,6,10,19,24"
116.0636692,116.0636689,119.1479128,0.026573724,0.14752984,0.15,0.004292011,0,0.15,0.281596744,5,5,5,2,2,"2,16,17,18,22"
115.8315102,115.83151,119.2434876,0.029456385,0.086764812,0.09,0.017225981,0.02,0.11,0.197950905,5,5,5,2,2,"7,9,10,15,24"
115.6333548,115.6333546,118.6798559,0.026346216,0.094907999,0.09,0.004538059,0,0.09,0.262022489,5,5,5,2,2,"12,14,19,24,25"
117.0712658,117.0712656,118.8719103,0.015380758,1.250854015,1.25,0.003865957,0,1.25,0.234456292,5,5,5,2,2,"6,10,18,22,25"
117.7822154,117.7822152,119.3916643,0.013664619,0.137645006,0.14,0.004887819,0.01,0.15,0.254201597,5,5,5,2,2,"6,12,15,22,25"
116.7835965,116.7835962,118.8106847,0.017357648,0.183761835,0.18,0.01500988,0.02,0.2,0.303889091,5,5,5,2,2,"16,17,22,24,25"
118.357016,118.3570159,119.7346025,0.011639248,0.09089303,0.09,0.007996082,0.01,0.1,0.175610518,5,5,5,2,2,"2,6,7,10,22"
117.7273935,117.7273933,119.6318628,0.016176944,0.186232805,0.19,0.00762701,0.01,0.2,0.221895142,5,5,5,2,2,"6,7,14,16,25"
117.663161,117.6631608,119.6188251,0.016620872,2.084658146,2.08,0.006031036,0.01,2.09,0.215737865,5,5,5,2,2,"2,9,16,18,24"
116.8563542,116.856354,119.5994791,0.023474334,0.089254856,0.09,0.004759073,0,0.09,0.227614237,5,5,5,2,2,"7,8,15,16,25"
116.2769979,116.2769976,118.8653049,0.022259839,0.870007992,0.87,0.001378059,0,0.87,0.274535599,5,5,6,2,2,"9,12,14,22,25"
117.4828601,117.48286,119.5405795,0.017515062,0.083088875,0.08,0.012117147,0.01,0.09,0.174535599,5,5,5,2,2,"2,6,8,10,18"
117.9127627,117.9127624,120.04564,0.018088606,0.213674068,0.21,0.01712203,0.02,0.23,0.242277184,5,5,5,2,2,"2,7,15,16,24"
116.4787729,116.4787727,119.3949994,0.02503655,0.50743103,0.51,0.004213095,0,0.51,0.215737865,5,5,5,2,2,"4,8,12,16,22"
117.2821477,117.2821475,118.8721197,0.013556814,2.36230588,2.36,0.004770041,0,2.36,0.213855159,5,5,5,2,2,"6,10,15,17,22"
117.087821,117.0878208,119.3628135,0.019429798,0.090833902,0.09,0.006707907,0.01,0.1,0.207868933,5,5,5,2,2,"7,8,12,24,25"
115.4642265,115.4642263,118.7892713,0.028797187,1.287693024,1.29,0.013391018,0.01,1.3,0.188342718,5,5,6,2,2,"8,9,12,14,17"
115.5329262,115.532926,118.8143929,0.028402871,5.367118835,5.37,0.026348829,0.03,5.4,0.214882037,5,5,5,2,2,"6,7,10,16,19"
115.029157,115.0291568,117.9921528,0.025758651,3.101237059,3.1,0.025339842,0.03,3.13,0.214882037,6,6,6,2,2,"8,12,14,18,19,24"
117.2284524,117.2284522,118.9643186,0.014807552,1.265378952,1.27,0.009330988,0.01,1.28,0.188342718,6,6,6,2,2,"2,4,9,12,14,19"
116.5066666,116.5066664,118.5919407,0.017898326,0.855844021,0.86,0.027196169,0.03,0.89,0.269672331,6,6,6,2,2,"7,8,10,14,15,16"
117.5302176,117.5302173,119.5732094,0.017382696,2.363584995,2.36,0.003054142,0,2.36,0.249290289,6,6,6,2,2,"2,6,8,9,15,25"
117.560991,117.5609908,119.3849099,0.015514662,1.996402979,2,0.005043983,0.01,2.01,0.188561808,6,6,6,2,2,"2,6,7,9,19,24"
113.75356,113.7535597,117.1027293,0.029442327,6.749723196,6.75,0.004578114,0,6.75,0.247314946,6,6,6,2,2,"9,14,15,17,19,24"
116.4527544,116.4527542,118.8467305,0.02055749,3.136894941,3.14,0.003886938,0,3.14,0.218180544,6,6,6,2,2,"4,7,9,14,15,19"
115.3358262,115.3358259,118.6565848,0.028792085,3.148678064,3.15,0.008090973,0.01,3.16,0.234408252,6,6,6,2,2,"2,7,10,12,14,22"
111.3327036,111.3327033,114.6644957,0.029926449,17.41495895,17.42,0.005774021,0.01,17.43,0.33090909,6,8,8,2,2,"7,9,15,19,22,24"
115.944945,115.9449448,118.7156072,0.023896363,0.129268885,0.13,0.011713028,0.01,0.14,0.294328945,6,6,6,2,2,"2,7,10,17,24,25"
115.9330433,115.933043,119.1385438,0.027649587,1.63637805,1.64,0.006067991,0.01,1.65,0.268816503,6,7,7,2,2,"4,6,8,9,18,25"
115.9745203,115.9745201,118.8248016,0.024576791,0.097935915,0.1,0.016022921,0.02,0.12,0.232525546,6,6,6,2,2,"2,4,9,10,14,18"
114.6267979,114.6267976,118.0521838,0.029882945,5.74914217,5.75,0.005552053,0.01,5.76,0.363097408,6,7,7,2,2,"7,10,15,16,22,25"
115.6146303,115.6146301,118.6297613,0.026079149,0.301015139,0.3,0.025607109,0.03,0.33,0.234408252,6,6,6,2,2,"7,9,10,12,16,24"
115.9708896,115.9708893,119.0485468,0.026538189,0.427361965,0.43,0.005908012,0.01,0.44,0.207868933,6,6,6,2,2,"4,6,8,12,18,24"
115.9707715,115.9707714,119.0993163,0.026977013,0.157544136,0.16,0.009374857,0.01,0.17,0.185883041,6,6,6,2,2,"2,7,8,9,17,24"
116.2949919,116.2949916,118.9023462,0.02242018,1.938206911,1.94,0.01736784,0.02,1.96,0.27475469,6,7,7,2,2,"4,7,14,15,18,25"
117.1088765,117.1088762,118.8587415,0.014942209,1.570384979,1.57,0.017268181,0.02,1.59,0.255009385,6,6,6,2,2,"4,9,12,15,18,24"
116.2882333,116.288233,118.9078645,0.022527055,0.17685008,0.18,0.006381989,0.01,0.19,0.293254026,6,6,6,2,2,"2,4,10,18,24,25"
116.9168288,116.9168286,118.9001108,0.016963189,1.109217167,1.11,0.003206968,0,1.11,0.220601133,6,6,6,2,2,"4,8,9,15,16,19"
113.9094636,113.9094633,117.2930165,0.029703882,5.856696844,5.86,0.015843868,0.02,5.88,0.281596744,7,7,7,2,2,"6,7,10,12,17,22,24"
115.1470951,115.1470947,118.0229586,0.024975566,2.947089195,2.95,0.004854918,0,2.95,0.328689156,7,7,7,2,2,"4,9,12,18,22,24,25"
114.624859,114.6248586,117.9001969,0.028574415,2.050945044,2.05,0.004036903,0,2.05,0.349290289,7,7,7,2,2,"4,8,15,17,19,24,25"
110.0152581,110.0152578,113.2998659,0.029855933,21.98776889,21.99,0.00672102,0.01,22,0.322750919,7,9,9,2,2,"6,9,10,12,14,18,22"
112.3280215,112.3280212,115.6646524,0.029704353,6.380838871,6.38,0.008782148,0.01,6.39,0.29865433,7,8,8,2,2,"14,16,17,18,19,22,25"
115.2946944,115.2946941,118.4116715,0.027034873,0.856301069,0.86,0.026354074,0.03,0.89,0.314882037,7,7,7,2,2,"2,4,9,18,19,24,25"
111.6629498,111.6629495,114.9780185,0.029688173,8.595074892,8.6,0.014713049,0.01,8.61,0.294328945,7,8,8,2,2,"6,9,10,14,17,22,24"
114.8477817,114.8477814,118.1821682,0.029033097,2.93471694,2.93,0.018774033,0.02,2.95,0.27189592,7,7,7,2,2,"4,8,9,14,16,22,24"
113.2077003,113.2077,116.5000875,0.029082716,6.485975027,6.49,0.005170107,0.01,6.5,0.301074918,7,8,8,2,2,"6,15,16,17,18,22,25"
114.0966167,114.0966164,117.518642,0.02999235,6.035831928,6.04,0.005816936,0.01,6.05,0.362022489,7,8,8,2,2,"4,6,12,16,19,22,25"
115.6261109,115.6261106,118.9563048,0.028801403,5.360749006,5.36,0.010955095,0.01,5.37,0.229544984,7,7,7,2,2,"2,6,7,8,9,16,24"
113.0256562,113.0256559,116.3743443,0.029627684,6.194693089,6.19,0.004580975,0,6.19,0.294328945,7,7,7,2,2,"7,10,14,16,17,18,22"
113.6250508,113.6250505,117.0244139,0.029917376,8.476124048,8.48,0.025938988,0.03,8.51,0.242277184,7,7,7,2,2,"2,6,7,8,10,16,24"
113.3787573,113.378757,116.7290316,0.029549403,14.25414395,14.25,0.016659975,0.02,14.27,0.296211651,7,8,8,2,2,"2,6,12,14,15,18,19"
112.917624,112.9176237,116.2421897,0.029442401,13.00903797,13.01,0.003803968,0,13.01,0.207868933,7,7,7,2,2,"6,7,12,14,15,16,19"
115.0304763,115.0304758,118.4811007,0.029997484,5.506958008,5.51,0.005325079,0.01,5.52,0.404299673,7,7,7,2,2,"2,7,12,15,22,24,25"
111.7168039,111.7168035,115.0164369,0.029535695,8.625437975,8.63,0.024233103,0.02,8.65,0.393791062,7,8,8,2,2,"9,10,12,14,16,19,25"
109.862482,109.8624817,113.1500481,0.029924378,24.95412803,24.95,0.01649785,0.02,24.97,0.34821537,7,8,8,2,2,"7,8,12,14,15,18,19"
113.3178592,113.3178589,116.6589222,0.029483996,6.016125917,6.02,0.021601915,0.02,6.04,0.242277184,7,8,8,2,2,"2,6,9,10,14,17,19"
116.1428731,116.1428727,118.6469931,0.021560689,2.596162081,2.6,0.006167173,0.01,2.61,0.303224755,7,7,7,2,2,"2,6,8,12,14,24,25"
111.2575863,111.2575859,114.5931063,0.029980162,18.06460118,18.06,0.027021885,0.03,18.09,0.376904526,8,10,10,2,2,"2,6,7,9,14,18,19,25"
108.6322751,108.6322747,111.8469962,0.029592692,25.31867719,25.32,0.007477999,0.01,25.33,0.349071134,8,10,10,2,2,"6,8,9,10,14,16,18,24"
113.2522274,113.2522272,116.6007548,0.029566991,6.346930981,6.35,0.022496939,0.02,6.37,0.214882037,8,8,8,2,2,"2,6,7,9,12,14,17,18"
114.6221532,114.622153,117.8222461,0.027918627,5.741641998,5.74,0.004034996,0,5.74,0.234408252,8,8,8,2,2,"2,4,6,8,9,10,14,16"
109.7473415,109.7473412,112.9848279,0.029499455,26.43606687,26.44,0.005737066,0.01,26.45,0.315737865,8,9,9,2,2,"6,8,10,12,18,22,24,25"
111.6599655,111.6599652,115.0037807,0.029946414,8.612888098,8.61,0.009848118,0.01,8.62,0.317031874,8,9,9,2,2,"2,9,12,14,17,19,24,25"
110.6710019,110.6710016,113.9695257,0.029804773,13.7249732,13.73,0.005182981,0.01,13.74,0.307868933,8,9,9,2,2,"2,10,12,15,16,18,22,24"
112.5809734,112.580973,115.9406906,0.029842677,6.513711929,6.51,0.020562887,0.02,6.53,0.354201597,8,8,8,2,2,"2,7,9,10,14,22,24,25"
108.8536635,108.8536631,112.093378,0.029762111,24.83629584,24.84,0.005368948,0.01,24.85,0.390273186,8,10,10,2,2,"2,8,9,10,14,16,18,24"
107.6917518,107.6917514,110.9204353,0.029980791,172.366251,172.37,0.018594027,0.02,172.39,0.375829608,8,10,10,2,2,"6,7,9,14,15,17,18,25"
110.1768512,110.1768509,113.4789811,0.029971179,39.96707702,39.97,0.0219841,0.02,39.99,0.310018761,8,9,9,2,2,"2,10,12,15,16,18,19,24"
112.767516,112.7675158,116.1505093,0.029999717,6.666386843,6.67,0.022096872,0.02,6.69,0.282623622,8,8,8,2,2,"2,4,6,7,9,14,17,19"
111.219889,111.2198887,114.4629772,0.02915925,8.152387142,8.15,0.02086091,0.02,8.17,0.301074918,8,8,8,2,2,"6,10,12,14,16,17,22,25"
110.7162678,110.7162676,113.9411661,0.029127594,18.7456491,18.75,0.027656794,0.03,18.78,0.256084303,8,8,8,2,2,"2,8,10,12,16,17,18,19"
113.0009475,113.0009472,116.2469402,0.028725361,7.286071062,7.29,0.015191078,0.02,7.31,0.281596744,8,8,8,2,2,"2,6,7,9,10,17,22,24"
111.5436183,111.543618,114.6721032,0.028047191,7.99614501,8,0.004216909,0,8,0.289417636,8,9,9,2,2,"2,4,9,10,14,16,19,22"
111.4567617,111.4567614,114.7225445,0.029300897,13.2328589,13.23,0.004618883,0,13.23,0.27211501,8,8,8,2,2,"2,7,9,12,14,15,16,19"
113.8697714,113.869771,117.2460841,0.029650653,6.563910007,6.56,0.020143032,0.02,6.58,0.37842469,8,8,8,2,2,"2,4,9,16,17,22,24,25"
109.3652803,109.3652799,112.6246367,0.029802482,30.31133199,30.31,0.026502848,0.03,30.34,0.342496275,8,9,9,2,2,"8,12,14,16,17,18,19,25"
112.7603012,112.7603009,116.0098121,0.028817866,8.262108088,8.26,0.005426884,0.01,8.27,0.318180544,8,9,9,2,2,"2,4,6,9,16,18,22,25"
102.7186323,102.7186319,105.7989098,0.029987529,912.0610998,912.06,0.004695892,0,912.06,0.469035594,9,12,12,2,2,"7,8,9,12,14,15,18,22,25"
110.7927055,110.7927051,114.0855451,0.029720729,8.18840313,8.19,0.038970232,0.04,8.23,0.375829608,9,9,9,2,2,"7,9,10,12,15,16,17,24,25"
111.4754386,111.4754383,114.794161,0.029770888,11.96448302,11.96,0.018363953,0.02,11.98,0.324490224,9,9,9,2,2,"2,7,8,12,14,17,22,24,25"
110.794407,110.7944067,113.9213048,0.028222527,8.452536106,8.45,0.00535202,0.01,8.46,0.304080582,9,9,9,2,2,"2,6,8,10,14,15,17,18,22"
105.0816601,105.0816597,108.2313124,0.029973382,147.5274131,147.53,0.023948193,0.02,147.55,0.362022489,9,11,11,2,2,"2,7,8,9,10,12,14,17,22"
109.3485208,109.3485204,112.5356102,0.029146162,22.26512504,22.27,0.017640829,0.02,22.29,0.34821537,9,10,10,2,2,"2,7,8,10,15,16,18,24,25"
103.6611486,103.6611482,106.6357244,0.028695188,32.82429314,32.82,0.010565996,0.01,32.83,0.422187493,9,11,11,2,2,"2,6,10,14,16,17,19,22,24"
113.3083053,113.308305,116.4769079,0.027964437,6.335010052,6.34,0.017637014,0.02,6.36,0.315956955,9,9,9,2,2,"2,6,7,10,14,15,18,24,25"
109.1933603,109.1933599,112.4313596,0.029653815,23.13075995,23.13,0.019775867,0.02,23.15,0.391966206,9,10,10,2,2,"2,7,8,10,14,15,17,24,25"
107.4680953,107.4680949,110.6305712,0.029427117,19.49971104,19.5,0.026344061,0.03,19.53,0.337413916,9,10,10,2,2,"6,7,8,9,10,12,16,18,19"
109.5999643,109.599964,112.653256,0.027858513,17.97696805,17.98,0.004841089,0.01,17.99,0.337413916,9,9,9,2,2,"2,6,8,10,16,17,18,22,25"
103.8862028,103.8862024,106.9938703,0.029914154,812.7389519,812.74,0.017273903,0.02,812.76,0.395355823,9,11,11,2,2,"4,7,8,12,14,15,17,18,24"
109.8106257,109.8106254,113.0932302,0.029893326,26.33017612,26.33,0.032230854,0.03,26.36,0.289417636,9,10,10,2,2,"2,4,7,9,12,14,15,16,24"
110.189373,110.1893726,113.4763516,0.029830272,18.57966805,18.58,0.014609098,0.01,18.59,0.369891422,9,10,10,2,2,"4,8,9,10,12,14,16,22,25"
108.5826538,108.5826535,111.836249,0.029964229,33.17007899,33.17,0.006256819,0.01,33.18,0.343352103,9,10,10,2,2,"2,8,9,10,15,16,19,22,24"
108.3197202,108.3197199,111.564004,0.029951001,86.72571707,86.73,0.017345905,0.02,86.75,0.291156891,9,9,9,2,2,"2,4,8,9,15,16,17,18,19"
107.8430861,107.8430857,111.0754987,0.029973298,29.26405191,29.26,0.007534981,0.01,29.27,0.382623622,9,10,10,2,2,"4,8,9,10,12,16,18,22,25"
111.1323066,111.1323063,114.4479189,0.029834822,8.641242981,8.64,0.016669989,0.02,8.66,0.332525546,9,9,9,2,2,"2,4,7,10,14,15,17,18,25"
110.0801025,110.0801021,113.3140685,0.029378301,14.69990301,14.7,0.003027916,0,14.7,0.415956955,9,10,10,2,2,"2,4,7,10,14,15,17,19,25"
104.5585443,104.5585439,107.690448,0.029953593,826.0598261,826.06,0.004994154,0.01,826.07,0.37475469,9,11,11,2,2,"4,7,9,10,12,15,18,19,22"
108.5542934,108.5542931,111.7867388,0.029777226,20.29691696,20.3,0.01364994,0.01,20.31,0.308087957,10,10,10,2,2,"6,7,12,14,15,17,18,19,22,24"
104.4787295,104.4787292,107.6055794,0.029928104,759.434732,759.43,0.015264034,0.02,759.45,0.328689156,10,11,11,2,2,"2,4,7,8,9,12,14,15,18,19"
101.8378498,101.8378494,108.8927094,0.069275422,1200.028737,1200.03,0.030539989,0.03,1200.06,0.415956955,10,11,11,2,2,"8,9,10,12,14,15,17,18,24,25"
106.6512061,106.6512057,109.8493507,0.029986956,59.31878304,59.32,0.01060915,0.01,59.33,0.336338998,10,11,11,2,2,"2,4,6,8,9,14,15,17,19,24"
104.4813942,104.4813938,107.607069,0.029916094,886.252768,886.25,0.025654078,0.03,886.28,0.396211651,10,11,11,2,2,"4,6,8,9,10,12,15,16,17,24"
103.7385493,103.7385489,108.8522966,0.049294575,1200.02791,1200.03,0.027968884,0.03,1200.06,0.350146098,10,11,11,2,2,"2,6,7,8,9,10,12,14,16,25"
