total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
118.4326131,118.4326129,118.9343604,0.004236565,2.430868149,2.43,0.207868933,5,5,5,4,4,"12,16,17,24,25"
116.8085548,116.8085545,119.6055227,0.023944892,4.119831085,4.12,0.264030927,5,5,6,4,4,"2,8,15,22,24"
118.177512,118.1775119,118.391902,0.001814136,2.179048061,2.18,0.141421356,5,5,5,4,4,"7,10,17,18,19"
119.1101459,119.1101458,119.4295305,0.002681423,2.192529917,2.19,0.123415306,5,5,5,4,4,"4,7,9,14,18"
117.543345,117.5433447,119.5772736,0.01730365,3.564702988,3.56,0.227614237,5,5,5,4,3,"4,6,10,16,25"
118.6375431,118.6375429,118.9070998,0.002272104,2.17189002,2.17,0.195355823,5,5,5,4,4,"2,10,19,22,25"
119.0102914,119.0102912,119.2328233,0.001869856,2.415291071,2.42,0.174535599,5,5,5,4,4,"2,8,17,22,24"
119.0836933,119.0836931,119.325316,0.002029017,2.173705101,2.17,0.14821537,5,5,5,4,4,"2,8,16,19,22"
116.3052659,116.3052657,117.66999,0.011733986,2.440409899,2.44,0.193254026,6,6,6,4,4,"10,14,15,17,18,22"
117.6643052,117.664305,118.7328185,0.009081033,2.420361042,2.42,0.182745415,6,6,6,4,4,"2,7,8,18,19,22"
117.1518198,117.1518196,117.7861282,0.005414415,2.17892313,2.18,0.184628121,6,6,6,4,4,"10,12,14,15,18,19"
116.5405742,116.5405741,118.1971096,0.014214239,2.208767891,2.21,0.15205176,6,6,6,4,4,"4,9,10,12,19,22"
117.847852,117.8478518,118.8451101,0.008462253,3.517230034,3.52,0.218718427,6,6,6,4,4,"2,14,15,22,24,25"
117.9342834,117.9342833,118.6393634,0.005978585,2.186725855,2.19,0.14294152,6,6,6,4,4,"4,8,9,16,18,19"
117.4958691,117.4958689,118.0512813,0.00472708,2.181377888,2.18,0.167741585,6,6,6,4,4,"7,10,12,19,22,24"
116.94897,116.9489697,118.74636,0.015369013,4.949054003,4.95,0.23570226,6,6,8,4,4,"6,9,12,16,19,25"
117.6619697,117.6619696,118.4212346,0.006452935,2.439854145,2.44,0.161659947,6,6,6,4,4,"7,8,9,10,12,22"
116.2020687,116.2020685,117.8411503,0.014105444,2.240607977,2.24,0.211972453,6,6,6,4,4,"8,10,14,16,17,22"
118.1251152,118.125115,118.9451403,0.006942007,2.180655956,2.18,0.188561808,6,6,6,4,4,"2,15,16,18,22,25"
118.2854631,118.2854629,118.82757,0.004583041,2.180377007,2.18,0.21769621,6,6,6,4,4,"7,8,9,16,22,25"
118.2634306,118.2634304,118.8388869,0.004865887,2.224320173,2.22,0.182404532,6,6,6,4,4,"6,7,8,15,19,22"
117.3375735,117.3375733,118.3485761,0.00861619,2.446814775,2.45,0.237222425,6,6,6,4,4,"8,9,14,18,24,25"
117.0842207,117.0842205,118.7449327,0.014183911,2.15572691,2.16,0.205570136,6,6,6,4,4,"2,7,9,10,14,22"
117.4828377,117.4828375,119.1053132,0.013810321,2.50317502,2.5,0.166666667,6,6,6,4,4,"6,7,8,15,22,24"
117.6621828,117.6621826,118.5744592,0.007753355,2.433794975,2.43,0.246332665,6,6,6,4,4,"8,9,10,15,16,25"
118.0056161,118.0056159,118.9636675,0.008118695,2.186735868,2.19,0.170770188,6,6,6,4,4,"4,6,7,10,16,19"
117.2583651,117.2583649,118.1750727,0.007817846,2.174180031,2.17,0.193254026,6,6,6,4,4,"6,10,15,17,19,24"
116.8650086,116.8650083,118.3893607,0.013043702,3.608564138,3.61,0.285385094,6,6,6,4,4,"4,10,15,18,22,25"
114.981196,114.9811958,118.3515016,0.0293118,2.29925704,2.3,0.231284238,7,7,7,4,3,"2,6,7,8,10,14,19"
116.4868472,116.4868471,117.797021,0.011247398,2.223343849,2.22,0.188561808,7,7,7,4,4,"7,9,10,14,15,18,25"
116.186204,116.1862037,117.9909408,0.015533145,2.180850029,2.18,0.259920693,7,7,7,4,4,"7,12,15,18,22,24,25"
118.2424415,118.2424414,118.9652823,0.00611321,2.188062191,2.19,0.174535599,7,7,7,4,4,"2,6,7,8,9,14,24"
117.1645255,117.1645253,118.4361044,0.010852936,2.176111937,2.18,0.164026988,7,7,7,4,4,"2,4,8,9,16,17,19"
115.6611737,115.6611735,117.4865919,0.015782465,2.177989006,2.18,0.262022489,7,7,7,4,4,"7,14,18,19,22,24,25"
115.8070015,115.8070013,117.9769334,0.018737487,5.519585848,5.52,0.201074918,7,7,8,4,4,"7,12,15,16,17,18,24"
117.1283041,117.1283039,117.9359024,0.00689499,5.427958965,5.43,0.207868933,7,7,7,4,4,"2,9,12,14,17,18,24"
117.4602648,117.4602647,118.4217792,0.008185871,2.458328009,2.46,0.153126679,7,7,7,4,4,"6,7,8,9,10,12,16"
116.4267728,116.4267726,118.1754452,0.015019506,2.428896189,2.43,0.263542653,7,7,7,4,4,"7,8,12,14,15,24,25"
117.4655063,117.4655061,118.3463292,0.007498568,2.190229893,2.19,0.174535599,7,7,7,4,4,"4,6,9,12,14,15,19"
115.5639609,115.5639606,117.5533508,0.017214625,2.441190958,2.44,0.285385094,7,7,7,4,4,"4,10,15,17,18,22,25"
116.1276845,116.1276842,118.0241617,0.016330968,2.183511019,2.18,0.218180544,7,7,7,4,4,"2,8,10,14,15,22,25"
116.6244466,116.6244464,118.3808362,0.01506022,2.204503059,2.2,0.195136732,7,7,7,4,4,"4,6,12,15,16,18,19"
116.0850142,116.0850139,117.7053838,0.013958476,2.179793119,2.18,0.237222425,7,7,7,4,4,"9,12,15,19,22,24,25"
117.738072,117.7380717,118.9093707,0.009948345,2.428354025,2.43,0.218718427,7,7,7,4,4,"2,4,6,14,15,22,24"
116.5136962,116.513696,117.9432216,0.012269164,2.173367977,2.17,0.253518376,7,7,7,4,4,"6,8,9,10,12,14,24"
117.3267742,117.3267741,118.4537791,0.009605694,2.170491934,2.17,0.164026988,7,7,7,4,4,"4,6,9,10,15,16,18"
117.7850347,117.7850345,118.3613276,0.004892753,2.182883978,2.18,0.195355823,7,7,7,4,4,"2,4,8,12,18,19,25"
115.6643842,115.664384,117.5689136,0.016465999,3.451037169,3.45,0.21769621,7,7,7,4,4,"9,15,16,17,18,19,25"
115.4887558,115.4887556,117.9905023,0.021662254,2.173435926,2.17,0.231284238,8,8,8,4,4,"2,4,7,8,16,18,19,22"
115.9886363,115.9886361,117.8061187,0.015669488,2.247636795,2.25,0.218718427,8,8,8,4,4,"2,8,9,12,15,17,24,25"
115.7622084,115.7622082,117.7491202,0.017163736,2.250966787,2.25,0.237222425,8,8,8,4,4,"4,6,7,9,10,14,18,25"
115.6332397,115.6332395,117.8645438,0.019296392,6.958903074,6.96,0.208943851,8,8,9,4,4,"4,6,8,15,16,18,19,24"
114.5085201,114.5085198,117.298932,0.024368599,2.246983051,2.25,0.256748639,8,8,8,4,4,"4,7,9,10,19,22,24,25"
115.149973,115.1499728,117.2184608,0.017963425,2.43731904,2.44,0.207061145,8,8,8,4,4,"6,8,9,14,16,17,18,22"
115.1980854,115.1980852,118.0612297,0.024854098,2.195496082,2.2,0.233333333,8,8,8,4,4,"2,4,6,16,17,18,22,25"
115.2837389,115.2837387,117.4708952,0.018971943,2.167053938,2.17,0.219793345,8,8,8,4,4,"4,7,10,12,15,19,24,25"
114.1810324,114.1810322,117.3570218,0.027815387,5.709752083,5.71,0.230693654,8,8,9,4,4,"4,6,9,10,14,16,17,18"
116.214053,116.2140528,118.0574592,0.015862164,2.265380859,2.27,0.193254026,8,8,8,4,4,"2,4,6,7,10,17,18,25"
116.2781531,116.2781529,117.6392796,0.011705782,2.554023981,2.55,0.228689156,8,8,8,4,4,"6,8,9,14,15,18,24,25"
114.7370377,114.7370375,117.1425618,0.020965543,2.193063021,2.19,0.201074918,8,8,8,4,4,"7,8,9,12,14,17,18,24"
114.9799066,114.9799063,117.3197723,0.020350217,2.367302895,2.37,0.286460012,8,8,8,4,4,"4,7,10,14,15,18,22,25"
115.5405809,115.5405807,117.8365245,0.019871319,2.636868,2.64,0.14821537,8,8,8,4,4,"2,6,7,12,16,17,18,19"
114.2960711,114.2960708,117.2986806,0.026270454,2.358139992,2.36,0.242496275,8,8,9,4,4,"6,9,12,14,16,19,22,25"
115.0235183,115.0235181,118.1435493,0.027125159,5.928889036,5.93,0.200267131,8,9,9,4,4,"4,6,7,9,14,15,22,24"
115.252759,115.2527588,117.4692165,0.019231276,2.368932009,2.37,0.184628121,8,8,8,4,4,"2,7,10,12,14,15,18,22"
114.8784825,114.8784823,117.9459809,0.026702116,2.183302164,2.18,0.195355823,8,8,8,4,4,"2,6,7,9,14,17,18,25"
115.7886502,115.78865,117.7806145,0.017203453,2.332963943,2.33,0.193254026,8,8,8,4,4,"2,8,9,16,18,22,24,25"
115.82588,115.8258798,117.1986997,0.011852446,2.369391918,2.37,0.23570226,8,8,8,4,4,"7,9,12,14,16,18,19,25"
113.4050433,113.4050431,116.10418,0.023800854,3.111375809,3.11,0.24294152,9,9,9,4,4,"9,10,14,15,16,17,18,22,24"
114.227779,114.2277787,116.8733558,0.02316054,2.368526936,2.37,0.24294152,9,9,9,4,4,"2,6,7,10,14,17,18,22,24"
115.4917379,115.4917376,117.4880401,0.017285241,4.398226023,4.4,0.228470066,9,9,9,4,4,"2,4,6,8,10,12,14,15,18"
113.5297643,113.529764,116.6791508,0.027740626,2.284096956,2.28,0.250810453,9,9,9,4,4,"4,9,10,12,15,16,18,19,24"
115.001267,115.0012667,117.5195216,0.021897627,2.387814999,2.39,0.288342718,9,9,9,4,4,"4,6,7,9,14,15,16,18,22"
113.2259916,113.2259913,116.5820424,0.029640289,5.293829203,5.29,0.260947571,9,9,10,4,4,"6,9,10,14,16,18,22,24,25"
115.1312084,115.1312082,117.1600943,0.017622382,2.486045837,2.49,0.238742589,9,9,9,4,4,"4,6,7,8,14,15,17,19,24"
113.7790849,113.7790847,116.5671988,0.024504628,2.383908987,2.38,0.221676051,9,9,9,4,4,"4,9,10,12,15,16,17,19,24"
114.8356816,114.8356814,116.5481271,0.01491214,8.156049013,8.16,0.23020932,9,9,9,4,4,"8,9,12,14,15,16,17,22,24"
114.6012382,114.601238,116.4355295,0.016005861,2.370609045,2.37,0.228689156,9,9,9,4,4,"8,9,12,14,16,17,18,24,25"
113.7161558,113.7161556,116.5865568,0.025241806,6.266528845,6.27,0.207868933,9,9,10,4,4,"2,8,10,12,14,15,17,22,24"
114.5436928,114.5436925,116.818974,0.019863874,2.958294868,2.96,0.267741585,9,9,9,4,4,"4,8,14,15,16,17,22,24,25"
114.2690502,114.2690499,117.6206281,0.029330586,3.21174407,3.21,0.269891422,9,9,9,4,4,"2,4,7,12,14,16,22,24,25"
115.2732558,115.2732556,116.8759253,0.013903222,2.379622936,2.38,0.242496275,9,9,9,4,4,"4,7,12,14,16,17,22,24,25"
115.3377695,115.3377693,117.2298135,0.016404376,2.349021912,2.35,0.221676051,9,9,9,4,4,"2,4,6,14,15,17,19,22,24"
114.3581919,114.3581917,117.0550812,0.023582828,6.595865965,6.6,0.219793345,9,9,10,4,4,"2,7,8,9,10,15,17,22,25"
113.7704296,113.7704294,117.1710801,0.029890462,2.193322897,2.19,0.22658736,9,9,9,4,4,"2,4,9,10,12,14,16,22,24"
115.7406941,115.7406939,117.6373376,0.016387008,5.072784185,5.07,0.234408252,9,9,9,4,4,"2,4,7,15,16,18,19,24,25"
113.9891989,113.9891987,116.7062554,0.023836089,8.76056695,8.76,0.197360321,9,9,9,4,4,"4,7,10,12,15,16,17,18,22"
115.1719381,115.1719379,117.3996255,0.019342278,3.207770109,3.21,0.193254026,9,9,9,4,4,"2,4,7,8,10,16,18,22,25"
112.7473411,112.7473409,116.124974,0.029957541,5.613314152,5.61,0.22658736,10,10,10,4,4,"2,7,9,10,15,16,17,18,19,22"
113.4357299,113.4357296,116.4946084,0.026965744,5.85654521,5.86,0.278645833,10,10,10,4,4,"4,6,7,10,12,16,17,18,24,25"
114.081856,114.0818558,116.9808243,0.025411301,4.284852028,4.28,0.201074918,10,10,11,4,4,"2,6,7,8,12,14,16,19,24,25"
113.4328209,113.4328207,116.1554559,0.024002182,7.66471386,7.66,0.238078253,10,10,10,4,4,"4,7,8,9,10,14,15,17,22,24"
113.28318,113.2831798,116.1241236,0.025078249,7.077116966,7.08,0.270555758,10,10,10,4,4,"6,7,9,10,14,16,17,18,24,25"
114.256838,114.2568378,116.846438,0.022664729,2.899236917,2.9,0.228689156,10,10,10,4,4,"2,6,7,9,10,12,16,18,22,25"
115.3390984,115.3390982,117.449409,0.018296578,6.879043102,6.88,0.207868933,10,10,10,4,4,"2,6,7,8,9,14,15,16,24,25"
114.4084672,114.408467,116.6872913,0.019918319,5.009335995,5.01,0.23570226,10,10,10,4,4,"2,4,7,8,10,12,16,17,18,25"
113.8759154,113.8759152,116.0474393,0.019069213,3.110291004,3.11,0.227614237,10,10,10,4,4,"4,7,8,10,12,14,16,19,22,25"
112.9371981,112.9371979,115.9046803,0.02627551,3.155310154,3.16,0.21769621,10,10,10,4,4,"6,7,12,14,16,17,18,19,22,25"
113.9573566,113.9573564,116.0305222,0.01819247,6.595839024,6.6,0.207868933,10,10,10,4,4,"6,7,8,9,10,12,18,19,22,24"
113.806227,113.8062268,116.7938335,0.026251698,2.594511986,2.59,0.195355823,10,10,10,4,4,"6,7,8,9,12,14,15,16,18,25"
113.6011296,113.6011293,116.6211155,0.026584121,3.111506939,3.11,0.22658736,10,10,10,4,4,"2,4,6,8,9,10,14,19,22,25"
113.5015063,113.501506,116.4091575,0.025617735,2.44400692,2.44,0.253934466,10,10,10,4,4,"2,7,9,10,12,14,15,19,24,25"
114.3586597,114.3586594,116.4575373,0.018353467,6.952968836,6.95,0.227614237,10,10,10,4,4,"2,6,8,10,14,15,16,19,22,25"
113.994232,113.9942318,116.6919092,0.023665034,3.008789063,3.01,0.223415306,10,10,10,4,4,"2,4,6,8,14,15,17,18,19,25"
113.3955922,113.395592,116.6299393,0.02852269,3.090690136,3.09,0.23548317,10,10,10,4,4,"4,6,7,12,16,17,18,22,24,25"
113.1593481,113.1593479,116.2434811,0.027254781,4.68804884,4.69,0.207061145,10,10,10,4,4,"2,6,7,9,10,14,17,18,19,25"
114.4672816,114.4672814,117.5246394,0.026709449,2.467366934,2.47,0.249071198,10,10,10,4,4,"2,4,6,7,8,9,12,18,24,25"
113.5163542,113.516354,116.8393301,0.029273104,4.610249043,4.61,0.22658736,10,10,10,4,4,"2,4,7,9,10,12,15,18,22,24"
113.2027744,113.2027742,116.2784202,0.027169352,3.003739119,3,0.268816503,11,11,11,4,4,"2,4,6,10,12,15,16,19,22,24,25"
113.2145021,113.2145019,115.5550737,0.020673781,6.584996939,6.59,0.201074918,11,11,11,4,4,"4,7,8,9,10,12,14,15,17,18,24"
113.735166,113.7351658,116.2068543,0.021731964,6.479253054,6.48,0.221895142,11,11,11,4,4,"2,6,7,8,9,10,12,14,18,24,25"
112.9045721,112.9045719,115.678365,0.024567589,5.381469011,5.38,0.233333333,11,11,11,4,4,"4,7,8,9,10,15,16,17,18,22,24"
114.3585334,114.3585332,116.7542029,0.020948762,6.436170101,6.44,0.195136732,11,11,11,4,4,"2,4,6,7,8,9,10,15,16,18,22"
112.1807575,112.1807573,115.3943868,0.028646888,5.204633951,5.2,0.218180544,11,11,11,4,4,"6,7,9,10,14,15,16,17,18,19,25"
113.1566206,113.1566204,115.568832,0.021317459,8.189491034,8.19,0.23570226,11,11,11,4,4,"6,7,8,9,10,12,15,18,19,22,25"
113.3925559,113.3925556,116.0443644,0.023386092,6.171118021,6.17,0.268816503,11,11,11,4,4,"4,6,7,8,9,14,15,17,18,22,24"
113.2682881,113.2682878,116.4300593,0.027914004,5.156545877,5.16,0.255228475,11,11,11,4,4,"2,4,6,7,8,9,10,17,22,24,25"
111.676725,111.6767247,114.9771879,0.029553725,6.58652401,6.59,0.241202266,11,11,11,4,4,"7,8,9,10,12,15,17,18,19,22,24"
112.5894091,112.5894089,115.6065856,0.026798051,4.704125881,4.7,0.268816503,11,11,11,4,4,"4,6,8,12,14,15,17,19,22,24,25"
112.8995011,112.8995009,115.9622424,0.027128034,4.721971989,4.72,0.228689156,11,11,11,4,4,"4,6,7,9,10,12,14,15,18,22,25"
112.8679074,112.8679072,116.0454825,0.028153045,9.494407892,9.49,0.262022489,11,11,11,4,4,"2,6,7,9,10,15,17,18,22,24,25"
113.0441742,113.044174,115.6344127,0.022913509,5.069969893,5.07,0.242496275,11,11,11,4,4,"2,7,8,9,10,15,17,19,22,24,25"
112.7762715,112.7762713,115.9732882,0.028348312,2.857321024,2.86,0.262878317,11,11,11,4,4,"2,4,8,9,12,14,15,17,19,24,25"
113.7526865,113.7526863,116.4710849,0.023897446,7.186188221,7.19,0.242496275,11,11,11,4,4,"2,6,7,8,9,12,15,16,17,19,25"
112.5955726,112.5955723,115.8369118,0.028787451,6.79330802,6.79,0.275829608,11,11,11,4,4,"6,7,8,9,12,14,16,19,22,24,25"
112.689904,112.6899038,115.9015852,0.028500169,7.017128944,7.02,0.221676051,11,11,11,4,4,"4,6,8,9,10,12,15,16,17,18,24"
112.4003087,112.4003085,115.5907214,0.028384379,6.977048159,6.98,0.193254026,11,11,11,4,4,"2,6,7,8,10,14,16,17,18,19,22"
113.3135824,113.3135821,116.2417978,0.0258417,6.851521015,6.85,0.266666667,11,11,11,4,4,"2,6,7,8,10,12,16,18,22,24,25"
112.7788549,112.7788547,116.1116764,0.029551832,6.772386074,6.77,0.208943851,12,12,12,4,4,"2,4,6,7,8,12,15,16,17,18,22,24"
